HORN RULES (filtered)
Trondheim & mellom 30 og 40 & kvinne ---> Europa
Trondheim & mellom 30 og 40 & kvinne ---> politiker
mann & psykolog ---> Stavanger
mann & psykolog ---> Sør Amerika
politiker ---> kvinne
Oslo & Nord Amerika & kvinne & mellom 40 og 50 ---> FALSE
kvinne & rørlegger ---> FALSE
mann & frisør ---> FALSE
mann & sykepleier ---> FALSE
mellom 20 og 30 & sveiser & kvinne ---> FALSE
sveiser & Europa & kvinne & mellom 50 og 60 ---> FALSE
sveiser & kvinne & mellom 40 og 50 ---> FALSE
