ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)
1;88;2;2.858
2;116;1;1.426
3;91;1;1.064
4;88;32;17.353
5;89;5;3.758
6;87;2;1.441
7;88;3;2.379
8;110;1;1.847
9;112;2;2.584
10;113;2;2.290
11;128;1;2.072
12;148;2;3.530
13;134;4;4.762
14;133;10;6.993
15;134;2;3.018
16;113;3;2.788
17;122;1;2.671
18;120;3;2.949
19;112;4;3.509
20;136;1;4.320
21;135;1;2.358
22;136;2;4.417
23;137;1;4.332
24;115;8;6.231
25;116;2;4.491
26;118;5;6.988
27;120;1;4.350
28;127;3;5.389
29;141;2;5.511
30;138;7;6.171
31;153;1;4.874
32;166;5;7.847
33;175;1;5.976
34;168;3;7.712
35;176;3;7.817
36;184;3;8.102
37;185;6;9.959
38;164;16;13.337
39;165;12;13.772
40;167;6;10.274
41;174;2;7.954
42;175;3;8.909
43;183;6;11.364
44;180;4;6.778
45;202;1;8.651
46;201;19;16.865
47;200;4;7.202
48;203;1;8.890
49;202;1;4.948
50;200;1;4.872
51;198;6;7.955
52;219;4;11.317
53;204;3;11.215
54;213;7;13.316
55;206;1;9.846
56;204;4;7.419
57;225;1;10.427
58;223;2;6.287
59;223;2;12.021
60;185;11;11.123
61;183;5;12.547
62;184;5;11.524
63;181;13;11.637
64;195;13;16.776
65;194;1;4.372
66;200;9;14.975
67;209;1;10.279
68;221;2;11.705
69;230;23;25.239
70;245;3;13.694
71;258;21;26.895
72;247;4;8.934
73;253;2;14.659
74;234;3;7.893
75;231;8;10.627
76;228;12;12.780
77;230;1;12.333
78;231;4;14.601
79;251;4;15.980
80;261;5;17.720
81;270;11;21.876
82;279;15;25.607
83;270;21;30.035
84;279;3;17.820
85;280;1;17.563
86;279;12;16.123
87;263;6;11.290
88;263;8;21.880
89;265;4;19.108
90;265;3;19.305
91;266;7;21.954
92;262;38;32.943
93;261;8;21.553
94;255;1;16.341
95;257;8;21.637
96;256;9;13.122
97;265;1;17.356
98;272;9;23.620
99;267;2;19.392
100;265;2;20.155
-;-;-;-;0:18:04
