ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
125;247;1;6.084
126;240;11;22.616
127;239;3;6.896
128;236;24;29.858
129;237;8;19.268
130;238;9;20.990
131;255;5;18.638
132;255;1;16.966
133;256;5;19.621
134;271;6;20.698
135;272;30;38.069
136;281;5;21.943
137;266;18;18.885
138;265;12;14.584
139;264;56;44.788
140;273;69;66.914
141;266;1;20.399
142;275;70;67.762
143;284;3;23.284
144;271;8;26.474
145;270;13;30.156
146;279;22;35.681
147;285;9;27.512
148;294;6;25.824
149;292;7;27.802
150;301;4;24.939
151;310;44;53.854
152;310;22;38.782
153;309;9;15.437
154;308;26;27.600
155;314;11;31.251
156;313;14;18.760
157;322;3;25.440
158;337;7;29.799
159;336;33;34.321
160;335;7;15.443
161;344;6;30.170
162;353;9;34.053
163;346;15;38.730
164;344;29;32.378
165;337;6;31.270
166;330;4;29.863
167;329;24;27.905
168;329;3;29.338
169;329;1;28.290
170;329;15;38.528
171;337;23;44.251
172;324;15;21.199
173;341;8;33.983
174;342;20;44.416
175;341;7;16.209
176;350;7;35.643
177;362;9;38.775
178;369;7;38.269
179;370;4;35.692
180;370;3;36.527
181;363;18;47.355
182;378;2;34.906
183;383;2;35.635
184;381;4;16.367
185;380;6;17.297
186;367;2;14.014
187;353;21;46.556
188;361;2;33.710
189;369;8;38.785
190;367;1;33.439
191;365;11;19.580
192;364;1;11.902
193;373;15;41.727
194;381;23;49.288
195;383;15;43.886
196;385;3;36.393
197;394;1;35.232
198;394;6;40.494
199;391;17;25.759
200;393;5;38.677
201;395;2;37.419
202;395;8;41.972
203;404;3;39.529
204;406;27;59.238
205;415;11;48.447
206;417;2;42.014
207;418;7;47.020
208;427;8;48.251
209;420;1;43.334
210;406;1;17.088
211;413;5;47.173
212;404;9;51.666
213;419;16;55.112
214;418;23;34.834
215;418;3;46.781
216;427;3;47.693
217;429;4;48.980
218;412;2;19.856
219;411;1;18.694
220;412;14;57.560
221;409;4;21.155
222;411;4;50.216
223;404;4;49.789
224;406;5;50.880
225;415;28;71.123
226;425;3;54.593
227;419;3;53.096
228;413;4;55.250
229;422;10;58.319
230;408;11;29.017
231;407;5;23.979
232;409;4;55.507
233;408;9;59.907
234;391;1;20.000
235;400;5;55.623
236;409;1;54.074
237;408;6;25.206
238;408;5;58.454
239;395;10;27.706
240;404;8;60.762
241;389;12;29.316
242;386;12;28.536
243;371;2;20.440
244;372;2;54.520
245;381;11;63.790
246;387;7;61.260
247;386;5;23.865
248;386;3;59.993
249;394;2;56.905
250;380;5;58.825
251;386;32;80.043
252;384;5;24.122
253;390;33;82.670
254;389;5;24.184
255;390;4;60.383
256;390;6;61.882
257;389;3;22.465
258;398;3;60.372
259;397;7;64.398
260;398;26;79.008
261;407;15;71.677
262;407;21;78.311
263;405;10;29.767
264;396;16;70.334
265;395;11;29.135
266;404;9;65.528
267;395;3;60.900
268;387;2;60.484
269;394;8;64.162
270;392;8;27.545
271;407;2;62.509
272;422;47;98.367
273;422;14;74.381
274;423;7;68.432
275;431;7;69.163
276;440;22;83.176
277;446;36;94.993
278;431;6;29.414
279;424;3;67.801
280;423;1;24.660
281;410;6;69.657
282;403;6;68.871
283;396;16;78.587
284;397;10;75.041
285;414;3;68.718
286;412;7;29.422
287;411;3;25.795
288;408;13;33.412
289;407;3;24.994
290;409;12;75.588
291;408;2;24.304
292;408;31;90.477
293;407;2;24.057
294;421;2;67.305
295;428;9;76.654
296;443;5;72.790
297;456;7;76.817
298;465;7;78.289
299;474;2;75.826
300;473;49;67.781
