ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)
1;88;2;2.489
2;118;1;1.002
3;91;1;0.637
4;87;4;2.327
5;88;2;1.715
6;112;1;1.694
7;113;3;2.719
8;114;1;1.874
9;116;1;2.272
10;94;1;1.383
11;88;3;2.305
12;97;1;1.621
13;104;1;1.894
14;124;2;3.030
15;132;1;2.774
16;133;1;2.747
17;139;1;3.067
18;163;4;5.338
19;172;2;4.384
20;150;1;2.450
21;162;5;6.460
22;174;4;5.801
23;183;3;5.495
24;190;2;5.156
25;199;3;6.208
26;213;3;6.910
27;220;4;7.802
28;235;1;6.733
29;218;5;9.282
30;216;1;4.744
31;230;3;8.283
32;238;1;7.519
33;252;2;8.326
34;251;11;12.042
35;257;1;7.741
36;255;11;11.870
37;254;7;9.279
38;216;4;7.051
39;222;3;8.978
40;223;1;7.697
41;203;1;4.650
42;209;3;9.276
43;207;11;10.751
44;208;1;8.001
45;209;9;13.583
46;208;26;20.107
47;206;3;9.454
48;221;1;7.981
49;236;14;16.780
50;242;4;11.708
51;248;1;9.786
52;249;4;11.772
53;263;2;11.357
54;272;5;13.604
55;281;18;23.334
56;266;6;15.102
57;272;15;20.736
58;280;1;12.137
59;276;12;14.949
60;270;11;19.263
61;252;19;19.010
62;266;9;18.331
63;264;11;14.204
64;262;93;70.488
65;264;9;18.122
66;261;2;7.796
67;276;9;18.128
68;276;6;16.596
69;277;3;14.953
70;286;1;13.766
71;287;4;16.378
72;283;1;7.883
73;284;3;16.009
74;293;2;15.492
75;285;21;29.090
76;284;3;9.569
77;283;20;21.325
78;282;7;11.707
79;263;22;28.439
80;272;3;14.492
81;269;3;8.500
82;278;7;17.965
83;269;10;20.291
84;268;12;14.229
85;277;22;27.526
86;292;6;18.013
87;292;18;27.746
88;279;9;13.088
89;286;10;21.486
90;286;3;17.816
91;301;1;15.993
92;300;2;9.320
93;298;4;18.213
94;306;3;17.419
95;314;2;16.948
96;315;32;38.351
97;316;5;19.770
98;317;6;22.009
99;332;4;20.761
100;333;4;21.787
101;332;1;10.278
102;341;13;28.853
103;340;4;13.136
104;324;4;22.265
105;323;2;10.615
106;325;1;19.977
107;312;3;21.040
108;311;2;10.258
109;310;6;13.021
110;310;7;24.138
111;325;3;21.253
112;317;15;30.308
113;317;14;30.035
114;318;2;21.231
115;327;12;29.487
116;312;8;26.447
117;299;16;20.683
118;286;2;9.953
119;285;16;30.311
120;277;3;10.115
121;269;10;25.641
122;269;4;22.484
123;256;2;8.734
124;271;11;27.971
125;269;14;29.623
126;268;18;20.193
127;256;4;21.769
128;255;5;22.288
129;264;4;21.812
130;261;7;24.098
131;252;36;43.228
132;254;3;20.804
133;255;3;21.784
134;254;1;8.082
135;269;9;25.590
136;267;1;8.410
137;279;7;25.276
138;279;4;22.232
139;288;3;22.204
140;305;85;81.063
141;290;1;9.885
142;272;2;9.941
143;271;3;10.632
144;280;10;28.720
145;282;9;29.026
146;280;45;40.184
147;294;3;26.449
148;287;7;28.890
149;278;22;39.314
150;287;18;36.181
151;274;10;15.765
152;283;35;49.704
153;283;7;29.882
154;282;4;27.215
155;282;3;26.312
156;291;16;35.651
157;289;1;10.176
158;295;13;33.571
159;288;16;35.458
160;290;1;25.558
161;299;1;26.294
162;300;6;30.591
163;302;6;30.661
164;300;1;11.145
165;299;10;17.437
166;301;3;28.776
167;299;3;29.761
168;299;1;27.502
169;306;7;31.807
170;315;6;31.973
171;303;4;30.606
172;304;3;31.541
173;303;4;13.987
174;310;1;29.187
175;318;8;35.119
176;327;9;36.178
177;326;4;14.853
178;340;1;31.545
179;339;26;30.939
180;346;2;33.128
181;347;5;35.902
182;339;9;18.890
183;348;2;34.523
184;345;4;16.294
185;347;24;50.096
186;348;4;36.554
187;349;16;45.997
188;350;1;35.053
189;357;8;41.550
190;357;14;46.185
191;354;7;19.430
192;356;5;38.980
193;358;2;38.114
194;373;2;39.928
195;381;6;44.054
196;380;32;63.177
197;366;14;25.723
198;360;26;58.862
199;366;20;53.523
200;364;14;25.644
-;-;-;-;1:06:51
