ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)
1;96;2;1.160
2;110;1;1.040
3;116;2;1.498
4;118;2;1.154
5;91;4;0.913
6;88;3;0.954
7;87;5;2.132
8;102;2;1.575
9;91;1;1.484
10;98;12;5.297
11;112;8;4.294
12;108;4;2.248
13;117;2;2.344
14;100;1;1.886
15;109;1;1.853
16;123;2;2.620
17;130;5;3.961
18;137;5;4.367
19;151;2;3.649
20;160;4;4.759
21;154;3;4.644
22;177;1;4.158
23;193;1;4.923
24;200;3;6.032
25;179;1;3.590
26;156;1;3.155
27;170;1;5.155
28;165;2;5.368
29;162;3;3.894
30;169;1;5.265
31;170;6;7.553
32;166;1;3.297
33;167;1;5.139
34;147;1;3.057
35;143;3;5.983
36;142;1;2.869
37;143;3;6.046
38;145;9;8.851
39;160;1;5.868
40;175;3;7.409
41;172;8;6.916
42;171;1;3.822
43;172;14;12.574
44;192;5;9.514
45;199;2;8.593
46;196;5;9.938
47;181;3;8.330
48;178;3;7.747
49;192;1;6.969
50;193;17;14.634
51;195;1;7.566
52;204;9;11.567
53;210;3;9.168
54;204;4;9.683
55;205;36;24.991
56;205;1;7.963
57;228;3;9.419
58;229;1;8.972
59;226;2;5.999
60;227;9;12.830
61;234;1;9.594
62;231;4;7.336
63;192;7;8.204
64;212;2;9.463
65;209;8;12.166
66;210;3;9.509
67;207;2;5.586
68;206;2;9.140
69;207;8;11.702
70;223;4;10.386
71;220;8;8.218
72;234;1;8.997
73;219;7;11.855
74;220;1;8.414
75;229;12;14.150
76;235;7;12.318
77;233;11;10.047
78;234;5;11.697
79;236;5;12.027
80;237;3;12.101
81;254;8;14.820
82;232;6;8.881
83;252;2;12.365
84;253;7;15.157
85;267;5;15.501
86;267;1;13.420
87;268;20;23.980
88;267;1;7.701
89;268;8;17.734
90;277;4;16.177
91;279;5;17.161
92;286;7;18.471
93;300;1;16.086
94;280;10;13.714
95;280;9;21.178
96;265;3;10.963
97;259;4;19.320
98;265;9;21.521
99;264;3;18.538
100;263;51;40.456
101;262;2;8.705
102;268;5;19.140
103;267;5;10.471
104;264;13;14.630
105;272;10;21.407
106;273;26;30.015
107;271;2;8.795
108;273;6;19.580
109;279;15;25.012
110;288;2;18.624
111;270;11;13.822
112;276;18;26.726
113;282;12;23.475
114;290;2;19.207
115;284;3;9.835
116;293;5;21.423
117;299;8;23.577
118;306;1;20.589
119;308;6;23.725
120;289;3;11.265
121;286;17;18.514
122;287;18;29.838
123;287;9;25.021
124;285;18;29.162
125;302;3;21.702
126;303;2;22.806
127;302;23;33.617
128;310;13;27.648
129;309;6;23.641
130;288;9;13.949
131;286;1;9.477
132;285;5;21.292
133;286;5;22.457
134;280;4;21.258
135;282;2;20.164
136;291;1;20.034
137;292;11;25.673
138;278;10;13.699
139;277;3;21.232
140;275;11;13.556
141;270;14;26.137
142;271;1;19.613
143;285;20;30.294
144;271;33;36.459
145;269;11;13.509
146;262;16;26.840
147;269;4;21.796
148;256;4;10.076
149;255;7;11.154
150;253;1;8.106
151;268;17;28.484
152;267;5;23.148
153;275;1;21.313
154;274;30;24.279
155;289;4;24.426
156;298;11;29.448
157;298;10;29.658
158;296;16;31.899
159;298;6;26.533
160;297;5;12.487
161;298;6;26.533
162;307;9;29.024
163;322;8;30.017
164;328;1;26.794
165;337;19;38.022
166;335;2;13.326
167;334;23;39.835
168;343;5;29.875
169;344;8;32.290
170;336;7;31.410
171;337;6;32.690
172;352;10;35.343
173;332;2;30.552
174;330;3;14.324
175;327;6;15.073
176;336;24;40.548
177;337;7;32.670
178;346;4;30.717
179;340;22;41.298
180;331;26;43.211
181;317;17;36.306
182;318;3;29.639
183;326;3;29.434
184;340;6;32.605
185;326;5;15.558
186;313;12;18.802
187;311;5;30.785
188;313;2;29.324
189;322;2;30.017
190;314;23;41.803
191;298;14;35.962
192;297;3;13.122
193;311;17;38.614
194;303;4;32.633
195;305;23;42.143
196;307;7;33.306
197;308;1;30.816
198;323;19;41.535
199;338;7;36.734
200;331;7;37.254
-;-;-;-;0:56:45
