ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)
1;88;1;0.807
2;108;2;1.410
3;116;1;1.159
4;91;2;1.273
5;92;3;1.776
6;88;3;1.005
7;87;5;2.141
8;96;1;1.222
9;97;1;1.662
10;104;5;3.188
11;118;1;2.088
12;134;1;2.254
13;135;4;3.766
14;118;2;2.795
15;119;3;3.419
16;120;2;3.436
17;140;3;3.889
18;139;5;3.889
19;136;3;3.025
20;114;1;1.845
21;115;2;3.259
22;117;6;4.955
23;120;4;4.132
24;118;4;3.232
25;120;1;3.534
26;120;4;5.053
27;118;1;2.095
28;121;2;4.267
29;128;1;3.992
30;142;3;5.274
31;141;4;3.994
32;138;2;2.900
33;138;1;4.150
34;119;2;2.489
35;116;1;4.135
36;117;3;4.662
37;113;1;1.887
38;133;7;6.217
39;140;3;4.889
40;147;1;4.487
41;140;1;4.656
42;138;2;4.582
43;146;3;4.940
44;169;1;4.662
45;171;4;6.557
46;172;1;5.236
47;196;3;6.605
48;174;1;2.900
49;180;1;5.856
50;187;5;7.892
51;185;2;3.725
52;199;2;7.440
53;206;7;9.839
54;207;9;11.106
55;202;3;8.689
56;211;2;8.465
57;210;3;5.366
58;222;6;11.122
59;201;9;8.145
60;199;2;4.687
61;200;4;10.306
62;182;3;5.143
63;183;1;9.361
64;182;1;4.391
65;183;4;10.701
66;191;3;10.201
67;190;2;9.921
68;199;3;10.328
69;199;1;10.302
70;200;1;9.917
71;201;4;11.716
72;200;1;5.035
73;199;3;5.913
74;198;4;11.405
75;192;7;12.546
76;187;3;5.165
77;185;17;10.803
78;188;1;8.225
79;195;4;10.089
80;191;6;6.061
81;197;7;11.457
82;191;2;9.361
83;199;9;12.766
84;200;2;9.617
85;198;3;4.776
86;214;4;11.465
87;220;6;12.611
88;203;3;10.975
89;204;2;10.099
90;205;1;9.660
91;204;1;3.947
92;205;4;11.269
93;206;5;11.928
94;199;4;10.895
95;208;2;9.934
96;209;1;10.571
97;207;6;6.740
98;214;3;11.991
99;223;4;12.276
100;216;1;10.946
101;228;2;11.778
102;227;6;7.435
103;207;4;6.140
104;220;1;11.679
105;229;4;13.584
106;222;1;12.628
107;229;7;15.833
108;226;14;20.627
109;223;2;6.301
110;232;2;14.555
111;240;4;16.299
112;251;4;16.293
113;259;1;16.349
114;273;5;18.670
115;258;6;19.050
116;256;7;18.872
117;257;2;15.909
118;266;9;20.274
119;272;11;21.343
120;254;5;9.186
121;248;2;16.166
122;255;1;15.639
123;252;1;7.256
124;266;5;17.982
125;275;2;18.394
126;290;2;18.068
127;285;3;19.407
128;282;12;14.529
129;282;2;18.702
130;298;18;26.991
131;300;2;19.388
132;301;1;20.677
133;315;3;22.763
134;322;3;21.796
135;324;6;24.962
136;323;9;14.600
137;324;3;22.589
138;330;4;23.395
139;315;2;21.864
140;312;1;9.721
141;311;3;10.395
142;313;30;36.339
143;323;6;24.332
144;338;2;24.845
145;334;3;25.451
146;321;14;17.427
147;328;8;28.709
148;312;6;13.194
149;311;2;10.841
150;326;13;31.095
151;325;2;11.583
152;323;1;10.954
153;310;5;12.561
154;308;6;12.903
155;293;25;22.112
156;293;1;24.216
157;300;29;40.588
158;298;2;10.505
159;307;5;29.049
160;307;6;28.046
161;309;2;26.228
162;308;1;10.645
163;303;12;32.502
164;302;3;11.104
165;301;3;11.208
166;300;5;12.065
167;299;8;13.230
168;297;3;10.280
169;298;9;28.196
170;299;3;25.713
171;299;2;25.719
172;296;5;11.753
173;302;2;26.097
174;301;11;29.984
175;300;9;13.311
176;301;1;24.201
177;310;7;27.973
178;301;3;25.374
179;309;6;28.706
180;323;10;30.029
181;332;3;27.631
182;341;4;28.802
183;343;1;28.796
184;351;4;31.235
185;352;6;33.032
186;343;2;30.920
187;341;12;17.639
188;326;5;12.988
189;318;4;12.051
190;311;6;31.488
191;326;1;28.623
192;325;6;31.831
193;327;5;31.294
194;329;16;37.978
195;327;1;11.300
196;334;4;31.639
197;332;3;32.820
198;333;8;33.641
199;340;3;31.796
200;327;19;21.365
201;322;8;34.343
202;331;1;31.031
203;331;2;32.874
204;340;10;37.408
205;338;8;16.250
206;338;1;32.110
207;331;1;33.235
208;332;9;36.764
209;330;19;21.547
210;340;2;33.330
211;341;2;32.187
212;340;10;16.834
213;323;8;15.497
214;324;23;44.333
215;324;1;32.590
216;331;12;39.363
217;346;14;41.935
218;354;2;37.983
219;356;1;36.814
220;341;2;13.769
221;341;1;39.149
222;350;10;42.674
223;364;4;42.260
224;365;4;41.693
225;366;4;43.862
226;365;7;45.649
227;380;9;45.744
228;378;10;20.919
229;378;2;42.180
230;378;10;46.493
231;364;1;40.131
232;373;12;48.694
233;372;7;18.773
234;353;1;14.436
235;359;1;42.761
236;372;12;48.065
237;389;6;45.069
238;387;2;16.110
239;385;6;17.483
240;394;3;42.755
241;395;9;49.226
242;396;13;51.823
243;389;8;46.993
244;398;3;45.351
245;399;8;50.913
246;399;15;54.973
247;407;1;44.722
248;405;4;18.732
249;388;4;45.393
250;375;4;17.146
251;374;1;14.971
252;388;1;46.017
253;381;1;43.950
254;383;4;46.369
255;384;2;45.906
256;391;9;50.965
257;401;6;52.214
258;402;7;53.880
259;400;7;21.316
260;414;5;53.440
261;415;1;51.665
262;413;3;20.032
263;414;3;53.427
264;415;3;52.218
265;422;26;66.553
266;422;6;57.018
267;423;4;54.307
268;423;2;54.298
269;409;3;21.353
270;400;2;53.678
271;399;5;21.100
272;400;4;53.100
273;401;6;56.668
274;395;11;56.751
275;402;9;56.262
276;403;10;59.876
277;390;16;60.317
278;391;17;62.621
279;386;10;56.681
280;374;5;54.460
281;383;5;53.232
282;382;1;52.561
283;382;3;54.556
284;400;6;54.916
285;399;21;31.622
286;400;6;57.869
287;401;4;57.625
288;410;2;54.961
289;418;1;55.762
290;417;1;55.531
291;418;1;57.709
292;419;4;58.652
293;418;3;22.702
294;432;1;60.901
295;433;1;59.201
296;419;6;25.281
297;428;1;63.280
298;435;6;66.539
299;436;7;68.096
300;435;5;26.432
-;-;-;-;1:56:22
