ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)
1;88;3;1.487
2;110;2;1.371
3;90;1;0.838
4;91;3;1.873
5;92;3;1.807
6;87;1;0.700
7;88;1;1.035
8;110;1;1.340
9;91;1;1.365
10;90;25;9.163
11;89;6;2.475
12;96;13;5.666
13;110;9;4.648
14;109;26;10.482
15;91;11;4.813
16;90;42;15.664
17;91;4;2.863
18;92;3;2.681
19;94;1;2.324
20;101;5;4.086
21;102;1;2.708
22;110;4;4.071
23;126;1;3.376
24;103;2;2.031
25;117;1;3.295
26;139;1;3.683
27;140;1;3.841
28;160;12;8.792
29;167;2;5.067
30;168;1;4.957
31;167;1;3.078
32;182;1;5.650
33;196;3;7.238
34;195;3;4.857
35;181;2;6.738
36;183;2;6.542
37;182;2;3.972
38;183;3;6.983
39;190;2;6.920
40;187;10;10.470
41;186;4;4.839
42;208;1;6.935
43;201;11;11.978
44;216;1;7.094
45;223;5;9.541
46;229;2;8.506
47;227;2;8.457
48;228;3;8.664
49;242;8;11.590
50;255;1;8.683
51;255;1;9.082
52;270;4;11.084
53;252;1;5.953
54;260;6;12.395
55;262;13;16.102
56;238;6;8.008
57;217;1;4.735
58;226;2;9.493
59;239;5;11.661
60;221;4;6.754
61;218;5;6.933
62;216;6;7.352
63;217;7;12.853
64;215;3;5.911
65;209;2;10.359
66;197;11;14.160
67;195;3;5.276
68;196;10;13.978
69;194;4;6.026
70;206;1;10.561
71;221;5;12.912
72;229;5;13.451
73;227;1;5.458
74;228;2;11.937
75;214;3;12.304
76;213;9;8.781
77;214;4;12.721
78;213;3;6.055
79;221;10;15.494
80;230;18;20.131
81;210;3;6.450
82;209;10;16.110
83;224;4;13.518
84;226;5;14.536
85;226;10;17.212
86;228;19;21.226
87;228;4;15.120
88;229;2;14.266
89;230;1;13.574
90;228;16;13.159
91;227;4;14.057
92;241;6;15.209
93;240;1;5.996
94;255;3;14.235
95;252;3;7.357
96;259;1;13.675
97;259;1;14.318
98;260;7;17.508
99;254;3;15.190
100;262;12;19.970
-;-;-;-;0:14:17
