ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)
1;94;5;3.641
2;95;2;2.335
3;110;2;3.016
4;126;1;2.019
5;134;1;1.392
6;108;1;0.842
7;104;1;1.541
8;103;1;1.494
9;110;2;3.521
10;117;1;3.658
11;102;4;4.825
12;103;2;4.029
13;104;1;2.223
14;111;3;5.515
15;135;1;5.003
16;136;1;5.317
17;139;3;4.958
18;155;1;3.649
19;163;2;5.810
20;164;2;6.112
21;143;3;4.087
22;159;1;4.039
23;156;2;4.705
24;165;1;5.230
25;146;1;2.706
26;142;3;3.907
27;121;1;2.301
28;119;1;2.288
29;120;1;5.771
30;121;2;7.049
31;117;2;3.323
32;115;1;2.611
33;123;1;4.457
34;124;1;5.494
35;122;3;3.856
36;146;1;5.132
37;124;3;4.003
38;133;1;7.604
39;149;5;8.314
40;156;1;7.944
41;162;3;9.544
42;169;2;9.729
43;160;2;7.248
44;155;3;7.602
45;162;2;9.064
46;160;2;4.298
47;161;1;8.962
48;140;4;5.333
49;147;2;6.661
50;155;2;9.168
51;162;9;14.792
52;161;2;4.392
53;159;2;4.518
54;156;1;3.784
55;170;3;9.044
56;149;1;7.402
57;157;1;7.395
58;153;3;8.475
59;150;2;3.889
60;156;2;9.580
61;157;1;9.683
62;158;2;10.993
63;155;1;3.543
64;164;4;9.363
65;162;9;9.162
66;163;1;11.532
67;154;3;9.287
68;166;8;12.044
69;173;6;15.190
70;173;5;14.834
71;175;3;14.409
72;190;2;15.044
73;191;3;16.565
74;179;1;9.576
75;180;1;15.165
76;181;1;16.093
77;182;5;19.563
78;183;1;17.523
79;185;1;11.523
80;186;1;11.196
81;184;3;8.048
82;177;2;12.112
83;177;1;11.288
84;176;1;6.281
85;175;1;6.247
86;174;3;7.610
87;183;2;18.687
88;184;2;13.448
89;173;3;8.118
90;172;1;6.561
91;189;2;19.248
92;191;1;13.066
93;198;1;19.595
94;199;1;14.102
95;211;3;16.107
96;209;1;7.920
97;219;1;16.318
98;202;3;9.133
99;216;1;15.343
100;228;3;21.108
101;234;4;19.112
102;219;6;11.761
103;218;2;8.657
104;219;4;24.727
105;234;1;17.322
106;248;1;18.459
107;255;2;20.059
108;237;2;10.053
109;237;2;19.336
110;238;1;25.476
111;239;1;26.209
112;253;2;23.805
113;253;1;24.238
114;251;3;11.731
115;249;3;22.035
116;236;3;10.999
117;228;1;18.326
118;216;3;18.842
119;205;3;18.147
120;206;3;24.657
121;222;3;19.431
122;240;2;19.078
123;256;3;20.880
124;254;3;10.556
125;263;1;25.489
126;269;2;24.842
127;268;1;9.888
128;269;1;27.140
129;275;1;22.426
130;272;1;10.001
131;279;1;21.431
132;294;4;31.588
133;296;2;24.597
134;310;3;28.802
135;294;1;25.213
136;293;1;11.464
137;295;1;23.540
138;309;3;31.539
139;308;4;13.926
140;315;3;26.139
141;322;1;31.596
142;308;4;14.396
143;301;2;26.304
144;302;2;32.260
145;301;2;25.888
146;308;1;31.478
147;323;1;26.140
148;331;1;27.570
149;318;2;27.528
150;327;1;34.026
151;326;3;15.077
152;324;2;13.872
153;325;1;34.481
154;323;1;13.024
155;323;4;29.671
156;324;1;34.329
157;331;2;36.994
158;325;3;29.644
159;326;3;37.645
160;327;4;30.893
161;328;5;40.778
162;335;4;33.071
163;320;2;30.308
164;305;2;35.289
165;306;2;28.422
166;299;9;39.739
167;313;1;35.237
168;314;5;40.258
169;315;1;37.916
170;317;1;29.535
171;318;2;30.610
172;326;1;38.329
173;327;1;30.613
174;333;1;39.724
175;349;1;41.817
176;334;2;16.783
177;341;2;42.821
178;355;2;35.257
179;351;4;44.659
180;365;4;41.787
181;366;1;45.048
182;368;2;37.004
183;366;4;19.836
184;367;3;47.759
185;376;1;47.423
186;384;4;50.218
187;383;1;38.668
188;371;4;39.952
189;372;3;39.347
190;355;2;19.483
191;364;1;39.045
192;371;3;51.608
193;380;2;52.819
194;394;1;42.541
195;403;2;55.592
196;417;1;51.436
197;431;2;52.581
198;448;7;65.987
199;449;3;63.917
200;456;1;51.718
-;-;-;-;1:03:18
