ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;88;1;0.998
2;116;1;1.277
3;118;6;3.235
4;92;2;0.672
5;87;4;1.543
6;88;1;1.125
7;110;1;1.412
8;125;1;1.548
9;114;1;1.768
10;90;4;2.191
11;91;1;1.395
12;92;2;2.004
13;115;2;2.407
14;112;1;1.518
15;121;1;2.615
16;124;2;3.019
17;125;1;2.628
18;139;1;2.805
19;152;1;2.951
20;162;3;4.356
21;142;3;2.987
22;138;1;1.935
23;118;7;4.460
24;133;1;3.376
25;134;4;5.247
26;147;4;5.137
27;145;1;2.253
28;147;2;4.623
29;148;1;4.153
30;164;1;4.693
31;161;3;3.693
32;158;5;6.810
33;165;1;4.470
34;179;1;5.062
35;178;1;2.932
36;179;3;5.853
37;194;8;9.120
38;197;1;6.463
39;184;1;5.880
40;185;4;7.517
41;205;5;8.539
42;194;2;7.110
43;192;2;4.208
44;193;1;6.284
45;178;1;6.181
46;177;1;3.333
47;174;2;3.986
48;194;6;9.600
49;192;4;5.445
50;194;2;7.572
51;174;1;3.359
52;181;5;9.114
53;176;3;7.928
54;174;2;3.817
55;173;3;4.357
56;180;1;7.001
57;189;2;8.161
58;172;1;7.575
59;178;3;8.074
60;186;4;8.925
61;187;2;8.541
62;186;1;8.150
63;187;5;9.636
64;187;1;7.634
65;185;2;4.425
66;184;1;3.865
67;186;1;7.678
68;194;1;7.948
69;201;3;9.990
70;225;3;10.392
71;239;2;10.827
72;240;5;13.199
73;247;8;15.462
74;206;1;5.011
75;204;1;4.714
76;213;3;12.234
77;223;1;11.664
78;216;3;12.697
79;213;1;4.932
80;202;5;12.399
81;193;4;11.983
82;194;1;9.629
83;192;1;3.945
84;191;2;4.221
85;200;2;9.101
86;208;2;9.752
87;185;8;7.519
88;187;7;12.275
89;188;7;12.585
90;208;2;11.708
91;209;5;13.413
92;208;1;4.842
93;223;2;13.784
94;210;3;6.445
95;203;1;11.927
96;223;1;14.019
97;222;5;15.230
98;231;11;19.443
99;230;4;7.689
100;212;2;5.991
101;213;2;13.551
102;214;7;17.444
103;221;1;13.874
104;241;2;15.244
105;249;9;21.293
106;234;1;14.723
107;228;7;18.630
108;226;5;8.034
109;227;2;14.434
110;209;3;6.773
111;208;3;6.683
112;205;4;17.159
113;207;2;14.826
114;208;3;15.378
115;215;4;17.815
116;196;3;6.936
117;193;6;8.297
118;191;3;6.281
119;189;2;14.654
120;196;1;12.753
121;204;4;15.286
122;205;5;17.444
123;212;2;16.052
124;225;3;19.299
125;245;3;17.769
126;244;1;7.054
127;253;2;18.600
128;254;1;18.003
129;261;2;20.881
130;270;1;22.148
