ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;88;1;3.653
2;104;1;2.118
3;116;1;1.813
4;91;4;3.160
5;88;1;1.021
6;87;3;2.241
7;88;1;1.480
8;89;1;1.586
9;96;4;3.598
10;97;2;2.955
11;98;3;3.361
12;95;2;2.803
13;102;1;2.107
14;117;7;5.824
15;137;2;3.692
16;139;1;3.170
17;146;3;4.091
18;162;2;4.275
19;170;3;5.053
20;185;2;4.480
21;193;4;6.256
22;199;1;4.457
23;180;1;3.089
24;176;2;3.670
25;183;2;4.952
26;197;4;6.568
27;200;5;7.315
28;201;7;8.746
29;202;7;9.158
30;183;1;3.871
31;172;6;8.418
32;168;7;6.917
33;175;1;5.283
34;176;1;5.814
35;172;1;3.740
36;173;8;10.072
37;185;2;6.769
38;172;1;5.913
39;181;4;7.317
40;182;2;6.430
41;198;5;8.927
42;204;5;9.151
43;211;1;6.696
44;208;3;5.849
45;217;1;7.785
46;213;1;5.004
47;215;2;8.313
48;212;7;11.835
49;227;3;10.608
50;247;2;10.026
51;258;6;13.268
52;237;1;5.949
53;236;5;7.554
54;235;2;5.536
55;223;2;8.588
56;202;7;7.786
57;216;2;8.317
58;217;6;10.667
59;213;8;8.738
60;193;3;5.196
61;200;1;7.524
62;206;2;8.716
63;215;2;8.951
64;232;2;9.660
65;240;4;11.731
66;221;10;11.034
67;235;2;10.932
68;249;8;15.486
69;256;14;19.778
70;270;4;15.990
71;271;5;19.871
72;251;3;10.187
73;246;22;27.220
74;260;28;32.484
75;259;4;15.044
76;239;27;22.562
77;237;1;12.158
78;238;12;18.369
79;239;3;12.809
80;240;30;31.033
81;239;2;6.699
82;242;10;17.951
83;240;15;15.103
84;238;2;6.729
85;237;14;21.432
86;249;1;13.132
87;250;4;15.398
88;265;4;15.233
89;237;12;13.357
90;252;4;15.938
91;250;1;6.675
92;257;17;24.709
93;246;6;18.304
94;255;1;14.992
95;264;17;26.401
96;261;2;8.469
97;275;9;21.825
98;274;11;14.935
99;259;3;18.183
100;274;31;36.454
101;289;20;30.058
102;288;1;8.462
103;290;19;30.780
104;289;3;10.311
105;288;19;30.211
106;286;15;26.626
107;274;5;18.776
108;271;9;12.738
109;280;14;24.859
110;280;14;25.734
111;288;5;19.681
112;297;2;18.581
113;309;12;25.882
114;318;6;22.456
115;327;15;29.400
116;319;8;24.915
117;334;30;40.448
118;320;5;23.314
119;335;3;22.821
120;317;44;41.361
121;316;1;10.438
122;315;8;15.054
123;315;4;22.888
124;316;8;27.405
125;325;4;24.285
126;339;11;31.080
127;338;5;14.172
128;338;3;24.984
129;336;24;39.235
130;334;3;11.894
131;333;14;31.632
132;324;3;23.127
133;325;4;23.124
134;340;13;30.359
135;341;16;33.209
136;340;2;11.517
137;355;8;28.052
138;370;6;28.483
139;376;25;43.477
140;363;9;18.362
141;364;3;27.860
142;366;12;34.685
143;375;12;35.734
144;362;15;23.657
145;359;7;17.391
146;344;16;37.742
147;343;3;13.245
148;352;11;33.241
149;359;5;30.293
150;360;26;45.917
151;351;9;35.001
152;360;2;28.288
153;378;1;29.707
154;379;7;34.885
155;371;2;15.365
156;340;5;16.199
157;355;8;34.029
158;342;7;17.394
159;334;4;31.438
160;333;2;30.452
161;339;6;32.440
162;336;30;32.527
163;338;7;32.386
164;337;15;22.358
165;324;12;35.264
166;333;9;33.354
167;320;7;16.357
168;319;1;11.697
169;332;5;32.487
170;331;8;17.441
171;340;11;36.436
172;339;11;19.732
173;340;1;30.193
174;349;28;49.083
175;342;3;32.386
176;344;7;35.374
177;350;2;32.433
178;342;5;34.598
179;339;18;25.150
180;348;6;35.575
181;347;2;14.089
182;345;1;13.453
183;345;8;37.745
184;353;4;35.002
185;361;53;70.306
186;376;5;37.036
187;375;18;26.861
188;381;2;35.335
189;389;1;35.408
190;404;10;42.455
191;402;8;42.284
192;389;6;17.982
193;389;8;41.035
194;374;4;16.102
195;383;41;64.768
196;385;29;57.397
197;394;3;39.991
198;396;14;48.513
199;411;14;50.861
200;396;2;17.572
