ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;88;3;1.631
2;116;2;1.460
3;91;3;1.692
4;87;5;2.235
5;102;4;2.237
6;103;2;1.963
7;108;1;1.455
8;117;3;2.252
9;118;1;1.714
10;138;1;2.086
11;145;2;2.633
12;151;1;2.573
13;159;3;3.355
14;160;1;2.622
15;166;2;3.507
16;168;1;3.002
17;169;1;3.040
18;168;1;2.494
19;157;5;4.933
20;164;5;4.971
21;184;1;3.859
22;193;3;5.002
23;175;2;3.649
24;172;4;4.265
25;186;1;4.711
26;193;1;5.057
27;192;1;3.835
28;208;3;6.650
29;209;1;5.664
30;207;1;4.123
31;215;5;7.702
32;216;1;5.851
33;177;4;4.990
34;184;1;5.858
35;181;1;3.606
36;178;2;3.659
37;187;6;8.163
38;184;3;7.175
39;204;1;6.796
40;203;2;4.642
41;200;2;4.269
42;196;2;4.191
43;183;2;6.800
44;182;5;5.027
45;183;3;7.514
46;181;5;4.987
47;163;3;3.692
48;162;2;3.053
49;179;1;6.112
50;186;5;8.662
51;184;1;6.930
52;183;2;3.694
53;198;7;9.608
54;184;2;7.562
55;198;1;7.508
56;181;2;7.452
57;195;3;7.807
58;196;2;7.594
59;178;18;11.647
60;193;1;7.948
61;192;2;8.706
62;201;4;9.278
63;207;2;8.965
64;216;10;12.912
65;228;2;9.977
66;208;2;4.961
67;214;2;10.031
68;221;16;17.173
69;236;1;10.728
70;224;4;12.756
71;211;15;11.931
72;220;2;11.668
73;229;2;12.424
74;243;3;13.703
75;257;1;13.621
76;237;2;6.660
77;251;2;14.196
78;260;3;15.566
79;240;5;9.026
80;238;10;11.388
81;234;1;6.693
82;228;8;16.704
83;229;12;18.796
84;238;3;15.052
85;247;1;14.915
86;246;10;20.737
87;243;2;7.635
88;242;1;6.747
89;241;3;7.595
90;238;7;9.407
91;258;4;15.908
92;239;7;9.582
93;246;26;27.968
94;246;5;18.267
95;237;1;14.603
96;246;7;17.565
97;247;2;16.092
98;247;2;16.325
99;246;6;9.538
100;239;1;14.771
101;238;5;8.188
102;218;6;8.604
103;217;1;5.518
104;214;3;14.876
105;212;7;15.713
106;205;2;12.580
107;206;3;13.474
108;203;3;13.396
109;212;5;13.905
110;213;2;13.867
111;213;2;13.412
112;213;1;13.428
113;228;2;13.692
114;243;14;20.482
115;246;10;19.930
116;255;6;18.624
117;269;7;20.867
118;255;2;17.645
119;261;7;20.145
120;258;4;8.743
121;252;5;19.386
122;261;6;19.804
123;261;4;19.863
124;269;4;19.408
125;270;4;20.456
126;279;7;21.399
127;287;10;24.969
128;280;5;22.334
129;277;8;12.275
130;278;3;20.880
131;276;1;19.615
132;277;2;20.034
133;286;1;19.240
134;284;5;11.297
135;284;2;19.859
136;297;13;27.364
137;309;3;22.759
138;310;7;25.449
139;316;1;22.494
140;330;8;27.494
141;331;2;24.747
142;344;10;28.778
143;359;2;25.922
144;368;1;28.051
145;369;3;28.544
146;370;1;29.163
147;369;4;16.046
148;370;2;29.927
149;371;14;37.207
150;379;19;39.188
151;364;3;30.993
152;379;1;28.791
153;385;1;29.628
154;372;2;15.823
155;388;9;35.055
156;387;3;16.402
157;389;1;30.785
158;396;20;44.322
159;382;1;30.848
160;390;2;31.977
161;404;16;41.762
162;405;7;38.889
163;403;4;18.030
164;401;14;23.630
165;407;7;38.418
166;396;14;23.814
167;397;1;35.799
168;405;4;36.893
169;392;8;20.651
170;398;3;36.888
171;399;8;42.852
172;399;6;38.975
173;401;3;37.736
174;393;11;42.455
175;400;8;41.761
176;414;4;41.892
177;401;2;18.184
178;408;2;40.517
179;407;11;23.954
180;394;10;22.636
181;392;3;17.975
182;407;1;41.170
183;408;1;40.974
184;406;3;19.370
185;404;2;38.338
186;406;5;40.119
187;415;12;45.230
188;422;3;40.941
189;437;10;46.725
190;447;3;46.144
191;455;1;44.487
192;456;1;44.118
193;457;4;45.320
194;443;12;48.607
195;428;9;45.992
196;415;4;19.906
197;416;1;43.531
198;415;8;22.415
199;401;8;21.621
200;400;2;18.159
201;402;9;45.147
202;389;9;21.676
203;386;3;18.031
204;395;5;42.410
205;412;6;44.741
206;409;3;18.341
207;408;9;21.837
208;408;6;45.725
209;417;1;42.963
210;424;14;56.535
211;425;15;53.684
212;426;2;48.290
213;413;2;20.124
214;414;5;48.495
215;415;1;47.284
216;416;5;52.386
217;415;3;21.540
218;427;10;55.803
219;424;1;21.268
220;423;1;20.297
221;414;3;49.822
222;415;3;51.090
223;413;14;27.457
224;412;2;20.123
225;411;2;19.953
226;412;5;49.636
227;397;3;19.638
228;388;8;50.073
229;387;7;21.181
230;387;3;48.791
231;385;9;22.067
232;401;3;47.624
233;407;8;52.535
234;406;4;51.450
235;390;2;18.378
236;389;8;51.560
237;395;1;47.095
238;391;1;45.461
239;392;8;51.102
240;393;6;48.917
241;405;1;49.287
242;412;7;53.672
243;411;2;19.154
244;411;11;55.424
245;420;4;51.618
246;422;13;58.384
247;407;16;28.009
248;393;8;22.952
249;384;6;53.212
250;382;2;18.100
251;388;2;51.694
252;386;14;25.344
253;393;5;54.518
254;402;4;54.055
255;401;5;21.734
256;409;12;60.459
257;418;2;55.972
258;426;3;59.862
259;420;1;57.789
260;429;7;61.020
261;428;9;26.962
262;429;6;62.337
263;436;14;66.638
264;445;1;59.688
265;450;4;63.044
266;443;18;70.669
267;452;2;61.130
268;461;6;65.048
269;470;12;73.664
270;476;15;77.809
271;467;9;70.135
272;455;6;66.199
273;453;2;25.061
274;452;4;25.974
275;445;1;61.906
276;445;6;63.847
277;445;4;63.921
278;442;25;39.190
279;443;2;63.073
280;450;4;67.291
281;457;5;69.739
282;466;8;69.059
283;480;20;81.537
284;475;1;66.753
285;484;1;67.956
286;481;3;29.117
287;490;4;73.026
288;490;1;69.654
289;498;4;76.641
290;497;6;31.913
291;495;5;30.376
292;483;26;43.774
293;474;6;71.756
294;482;12;77.747
295;492;1;69.220
296;507;6;74.821
297;516;11;80.511
298;504;1;27.957
299;519;4;77.548
300;520;19;88.813
