ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;96;2;1.375
2;97;1;1.318
3;119;3;1.719
4;93;3;0.945
5;90;2;0.876
6;88;1;1.389
7;87;1;0.800
8;88;4;2.486
9;108;1;1.603
10;115;2;2.107
11;116;1;1.890
12;118;3;3.037
13;121;4;3.511
14;137;7;4.876
15;138;1;2.242
16;139;3;3.339
17;139;1;2.719
18;142;3;3.579
19;122;7;4.307
20;123;1;2.656
21;124;2;3.331
22;144;3;4.336
23;119;3;3.090
24;135;4;4.646
25;142;1;3.421
26;143;1;3.694
27;141;2;2.984
28;136;1;2.553
29;152;1;3.911
30;150;2;2.798
31;133;3;4.888
32;141;2;3.888
33;120;1;1.770
34;127;3;4.321
35;141;1;4.257
36;138;1;3.915
37;139;2;4.338
38;140;1;4.401
39;142;7;7.231
40;158;2;5.096
41;173;5;7.272
42;181;5;7.325
43;187;4;6.808
44;184;4;4.601
45;162;5;5.048
46;158;3;3.757
47;158;1;5.483
48;159;7;8.482
49;157;2;3.345
50;145;5;7.315
51;138;4;6.462
52;139;3;6.368
53;155;1;5.882
54;162;1;5.514
55;162;1;6.259
56;163;1;5.977
57;142;8;6.466
58;129;1;5.631
59;128;2;3.082
60;122;1;2.347
61;120;1;2.109
62;128;4;6.531
63;131;3;6.218
64;132;7;8.474
65;141;2;6.538
66;140;3;3.553
67;141;4;7.189
68;157;1;6.894
69;158;1;7.028
70;154;3;3.972
71;152;1;2.737
72;144;6;8.446
73;131;2;6.255
74;114;1;5.377
75;123;3;6.649
76;129;2;6.628
77;128;3;7.454
78;129;3;6.342
79;128;4;3.506
80;127;1;2.119
81;126;1;1.920
82;133;1;6.000
83;135;6;7.899
84;149;1;6.848
85;146;3;3.230
86;147;1;6.910
87;148;2;6.652
88;149;4;7.837
89;148;4;8.230
90;157;2;7.365
91;144;1;6.730
92;145;2;7.078
93;146;1;7.688
94;144;3;4.114
95;158;1;8.244
96;157;2;3.730
97;177;1;8.773
98;176;5;11.299
99;196;2;9.228
100;198;1;9.203
101;197;4;5.324
102;198;1;10.123
103;207;1;10.965
104;208;1;10.026
105;228;1;12.197
106;215;2;5.338
107;216;1;12.240
108;207;4;14.260
109;208;3;13.618
110;210;6;15.516
111;230;2;13.022
112;227;1;5.005
113;228;15;21.216
114;237;4;14.422
115;252;3;16.905
116;258;8;20.104
117;257;3;7.274
118;264;3;18.700
119;258;2;16.635
120;267;5;17.914
121;268;1;15.952
122;265;6;9.726
123;246;1;6.680
124;245;2;6.988
125;254;16;24.158
126;250;7;22.230
127;248;5;8.895
128;242;5;18.861
129;240;6;9.253
130;238;19;16.118
131;247;3;19.611
132;245;8;10.411
133;246;3;18.077
134;261;5;20.391
135;248;2;7.913
136;228;4;20.123
137;228;2;19.431
138;227;4;8.429
139;226;1;17.064
140;225;4;8.006
141;224;2;16.716
142;239;10;22.975
143;248;3;19.806
144;263;3;22.116
145;269;5;21.417
146;278;1;19.507
147;279;6;23.447
148;263;7;25.012
149;262;7;10.631
150;270;25;32.400
151;271;9;22.586
152;285;9;23.387
153;292;3;23.708
154;287;1;21.962
155;284;8;12.027
156;297;1;20.740
157;291;10;28.794
158;290;3;9.891
159;291;13;30.102
160;293;6;28.317
161;302;9;29.465
162;288;6;12.495
163;287;21;20.600
164;274;5;11.221
165;280;8;28.215
166;279;2;9.319
167;288;4;29.395
168;304;5;29.918
169;302;2;10.349
170;311;3;26.679
171;312;5;28.222
172;320;6;28.745
173;321;3;27.684
174;322;1;26.913
175;323;6;30.590
176;335;5;30.811
177;351;9;37.437
178;337;8;16.075
179;338;2;30.258
180;337;4;13.964
181;338;1;30.792
182;344;3;32.490
183;353;1;35.893
184;340;7;16.595
185;339;10;18.054
186;341;8;40.447
187;342;16;42.398
188;333;5;38.100
189;334;8;36.221
190;334;8;39.844
191;343;13;43.741
192;336;4;35.437
193;348;1;34.581
194;335;27;28.866
195;344;6;37.565
196;352;3;39.867
197;350;10;19.786
198;343;2;34.835
199;329;1;12.761
200;341;1;35.591
