ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;96;1;0.915
2;118;1;0.787
3;91;3;0.884
4;88;2;0.861
5;87;4;1.972
6;96;1;1.233
7;91;1;1.538
8;92;1;1.480
9;112;1;1.867
10;108;1;1.173
11;109;2;2.168
12;129;2;2.635
13;138;1;2.363
14;147;2;3.173
15;161;1;3.197
16;174;1;3.746
17;153;1;2.541
18;154;3;4.616
19;155;2;4.530
20;145;2;4.659
21;142;6;4.995
22;154;4;5.333
23;155;1;4.568
24;164;4;5.856
25;163;2;3.669
26;161;1;3.118
27;163;5;6.674
28;161;1;2.660
29;167;2;5.201
30;184;5;7.078
31;199;1;5.779
32;198;4;5.543
33;220;8;10.166
34;229;1;6.982
35;231;1;7.454
36;211;1;4.245
37;217;1;7.093
38;218;1;7.479
39;225;3;9.264
40;226;6;11.785
41;232;3;9.423
42;241;3;9.734
43;244;3;10.665
44;238;1;9.160
45;235;5;11.806
46;214;1;5.062
47;227;3;9.839
48;224;1;5.479
49;237;1;10.489
50;234;1;5.920
51;230;2;11.042
52;229;1;5.780
53;237;1;10.423
54;234;2;6.299
55;233;14;12.319
56;232;5;7.221
57;235;3;10.566
58;231;1;4.842
59;239;4;10.825
60;240;1;9.562
61;242;1;10.031
62;242;3;11.703
63;244;3;11.778
64;247;5;13.396
65;231;5;13.106
66;232;1;11.149
67;231;1;5.576
68;220;3;6.212
69;221;2;11.617
70;217;3;6.298
71;218;4;12.378
72;226;6;13.880
73;244;9;15.760
74;224;2;5.870
75;222;1;11.843
76;221;4;12.055
77;223;11;16.852
78;220;2;5.261
79;229;4;12.197
80;236;1;12.105
81;237;10;17.575
82;230;5;14.143
83;231;6;15.295
84;214;11;10.779
85;214;2;12.053
86;207;3;13.950
87;222;4;13.185
88;222;1;12.454
89;220;4;7.507
90;226;1;12.340
91;242;3;13.642
92;227;1;5.726
93;234;6;15.617
94;233;4;7.567
95;241;5;16.192
96;241;11;19.772
97;241;4;15.542
98;223;2;6.435
99;203;10;10.364
100;200;8;8.497
101;201;3;14.290
102;200;9;17.167
103;199;2;14.262
104;199;3;13.576
105;198;1;4.747
106;198;1;13.408
107;196;4;6.326
108;197;6;14.629
109;196;1;4.710
110;197;1;12.910
111;196;12;9.956
112;210;2;12.880
113;208;2;4.898
114;195;7;14.612
115;211;10;16.790
116;197;9;8.068
