ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;88;1;1.333
2;118;1;1.212
3;92;1;0.611
4;88;5;2.662
5;87;6;3.992
6;88;1;1.405
7;100;1;1.945
8;101;2;2.328
9;108;1;2.374
10;99;1;2.382
11;107;1;2.420
12;108;3;4.763
13;104;2;2.282
14;113;1;3.667
15;129;2;3.445
16;124;2;3.494
17;102;1;1.733
18;103;1;3.391
19;98;1;2.969
20;99;3;3.877
21;98;2;2.524
22;99;2;4.295
23;99;3;4.504
24;100;1;3.879
25;102;1;3.465
26;105;3;4.788
27;129;1;3.919
28;138;1;4.113
29;147;3;6.057
30;143;4;4.988
31;150;3;6.719
32;157;2;6.874
33;154;2;5.965
34;147;1;3.104
35;156;6;10.121
36;157;1;7.598
37;166;6;11.658
38;167;1;5.956
39;168;1;8.635
40;169;1;9.235
41;179;1;6.744
42;180;1;9.835
43;179;2;5.911
44;180;1;7.380
45;171;2;8.462
46;150;1;4.631
47;148;7;8.663
48;155;3;11.557
49;155;1;10.778
50;152;2;5.271
51;161;1;11.353
52;167;1;7.799
53;175;1;8.355
54;153;1;4.872
55;152;3;5.882
56;150;1;4.398
57;151;2;12.526
58;165;2;11.386
59;164;4;6.893
60;163;1;4.644
61;150;4;6.322
62;159;1;12.720
63;153;1;8.129
64;150;4;9.863
65;156;2;13.009
66;163;2;13.401
67;164;1;14.237
68;173;1;8.620
69;176;1;9.310
70;184;3;13.863
71;185;4;11.445
72;178;2;16.900
73;174;1;5.644
74;183;1;14.281
75;197;2;10.871
76;211;2;13.382
77;212;2;17.125
78;213;1;16.860
79;221;5;19.096
80;207;3;12.925
81;207;7;21.041
82;221;1;16.375
83;220;2;7.332
84;234;1;12.869
85;250;1;12.815
86;251;3;19.945
87;252;1;19.501
88;267;3;22.070
89;248;2;8.771
90;247;3;15.709
91;243;2;8.204
92;261;2;14.470
93;268;1;14.307
94;268;1;14.762
95;260;4;16.868
96;268;1;14.616
97;277;3;21.379
98;292;2;22.179
99;272;1;8.610
100;273;2;22.364
