ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;102;2;1.376
2;118;2;1.301
3;92;4;1.238
4;87;3;1.160
5;88;1;1.109
6;91;2;1.830
7;92;1;1.414
8;114;6;3.849
9;129;2;2.123
10;109;1;1.243
11;117;1;1.934
12;124;2;2.279
13;138;2;2.696
14;121;2;2.663
15;115;1;1.266
16;116;4;3.247
17;112;2;1.717
18;93;3;1.745
19;94;1;2.142
20;114;5;4.352
21;128;3;3.847
22;129;5;4.607
23;151;9;6.635
24;130;2;2.150
25;110;4;2.817
26;118;1;3.282
27;125;2;3.786
28;120;1;3.648
29;129;2;4.136
30;142;1;4.210
31;157;4;6.172
32;155;9;6.565
33;136;7;5.824
34;134;2;3.371
35;122;1;5.087
36;123;2;5.381
37;137;4;6.864
38;136;2;3.280
39;137;5;7.256
40;147;7;8.679
41;145;1;2.839
42;122;8;5.851
43;142;2;6.230
44;143;4;7.253
45;123;2;3.139
46;132;1;5.928
47;128;1;2.660
48;127;2;2.877
49;124;4;3.792
50;123;2;2.454
51;124;3;6.373
52;116;3;6.561
53;117;1;5.841
54;116;1;5.695
55;125;1;5.585
56;119;1;5.876
57;120;7;8.839
58;117;2;3.089
59;119;1;6.032
60;118;5;4.322
61;121;1;5.812
62;136;2;6.790
63;133;2;3.181
64;117;10;9.996
65;120;2;5.916
66;117;1;5.504
67;119;9;9.470
68;119;1;5.247
69;120;4;6.857
70;122;1;6.093
71;124;1;6.247
72;122;2;2.821
73;118;1;2.300
74;125;2;7.046
75;125;1;6.534
76;141;4;8.656
77;140;2;3.482
78;138;1;2.678
79;139;3;8.174
80;138;1;2.801
81;145;4;9.152
82;152;1;8.595
83;133;5;5.036
84;130;1;2.853
85;131;3;9.783
86;132;4;10.759
87;131;1;8.629
88;132;2;9.813
89;131;3;4.204
90;146;1;8.576
91;158;1;10.376
92;157;3;4.597
93;156;1;9.032
94;155;1;8.661
95;162;1;9.462
96;171;4;10.371
97;172;2;11.243
98;171;1;9.644
99;172;1;9.657
100;154;1;3.502
101;168;6;12.546
102;167;1;3.615
103;166;4;4.658
104;167;2;10.202
105;175;5;12.358
106;174;4;5.231
107;183;2;11.234
108;163;5;5.970
109;173;4;13.154
110;174;3;14.590
111;175;1;13.725
112;172;3;4.754
113;152;2;3.982
114;138;9;7.122
115;145;2;13.451
116;143;2;3.888
117;158;6;15.194
118;167;2;14.065
119;160;1;13.526
120;161;1;13.152
121;162;1;13.634
122;176;1;14.815
123;182;6;17.602
124;182;2;16.430
125;196;3;16.717
126;208;4;18.143
127;217;8;21.263
128;204;2;18.129
129;202;7;9.791
130;203;4;19.203
131;194;7;21.585
132;195;1;16.698
133;177;6;8.413
134;183;3;18.558
135;182;2;18.188
136;184;2;20.095
137;190;11;24.242
138;199;1;19.478
139;190;3;20.175
140;191;5;23.816
141;198;2;22.925
142;196;8;12.198
143;194;2;7.143
144;193;1;6.488
145;200;1;19.266
146;198;4;8.272
147;191;7;23.394
148;189;11;12.360
149;195;1;19.232
150;195;8;23.686
151;196;4;19.776
152;203;1;19.621
153;202;2;20.780
154;192;3;19.899
155;186;1;19.331
156;193;5;21.168
157;207;1;20.084
158;201;1;20.457
159;209;1;20.886
160;210;9;27.155
161;198;7;10.722
162;205;6;26.602
163;203;3;8.746
164;204;1;23.690
165;213;9;26.943
166;212;3;9.299
167;211;5;10.459
168;212;1;23.875
169;213;1;23.012
170;220;2;23.576
171;219;2;9.865
172;220;3;29.094
173;227;6;28.133
174;228;6;29.316
175;226;1;8.995
176;227;1;26.849
177;227;3;26.286
178;222;1;23.932
179;216;5;11.309
180;215;2;24.185
181;213;9;12.962
182;220;2;26.263
183;228;2;26.020
184;240;1;27.468
185;248;2;25.997
186;249;5;30.587
187;258;10;31.830
188;268;1;27.868
189;259;11;33.397
190;272;1;30.493
191;273;1;31.910
192;271;2;28.978
193;265;15;39.206
194;266;1;31.718
195;258;1;28.629
196;264;1;31.815
197;266;1;31.949
198;275;2;30.836
199;265;3;34.295
200;258;12;40.057
201;265;1;34.550
202;266;1;35.204
203;265;3;13.916
204;272;1;36.073
205;271;6;34.933
206;270;1;12.323
207;255;1;11.872
208;256;11;41.443
209;253;1;31.182
210;255;5;32.837
211;262;6;34.369
212;264;17;41.213
213;270;1;33.788
214;270;3;33.503
215;271;4;37.835
216;267;4;35.129
217;269;5;36.198
218;270;4;40.503
219;285;1;35.896
220;286;1;41.623
221;293;2;42.947
222;294;3;44.802
223;301;1;44.299
224;302;3;46.440
225;300;6;20.573
226;298;7;21.071
227;297;5;19.210
228;298;3;45.360
229;310;2;45.255
230;304;1;40.804
231;305;1;46.847
232;292;4;18.873
233;291;1;39.911
234;302;3;45.287
235;301;1;16.272
236;308;6;43.025
237;314;1;45.794
238;315;1;47.498
239;314;3;18.603
240;310;1;39.947
241;312;4;42.080
242;319;2;46.414
243;321;3;42.970
244;318;1;17.471
245;327;1;41.904
246;325;2;18.317
247;310;7;43.959
248;311;6;42.406
249;317;2;40.811
250;318;2;41.476
251;325;3;47.295
252;337;2;44.369
253;344;2;49.478
254;337;2;44.756
255;344;6;54.431
256;342;2;19.928
257;352;3;47.459
258;354;1;46.649
259;361;1;51.639
260;367;1;48.361
261;366;4;51.303
262;373;2;54.440
263;387;1;50.116
264;383;2;50.648
265;390;1;50.855
266;388;1;21.459
267;389;2;58.393
268;395;3;54.982
269;396;6;56.265
270;397;17;64.980
271;399;1;53.932
272;411;3;56.917
273;409;4;25.012
274;419;1;55.928
275;418;2;24.264
276;417;1;23.184
277;416;5;25.514
278;425;2;56.160
279;418;2;56.127
280;406;8;26.636
281;408;8;58.997
282;424;1;55.486
283;439;4;59.343
284;445;2;62.255
285;446;2;59.285
286;447;1;64.172
287;448;2;66.710
288;457;2;62.147
289;455;1;26.245
290;464;6;66.562
291;463;4;29.448
292;460;2;27.679
293;461;4;69.149
294;462;2;71.223
295;457;1;69.289
296;446;2;27.416
297;438;1;63.085
298;452;7;68.312
299;441;1;64.277
300;440;2;26.227
