ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;94;2;1.333
2;118;5;2.529
3;92;1;0.405
4;88;2;0.951
5;94;2;1.568
6;95;1;1.346
7;109;2;2.131
8;133;3;3.022
9;111;11;5.740
10;112;3;2.954
11;113;4;3.374
12;120;1;2.959
13;148;5;4.684
14;120;7;4.634
15;115;1;3.023
16;112;1;1.509
17;113;6;5.382
18;114;1;3.299
19;113;1;1.654
20;114;1;2.536
21;111;3;3.684
22;126;1;3.757
23;150;1;3.019
24;133;1;2.891
25;136;1;3.113
26;135;3;2.450
27;159;1;3.247
28;156;3;2.595
29;165;3;4.390
30;144;1;2.048
31;141;2;2.555
32;120;1;2.029
33;122;1;4.284
34;114;2;5.142
35;111;3;2.897
36;112;1;4.429
37;119;2;5.233
38;117;4;3.833
39;139;1;5.273
40;119;2;2.978
41;117;3;3.270
42;104;2;2.627
43;111;1;5.628
44;107;3;6.626
45;107;3;6.992
46;105;1;5.602
47;120;2;6.216
48;121;7;8.559
49;122;1;6.787
50;130;1;6.848
51;133;2;8.171
52;111;1;6.970
53;108;4;7.359
54;107;1;2.464
55;100;2;2.645
56;101;3;5.812
57;102;10;9.340
58;103;5;7.420
59;102;1;2.524
60;108;4;7.391
61;106;2;2.765
62;124;2;6.440
63;139;1;6.396
64;138;1;7.086
65;137;4;3.885
66;125;1;6.818
67;124;5;8.480
68;125;2;7.146
69;106;2;6.742
70;105;1;2.331
71;112;2;6.064
72;113;3;6.754
73;121;4;7.761
74;135;3;7.813
75;141;5;9.257
76;138;2;3.463
77;158;4;8.748
78;140;6;5.730
79;138;5;8.932
80;145;3;7.789
81;146;1;7.128
82;153;2;8.265
83;163;5;10.190
84;164;1;8.775
85;150;7;6.586
86;137;1;8.721
87;135;3;4.160
88;143;3;8.926
89;144;6;10.651
90;140;2;8.849
91;147;1;8.840
92;146;2;9.647
93;146;1;9.002
94;147;2;9.634
95;146;8;12.539
96;147;5;11.966
97;144;5;10.672
98;143;3;9.307
99;150;2;9.983
100;145;10;12.832
101;144;1;3.377
102;152;1;8.426
103;175;3;10.319
104;182;1;11.666
105;184;1;10.901
106;177;2;12.449
107;175;2;4.687
108;176;5;12.398
109;155;11;8.658
110;156;2;10.028
111;154;2;10.427
112;153;5;12.907
113;167;2;10.310
114;145;1;9.904
115;146;5;12.611
116;147;7;13.393
117;146;5;6.041
118;147;1;11.389
119;146;4;11.123
120;166;1;12.098
121;167;5;14.048
122;152;1;10.031
123;161;6;12.021
124;160;1;4.067
125;161;2;10.154
126;155;1;10.173
127;156;3;13.478
128;162;1;11.701
129;160;1;4.279
130;161;5;14.519
131;160;2;4.998
132;167;1;13.536
133;187;1;12.095
134;188;2;13.039
135;195;3;16.985
136;211;3;14.937
137;218;7;20.746
138;216;3;7.743
139;204;3;15.584
140;211;2;18.708
141;223;1;15.800
142;224;4;19.404
143;225;5;18.108
144;232;3;21.622
145;232;2;17.165
146;230;2;8.680
147;232;5;19.862
148;246;1;22.209
149;260;5;20.844
150;268;2;20.361
151;269;2;22.891
152;270;4;25.850
153;279;2;21.596
154;272;5;23.928
155;287;14;29.341
156;293;1;26.795
157;274;1;11.251
158;283;1;23.720
159;281;3;24.793
160;278;1;11.053
161;292;2;23.888
162;293;4;29.582
163;294;2;29.075
164;293;1;11.970
165;295;1;23.536
166;297;3;25.020
167;295;1;11.758
168;293;2;11.659
169;308;2;24.319
170;296;7;27.443
171;312;3;25.688
172;307;3;26.439
173;304;3;26.282
174;305;3;28.909
175;312;2;28.981
176;313;1;29.719
177;315;2;26.456
178;310;6;29.327
179;311;1;30.702
180;317;4;31.259
181;318;9;35.906
182;325;2;34.057
183;316;1;28.437
184;304;3;14.814
185;305;1;33.102
186;314;1;28.903
187;322;3;35.074
188;321;1;15.033
189;330;1;30.374
190;336;4;32.986
191;337;3;32.717
192;338;1;37.190
193;344;9;40.534
194;344;3;33.892
195;330;1;16.426
196;345;1;33.676
197;347;2;40.536
198;345;2;17.985
199;339;13;24.626
200;338;1;33.850
