ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;88;1;4.599
2;108;1;2.181
3;109;2;3.088
4;116;2;3.979
5;126;2;2.641
6;99;1;0.900
7;97;5;3.814
8;96;2;2.169
9;95;1;1.812
10;96;7;8.864
11;120;2;3.663
12;144;2;3.930
13;158;1;3.312
14;137;5;5.319
15;138;2;3.887
16;145;4;7.033
17;165;3;6.205
18;144;2;3.518
19;127;1;4.230
20;126;6;6.456
21;124;1;2.169
22;121;1;2.143
23;134;1;5.029
24;131;2;3.035
25;130;1;2.166
26;139;1;5.324
27;148;2;5.219
28;140;3;9.365
29;147;12;14.457
30;160;2;6.116
31;169;7;11.308
32;163;1;8.534
33;165;1;8.064
34;163;1;3.615
35;164;3;10.088
36;180;3;11.027
37;180;3;8.094
38;179;1;3.990
39;158;2;4.481
40;178;4;12.469
41;172;3;8.916
42;170;2;9.487
43;171;4;9.156
44;172;1;7.393
45;173;6;11.518
46;189;2;11.778
47;187;5;8.017
48;207;7;14.284
49;194;2;9.347
50;191;1;4.182
51;188;6;8.636
52;197;8;14.813
53;196;6;9.123
54;197;2;10.292
55;195;4;7.519
56;207;1;9.002
57;197;14;21.457
58;206;5;12.608
59;207;2;10.127
60;189;2;5.827
61;196;8;16.008
62;189;2;11.288
63;191;2;11.680
64;188;1;4.775
65;203;6;16.082
66;191;1;11.915
67;187;1;4.799
68;186;2;5.362
69;200;2;12.152
70;199;2;5.604
71;200;12;20.864
72;220;4;14.356
73;219;1;5.013
74;216;15;18.216
75;213;5;8.203
76;220;4;12.924
77;221;21;29.824
78;221;5;14.560
79;235;6;16.540
80;247;1;12.137
81;262;9;20.425
82;271;19;31.267
83;256;1;13.908
84;246;21;33.405
85;244;19;24.029
86;245;6;20.804
87;245;4;19.160
88;244;9;23.891
89;253;8;19.767
90;252;10;15.344
91;246;1;15.421
92;246;23;37.453
93;253;25;37.250
94;253;12;27.871
95;262;3;16.061
96;271;10;23.713
97;265;9;23.602
98;263;4;10.444
99;262;16;22.018
100;263;1;14.957
101;270;32;47.038
102;269;6;12.425
103;269;8;23.775
104;260;5;19.607
105;254;11;16.812
106;271;11;27.682
107;272;6;21.649
