ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;88;1;1.103
2;95;3;2.152
3;119;1;1.343
4;125;1;0.911
5;99;2;0.779
6;95;1;0.843
7;94;2;1.405
8;90;2;1.945
9;97;3;2.346
10;94;1;1.012
11;103;2;2.026
12;118;1;1.959
13;119;1;2.453
14;129;1;2.518
15;141;6;5.058
16;149;1;3.004
17;156;1;2.988
18;134;4;3.461
19;142;1;3.294
20;166;2;4.108
21;167;3;4.741
22;191;2;4.833
23;189;3;3.950
24;184;2;5.415
25;163;2;3.242
26;164;1;4.482
27;163;2;3.360
28;142;2;2.917
29;139;1;2.322
30;140;2;4.996
31;139;8;5.276
32;118;4;3.483
33;127;1;4.242
34;134;1;4.685
35;135;4;6.336
36;133;1;2.626
37;131;1;2.512
38;145;3;6.282
39;143;2;5.740
40;138;1;5.201
41;139;1;4.891
42;136;1;5.123
43;134;2;3.044
44;135;2;5.724
45;133;1;2.632
46;128;2;2.777
47;136;4;6.472
48;137;2;5.784
49;157;1;5.777
50;156;1;6.133
51;164;3;6.773
52;165;2;6.359
53;164;3;3.655
54;166;3;7.372
55;167;6;8.968
56;182;2;7.526
57;174;2;7.493
58;175;3;8.674
59;195;2;8.403
60;197;4;10.617
61;212;1;8.994
62;221;4;11.150
63;220;3;5.610
64;217;6;7.096
65;208;3;10.641
66;188;5;5.821
67;189;4;11.231
68;178;1;9.819
69;179;3;10.364
70;175;1;3.997
71;195;1;9.358
72;196;4;11.828
73;203;2;10.823
74;201;3;5.837
75;216;1;11.337
76;215;6;14.896
77;216;1;12.563
78;218;10;17.373
79;200;2;5.736
80;201;7;16.331
81;199;4;6.850
82;207;10;17.211
83;208;4;15.573
84;209;1;14.035
85;211;1;13.299
86;210;1;6.220
87;216;3;14.249
88;201;1;5.969
89;200;7;15.886
90;197;1;5.469
91;198;1;12.060
92;197;1;5.422
93;204;5;14.405
94;202;8;15.880
95;201;4;13.504
96;199;10;9.331
97;200;4;12.921
98;201;1;11.163
99;201;3;12.387
100;203;3;13.951
101;210;13;19.430
102;212;1;13.295
103;219;11;19.486
104;212;4;16.242
105;221;9;19.087
106;222;3;14.731
107;220;1;13.641
108;218;6;8.382
109;217;1;5.568
110;237;2;14.982
111;244;3;15.295
112;226;1;5.856
113;220;2;16.209
114;219;1;5.568
115;220;3;15.089
116;219;1;5.553
117;233;3;15.716
118;231;6;8.058
119;230;2;5.978
120;238;4;17.884
121;237;2;15.275
122;222;8;16.992
123;202;5;6.375
124;211;1;13.281
125;210;2;13.718
126;219;4;14.877
127;228;5;15.949
128;221;3;15.604
129;238;5;17.375
130;245;5;18.224
131;252;3;19.837
132;261;2;18.224
133;268;1;18.684
134;268;11;24.882
135;261;1;18.817
136;268;9;25.469
137;275;6;22.579
138;269;1;19.987
139;275;6;23.178
140;269;1;20.284
141;266;4;22.575
142;261;4;20.842
143;255;6;23.541
144;254;4;9.231
145;254;6;24.436
146;253;3;8.725
147;261;5;21.767
148;262;11;25.816
149;247;8;11.463
150;240;11;25.949
151;238;5;22.021
152;239;15;25.869
153;240;4;19.889
154;237;3;8.132
155;217;2;18.260
156;235;15;27.082
157;221;8;21.908
158;205;2;6.887
159;206;4;20.818
160;222;6;22.607
161;220;3;7.918
162;221;1;21.134
163;220;1;22.065
164;227;4;23.966
165;228;7;23.671
166;207;5;9.345
167;205;3;7.925
168;215;8;24.645
169;214;9;11.832
170;213;2;7.374
171;222;1;20.695
172;228;7;25.783
173;224;3;8.439
174;225;9;24.643
175;205;8;10.561
176;206;6;22.564
177;206;1;20.351
178;213;15;30.443
179;198;2;7.816
180;196;2;7.198
181;195;5;22.197
182;196;4;24.065
183;192;8;26.292
184;193;5;24.882
185;192;2;21.368
186;193;4;24.795
187;181;2;7.160
188;188;3;25.601
189;187;8;25.070
190;182;1;23.801
191;189;2;24.472
192;190;6;24.396
193;184;5;24.376
194;184;1;22.901
195;186;1;24.627
196;193;2;24.055
197;209;2;25.486
198;211;3;27.085
199;223;3;30.061
200;230;5;29.796
