ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;96;1;0.815
2;116;1;1.078
3;118;1;0.814
4;91;1;0.393
5;89;3;0.970
6;88;2;0.803
7;87;3;1.449
8;88;1;1.260
9;91;3;2.430
10;98;9;4.419
11;107;2;2.400
12;121;1;2.256
13;117;4;2.566
14;118;3;2.882
15;125;1;2.395
16;125;1;3.050
17;146;4;4.143
18;129;4;4.271
19;122;3;3.689
20;123;6;4.705
21;132;2;3.295
22;146;2;3.749
23;147;1;3.503
24;148;3;4.567
25;170;4;5.706
26;172;4;5.806
27;186;1;5.156
28;187;3;6.188
29;185;2;4.226
30;186;4;7.084
31;164;1;4.011
32;161;6;5.578
33;181;1;5.990
34;203;15;13.012
35;204;8;10.602
36;203;1;4.719
37;223;1;7.556
38;232;5;10.088
39;239;5;10.784
40;240;3;10.023
41;241;6;11.926
42;235;3;10.297
43;214;2;6.277
44;211;1;5.516
45;212;3;10.287
46;211;2;6.278
47;209;1;5.458
48;225;4;11.052
49;241;4;11.546
50;240;1;5.878
51;243;23;20.775
52;228;7;7.535
53;227;2;10.140
54;225;2;5.759
55;222;2;5.395
56;221;2;10.046
57;220;3;5.977
58;227;3;10.751
59;226;1;5.220
60;226;1;10.284
61;227;3;10.858
62;236;2;11.112
63;216;15;12.411
64;224;2;11.110
65;212;1;10.504
66;212;5;12.376
67;219;20;20.286
68;226;21;21.487
69;217;1;11.610
70;212;1;11.122
71;227;2;12.391
72;225;10;10.594
73;223;3;6.725
74;210;6;13.848
75;208;2;5.926
76;202;15;18.000
77;202;4;12.157
78;218;11;16.380
79;219;5;13.639
80;217;6;8.100
81;224;1;12.620
82;223;3;6.965
83;224;3;13.263
84;231;12;17.877
85;246;6;16.820
86;244;2;7.171
87;230;21;16.200
88;229;4;7.752
89;226;8;16.147
90;235;2;13.257
91;222;9;9.789
92;236;9;17.354
93;229;1;13.622
94;227;6;15.670
95;228;3;13.989
96;227;4;14.633
97;228;1;13.525
98;237;2;14.647
99;230;1;14.099
100;221;7;16.292
101;222;10;17.455
102;233;7;16.281
103;232;4;7.513
104;233;4;14.840
105;234;7;17.125
106;249;15;21.323
107;250;2;15.897
108;249;1;6.690
109;258;3;15.725
110;257;6;17.591
111;258;1;15.017
112;272;2;16.313
113;251;1;15.225
114;236;11;19.386
115;258;4;16.288
116;267;1;15.290
117;268;2;16.939
118;267;3;8.342
119;265;8;11.298
120;274;5;18.550
121;281;16;26.031
122;272;3;18.550
123;288;2;17.723
124;289;3;18.803
125;290;16;26.665
126;291;1;19.493
127;292;12;25.544
128;307;8;24.569
129;308;6;24.094
130;291;2;21.812
131;289;2;10.084
132;288;6;12.304
133;303;1;22.492
134;311;5;25.503
135;291;5;12.532
136;291;4;24.356
137;276;3;11.267
138;277;4;25.299
139;279;2;24.456
140;280;16;31.791
141;261;4;11.869
142;262;3;24.753
143;269;6;26.692
144;267;3;25.247
145;253;2;24.196
146;244;1;22.740
147;259;2;23.728
148;256;4;11.269
149;262;1;24.480
150;267;3;24.401
151;266;9;13.894
152;253;4;10.621
153;253;9;26.633
154;251;4;10.633
155;251;1;21.853
156;250;5;24.060
157;238;3;22.165
158;232;11;25.806
159;229;4;9.000
160;230;2;20.299
161;231;9;24.548
162;239;7;23.578
163;240;1;21.468
164;255;15;29.208
165;256;4;25.107
166;265;2;24.679
167;272;1;26.002
168;281;5;29.032
169;288;7;30.494
170;287;5;14.082
171;304;4;29.984
172;318;1;29.972
173;305;13;18.874
174;298;4;30.895
175;313;7;32.957
176;330;8;35.342
177;328;3;14.743
178;329;14;38.756
179;336;5;36.060
180;345;1;33.428
181;347;3;35.252
182;327;14;23.082
183;315;2;15.312
184;322;9;41.726
185;336;1;36.134
186;345;11;43.276
187;353;12;45.336
188;360;2;41.835
189;355;10;45.749
190;334;2;17.792
191;332;4;40.637
192;328;20;48.846
193;329;9;44.760
194;336;12;47.097
195;336;3;41.229
196;337;10;46.186
197;344;5;42.624
198;336;8;44.319
199;344;2;41.227
200;343;3;18.946
201;343;6;44.450
202;336;13;24.880
203;328;8;45.216
204;321;1;40.594
205;320;7;20.645
206;327;2;42.305
207;328;3;42.068
208;344;4;43.476
209;343;3;19.244
210;341;3;18.558
211;356;2;43.780
212;357;5;46.330
213;355;5;21.669
214;348;2;44.690
215;334;29;59.015
216;335;7;46.782
217;333;5;44.663
218;332;18;27.447
219;334;1;42.450
