ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;94;1;1.921
2;101;1;1.916
3;108;1;2.656
4;109;3;5.164
5;125;2;3.068
6;133;4;3.599
7;106;2;1.871
8;102;1;1.748
9;103;3;3.627
10;106;4;4.890
11;107;2;4.695
12;104;1;1.956
13;111;2;5.844
14;110;1;2.366
15;111;2;7.046
16;107;5;6.350
17;125;3;4.645
18;134;1;2.950
19;129;1;5.456
20;130;3;6.606
21;131;1;6.085
22;128;1;2.589
23;152;2;4.676
24;166;2;6.672
25;182;1;4.535
26;179;1;2.821
27;181;3;6.255
28;158;1;2.674
29;161;1;5.997
30;162;1;7.869
31;140;2;5.284
32;149;6;9.950
33;146;1;2.876
34;160;1;5.676
35;161;2;6.931
36;170;1;7.141
37;167;2;3.973
38;170;3;7.073
39;177;2;8.531
40;173;3;5.272
41;150;3;4.426
42;151;4;10.893
43;148;1;3.421
44;155;1;6.340
45;169;1;9.906
46;155;5;9.711
47;163;1;9.369
48;162;2;4.569
49;163;1;10.037
50;170;5;13.586
51;168;4;6.383
52;169;1;11.405
53;170;2;12.633
54;179;1;12.833
55;173;2;9.010
56;167;3;11.597
57;153;3;9.009
58;162;2;8.277
59;155;1;8.042
60;154;1;8.707
61;153;5;7.241
62;154;1;11.482
63;155;1;12.266
64;153;6;8.293
65;159;4;14.663
66;169;4;10.376
67;147;1;4.428
68;142;2;8.735
69;156;1;9.953
70;155;2;5.464
71;152;2;4.985
72;166;2;11.718
73;166;1;11.795
74;168;1;8.383
75;167;3;5.606
76;175;4;10.602
77;183;1;8.925
78;170;2;9.696
79;177;2;12.376
80;173;1;4.572
81;171;4;6.400
82;172;1;8.458
83;166;5;11.459
84;167;3;13.437
85;179;6;14.133
86;186;2;14.372
87;171;2;10.115
88;172;2;13.431
89;192;1;10.131
90;189;5;7.672
91;205;3;11.611
92;206;1;14.496
93;220;1;11.115
94;221;1;11.088
95;228;1;15.808
96;229;6;20.287
97;243;1;16.102
98;242;2;14.243
99;236;2;13.261
100;228;2;12.913
101;236;1;13.840
102;242;2;15.287
103;243;2;17.454
104;250;1;13.315
105;248;3;8.707
106;247;1;6.985
107;261;2;18.320
108;275;1;14.373
109;276;5;21.988
110;290;1;19.536
111;291;10;21.754
112;292;3;22.547
113;299;2;17.172
114;308;4;24.654
115;315;11;25.734
116;309;1;18.666
117;331;4;21.851
118;340;1;19.942
119;333;2;21.994
120;311;2;11.497
121;312;6;29.836
122;321;2;27.942
123;320;3;13.085
124;320;1;20.591
125;337;3;29.801
126;332;1;28.150
127;320;2;12.801
128;334;3;28.833
129;335;2;23.534
130;334;16;24.280
131;335;2;30.925
132;320;12;20.412
133;319;3;24.842
134;318;2;23.704
135;317;5;14.016
136;323;1;27.990
137;332;6;33.458
138;331;1;11.824
139;345;10;31.550
140;344;3;13.365
141;344;1;29.307
142;353;4;33.649
143;362;2;26.364
144;361;1;12.884
145;355;4;36.305
146;371;3;33.696
147;370;3;14.748
148;378;3;32.257
149;384;3;30.657
150;370;3;15.129
151;368;1;13.231
152;361;15;42.921
153;347;10;19.163
154;348;3;36.974
155;354;1;35.895
156;353;4;14.924
157;360;1;36.973
158;361;1;38.427
159;362;4;32.690
160;341;2;14.375
161;326;1;12.651
162;323;3;13.818
163;330;1;37.049
164;344;1;38.453
165;351;6;33.959
166;350;1;30.914
167;356;8;36.027
168;365;2;40.849
169;362;6;17.897
170;368;2;31.738
171;369;11;47.145
172;364;1;31.273
173;361;1;13.684
174;376;1;31.318
175;383;1;41.801
176;384;5;46.081
177;393;4;46.971
178;399;10;52.533
179;399;3;47.430
180;414;4;50.294
181;421;3;50.393
182;427;2;45.974
183;441;5;47.837
184;442;5;42.571
185;444;1;53.178
186;462;2;42.781
187;463;13;65.115
188;464;2;56.460
189;462;1;43.029
190;469;8;48.838
191;483;1;58.128
192;485;4;62.603
193;497;3;48.057
194;506;2;61.782
195;514;5;52.062
196;512;4;27.856
197;520;2;58.719
198;521;5;52.797
199;531;1;50.578
200;532;2;51.943
201;540;2;61.751
202;541;2;53.010
203;548;1;66.288
204;550;5;57.547
205;552;2;54.993
206;553;1;54.029
207;559;1;66.419
208;568;3;70.332
209;576;9;75.288
210;574;16;70.639
211;573;1;56.578
212;587;4;69.717
213;589;3;59.333
214;575;9;37.275
215;584;5;74.589
216;582;3;32.709
217;582;1;58.764
218;583;10;79.715
219;570;7;36.336
220;571;16;72.891
221;573;2;74.809
222;564;1;66.032
223;549;4;32.743
224;551;1;58.635
225;552;6;77.131
226;554;3;62.066
227;552;4;33.367
228;550;5;65.066
229;557;10;68.834
230;565;3;63.277
231;574;4;79.413
232;575;7;83.068
233;575;4;79.720
234;560;5;35.634
235;552;3;64.976
236;565;6;68.875
237;566;1;65.995
238;567;1;80.225
239;568;10;89.428
240;582;1;82.269
241;580;1;35.275
242;587;1;70.284
243;594;1;70.855
244;603;2;88.206
245;588;1;37.105
246;578;3;73.566
247;595;1;89.109
248;602;6;95.820
249;607;2;91.800
250;608;4;95.569
251;606;1;39.963
252;601;1;75.460
253;615;2;93.744
254;630;4;82.758
255;631;10;110.912
256;632;3;105.433
257;618;4;45.770
258;604;3;44.046
259;614;2;82.439
260;623;7;105.438
261;622;4;46.622
262;628;8;102.808
263;627;4;46.907
264;625;1;43.101
265;622;5;45.952
266;614;1;82.338
267;612;1;40.892
268;618;2;99.716
269;616;5;45.501
270;625;9;110.111
271;609;2;42.432
272;609;3;87.111
273;623;1;103.183
274;624;3;90.535
275;608;3;45.444
276;607;5;46.812
277;615;4;106.920
278;611;10;111.381
279;618;2;107.507
280;615;6;49.543
281;602;3;44.661
282;601;7;48.566
283;607;3;92.026
284;616;2;92.203
285;623;4;114.189
286;619;1;94.060
287;620;6;99.909
288;635;1;96.802
289;642;6;103.778
290;629;1;48.118
291;643;2;115.030
292;660;4;107.006
293;661;7;112.653
294;668;2;108.541
295;676;2;110.237
296;668;2;56.008
297;667;14;68.443
298;666;1;54.679
299;653;1;53.578
300;653;4;132.753
