ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;88;2;1.344
2;89;2;1.699
3;119;4;2.320
4;92;2;0.977
5;89;3;1.681
6;88;1;0.974
7;90;1;1.439
8;103;1;1.459
9;118;1;1.800
10;116;2;1.811
11;104;1;2.195
12;90;1;2.070
13;91;1;1.919
14;90;4;2.514
15;110;2;2.703
16;109;1;1.300
17;110;1;2.389
18;126;3;3.427
19;127;5;4.873
20;151;2;3.621
21;130;1;1.827
22;131;1;3.102
23;138;3;4.314
24;156;1;4.272
25;140;1;3.930
26;124;4;4.740
27;139;1;3.491
28;135;1;2.205
29;149;11;8.269
30;149;5;5.449
31;150;3;4.703
32;149;3;5.073
33;155;1;4.063
34;156;4;5.573
35;159;5;6.618
36;166;2;5.239
37;175;4;6.457
38;171;4;5.043
39;185;1;5.667
40;173;1;5.456
41;174;2;5.880
42;165;1;6.008
43;167;8;9.433
44;163;1;2.985
45;164;2;5.856
46;173;1;5.241
47;174;3;7.299
48;181;1;6.966
49;193;4;8.377
50;192;2;4.681
51;174;1;3.953
52;183;1;6.791
53;180;1;7.096
54;178;2;4.449
55;192;1;8.026
56;173;2;4.088
57;185;2;8.199
58;186;3;8.255
59;187;2;7.910
60;197;4;9.006
61;178;1;3.887
62;192;3;8.762
63;193;2;8.351
64;190;1;8.198
65;187;1;4.209
66;169;2;4.385
67;150;2;3.731
68;138;2;8.315
69;140;1;7.786
70;139;2;3.909
71;140;2;8.676
72;136;6;5.465
73;137;2;8.588
74;136;2;3.715
75;130;1;8.123
76;127;8;11.877
77;125;1;2.899
78;123;2;8.099
79;122;1;2.640
80;131;1;7.089
81;132;1;8.086
82;146;4;10.036
83;143;3;8.677
84;158;1;7.827
85;159;5;10.675
86;150;2;8.504
87;135;1;7.550
88;136;1;7.996
89;137;7;9.802
90;138;1;7.387
91;137;1;7.891
92;137;1;7.577
93;159;1;8.427
94;172;2;8.841
95;185;1;9.718
96;194;2;10.137
97;206;7;13.495
98;186;5;6.467
99;193;6;13.700
100;189;1;4.343
101;196;4;12.085
102;184;3;12.017
103;174;5;12.785
104;188;2;11.636
105;179;6;13.631
106;177;5;6.416
107;184;5;14.085
108;181;11;16.241
109;187;3;13.098
110;184;3;11.799
111;181;1;4.070
112;182;8;14.583
113;190;4;12.467
114;199;3;12.813
115;214;2;13.158
116;215;13;20.944
117;214;7;9.156
118;215;3;15.838
119;212;5;8.066
120;218;6;15.413
121;216;3;6.863
122;215;1;12.588
123;222;5;15.674
124;224;8;16.766
125;225;1;13.219
126;227;2;14.638
127;226;4;16.500
128;227;4;16.774
129;236;3;15.469
130;224;1;6.493
131;233;6;18.429
132;234;4;18.532
133;221;1;7.266
134;229;8;21.283
135;220;11;21.658
136;227;1;17.390
137;226;6;19.052
138;222;7;18.928
139;220;3;7.781
140;226;2;17.863
141;227;1;17.779
142;236;1;18.479
143;237;1;19.454
144;249;7;22.269
145;250;7;24.221
146;251;1;18.772
147;265;5;21.372
148;262;1;20.274
149;268;3;21.843
150;269;3;22.457
151;275;4;23.722
152;282;1;21.865
153;288;4;24.014
154;295;2;23.327
155;305;1;21.369
156;313;3;23.012
157;299;1;22.898
158;308;2;22.582
159;316;2;23.010
160;314;2;23.619
161;308;3;22.934
162;309;6;26.418
163;310;2;25.218
164;319;1;23.010
165;327;2;25.860
166;318;4;25.351
167;307;4;12.474
168;316;1;23.362
169;307;1;23.654
170;320;1;26.131
171;329;4;26.477
172;336;2;28.519
173;337;15;37.430
174;338;1;29.026
175;337;24;26.792
176;345;1;28.713
177;351;1;27.058
178;345;2;30.056
179;339;1;26.710
180;347;1;27.494
181;353;3;31.054
182;338;3;28.312
183;322;6;15.561
184;323;3;30.380
185;324;2;31.462
186;325;3;32.135
187;323;6;16.815
188;323;3;30.211
189;324;1;28.213
190;325;1;33.335
191;326;2;33.636
192;323;5;18.262
193;297;2;14.511
194;303;2;31.574
195;317;1;30.789
196;304;1;14.197
197;300;2;29.750
198;300;2;33.881
199;300;1;32.618
200;286;1;13.446
