ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;96;2;5.614
2;116;2;3.044
3;118;3;3.617
4;91;3;2.337
5;87;1;1.110
6;88;2;2.497
7;100;1;2.376
8;90;1;2.364
9;105;1;1.870
10;112;4;5.439
11;111;2;2.655
12;109;1;1.775
13;116;2;4.760
14;117;1;4.759
15;104;1;3.299
16;119;4;5.819
17;117;3;4.119
18;133;1;3.596
19;151;1;3.890
20;135;1;3.937
21;153;1;4.012
22;154;3;5.474
23;152;1;2.658
24;168;1;4.895
25;149;3;4.386
26;155;1;4.672
27;136;1;2.348
28;137;1;4.128
29;134;2;3.398
30;154;4;8.222
31;153;1;3.217
32;160;1;5.076
33;139;2;3.745
34;134;5;6.386
35;143;1;5.278
36;151;2;6.427
37;152;2;7.361
38;164;4;10.192
39;160;1;3.068
40;140;1;2.692
41;146;2;7.587
42;152;2;6.801
43;153;1;5.432
44;151;5;6.521
45;157;2;7.235
46;165;1;6.782
47;173;2;9.177
48;187;5;10.953
49;188;4;9.981
50;177;2;8.525
51;174;4;6.193
52;196;12;19.705
53;197;1;7.679
54;196;3;5.967
55;197;4;10.778
56;204;4;12.457
57;205;4;11.386
58;225;1;10.189
59;239;1;10.653
60;232;4;13.653
61;213;2;6.215
62;213;10;20.369
63;210;1;4.790
64;225;8;17.229
65;224;13;17.583
66;212;10;19.386
67;211;5;8.978
68;196;2;10.513
69;202;5;13.666
70;203;9;16.903
71;200;3;6.377
72;207;1;8.899
73;217;10;20.834
74;231;4;15.125
75;251;3;13.305
76;252;1;11.147
77;261;20;31.094
78;247;4;9.447
79;262;19;30.689
80;284;14;27.867
81;275;5;18.761
82;254;6;11.901
83;263;1;13.618
84;264;19;32.842
85;252;5;18.764
86;261;13;26.857
87;258;6;13.427
88;257;10;24.425
89;255;11;16.831
90;246;2;14.442
91;263;18;29.931
92;249;12;24.936
93;256;1;13.276
94;271;12;25.711
95;265;11;25.329
96;264;17;23.204
97;262;11;16.635
98;259;1;6.997
99;250;1;14.527
100;249;16;21.450
101;234;2;14.831
102;236;8;19.129
103;237;4;15.368
104;235;8;20.504
105;236;9;20.048
106;250;5;17.595
107;259;5;17.648
108;259;24;37.597
109;259;2;17.957
110;260;6;20.255
111;261;6;19.754
112;270;19;33.254
113;269;7;22.387
114;270;5;19.533
115;279;3;18.150
116;288;19;35.250
117;281;5;21.692
118;295;12;29.350
119;304;7;24.451
120;295;1;19.469
121;304;2;19.517
122;316;4;22.734
123;307;26;44.932
124;307;19;40.306
125;290;2;18.978
126;289;8;15.706
127;306;20;38.021
128;293;8;16.981
129;278;1;8.879
130;279;7;24.850
131;279;6;27.645
132;277;4;11.789
133;286;6;24.814
134;286;11;31.087
135;295;10;29.678
136;287;1;23.588
