ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;88;2;5.810
2;102;1;2.151
3;116;3;3.960
4;90;2;2.267
5;91;11;11.910
6;89;2;2.228
7;87;1;1.310
8;88;1;1.729
9;112;2;3.584
10;113;3;4.180
11;120;1;2.487
12;99;2;2.807
13;119;1;3.529
14;99;2;5.068
15;96;1;1.879
16;96;5;7.728
17;110;3;8.476
18;111;2;8.328
19;125;1;5.721
20;124;2;4.066
21;146;3;6.073
22;147;1;3.172
23;156;1;3.498
24;178;1;4.563
25;179;3;5.954
26;201;3;8.533
27;202;1;4.845
28;209;2;6.121
29;223;1;6.174
30;184;1;3.705
31;180;2;4.389
32;200;2;7.152
33;201;1;5.857
34;207;2;8.247
35;186;1;3.827
36;195;2;8.618
37;209;1;7.369
38;190;2;9.531
39;210;1;7.347
40;205;1;7.682
41;202;3;6.018
42;209;4;10.051
43;210;1;7.648
44;191;2;5.703
45;207;2;10.366
46;203;3;6.090
47;204;1;7.303
48;210;1;9.935
49;209;2;5.433
50;191;2;5.216
51;199;7;13.959
52;219;2;10.155
53;216;1;4.850
54;217;3;10.499
55;215;3;7.086
56;217;1;9.824
57;198;2;5.641
58;219;1;10.002
59;220;4;15.321
60;226;5;15.309
61;223;1;6.186
62;204;1;5.750
63;203;5;9.170
64;201;9;18.348
65;202;2;12.509
66;199;4;8.148
67;200;1;10.019
68;199;1;10.742
69;197;3;6.372
70;198;14;23.743
71;196;2;5.587
72;196;3;11.164
73;196;1;10.220
74;198;3;12.346
75;197;4;7.815
76;204;4;14.327
77;213;10;19.693
78;213;4;16.336
79;212;1;5.282
80;210;8;12.249
81;209;2;5.830
82;210;2;11.526
83;217;2;12.329
84;216;2;6.369
85;230;3;14.018
86;216;14;26.843
87;215;5;9.276
88;206;2;12.032
89;220;1;11.136
90;229;3;13.092
91;246;12;22.969
92;254;6;19.520
93;245;17;29.076
94;247;21;32.773
95;253;3;17.487
96;239;5;17.622
97;241;4;16.557
98;242;5;18.276
99;240;12;16.947
100;253;1;14.739
