ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;96;1;0.925
2;118;1;0.837
3;90;3;1.002
4;88;2;0.892
5;87;1;0.794
6;94;2;1.652
7;110;4;2.879
8;117;1;1.680
9;97;1;1.902
10;95;3;2.058
11;94;1;1.106
12;101;1;1.939
13;102;2;2.302
14;109;1;2.159
15;118;1;2.988
16;133;3;3.734
17;151;2;3.916
18;150;1;3.620
19;151;1;3.299
20;173;2;4.306
21;152;5;4.663
22;149;4;3.631
23;148;3;3.168
24;143;2;4.089
25;150;1;4.176
26;131;2;4.724
27;125;1;3.867
28;141;3;4.606
29;127;1;3.563
30;134;4;4.866
31;113;1;1.878
32;112;1;1.966
33;109;1;1.787
34;105;3;4.582
35;103;4;2.986
36;104;1;3.719
37;104;2;3.825
38;105;2;4.284
39;107;6;6.126
40;104;2;2.518
41;111;1;4.657
42;108;1;2.180
43;107;1;2.194
44;109;1;4.576
45;122;1;4.976
46;119;3;3.286
47;137;1;5.047
48;116;1;2.101
49;131;1;5.326
50;132;3;6.853
51;132;2;6.047
52;125;2;6.289
53;115;1;5.308
54;114;1;2.193
55;134;3;6.373
56;131;1;2.240
57;130;2;6.260
58;129;1;2.111
59;138;5;7.225
60;137;1;2.172
61;135;1;5.405
62;136;1;5.165
63;137;3;5.748
64;135;2;2.351
65;149;2;6.097
66;150;2;6.179
67;150;4;7.893
68;129;1;2.184
69;138;1;6.026
70;120;1;2.477
71;117;1;6.199
72;119;2;6.162
73;139;1;6.400
74;125;1;6.121
75;126;1;6.063
76;123;2;6.993
77;124;1;5.866
78;118;3;7.059
79;118;3;6.959
80;117;5;4.133
81;133;3;7.239
82;134;1;6.164
83;135;1;6.905
84;136;4;8.058
85;148;3;8.448
86;146;3;3.714
87;159;3;9.259
88;173;4;9.973
89;173;2;9.118
90;174;3;9.461
91;181;3;10.930
92;183;2;9.896
93;185;3;10.849
94;184;3;10.703
95;193;3;10.952
96;195;3;11.659
97;186;2;10.413
98;187;1;9.505
99;186;2;4.483
100;185;2;10.287
101;187;1;9.847
102;184;1;3.683
103;185;3;10.721
104;171;1;10.004
105;191;7;13.240
106;172;2;4.207
107;181;1;10.705
108;189;6;14.150
109;186;1;4.120
110;185;6;6.341
111;184;1;10.534
112;191;1;11.295
113;183;3;11.301
114;198;1;11.068
115;199;3;12.276
116;180;1;4.249
117;186;7;15.507
118;186;2;13.627
119;184;7;7.026
120;183;1;4.383
121;192;2;12.721
122;191;2;4.952
123;175;4;12.819
124;176;2;11.287
125;196;2;13.011
126;204;2;13.346
127;213;7;16.194
128;215;5;17.886
129;213;10;9.894
130;220;1;15.606
131;227;8;19.965
132;247;8;19.888
133;246;2;7.160
134;252;1;18.861
135;241;3;7.742
136;226;5;19.024
137;225;22;17.360
138;234;3;18.494
139;233;4;8.344
140;234;1;18.812
141;215;1;6.498
142;203;4;7.876
143;203;6;21.215
144;194;1;16.742
145;195;7;20.906
146;197;8;20.331
147;204;7;19.968
148;203;13;12.252
149;204;6;21.229
150;213;2;18.115
151;214;8;24.342
152;207;1;18.353
153;219;1;20.300
154;217;6;9.630
155;217;3;20.562
156;211;2;7.461
157;211;2;19.565
158;218;7;25.323
159;217;2;7.762
160;225;4;22.258
161;226;10;25.200
162;227;1;23.477
163;226;7;11.154
164;227;13;30.612
165;233;3;25.279
166;232;1;21.979
167;225;6;26.557
168;232;12;32.757
169;240;1;23.355
170;235;3;26.010
171;221;1;8.344
172;222;3;25.909
173;221;5;10.493
174;205;2;8.215
175;205;3;23.074
176;203;6;9.797
177;215;1;22.138
178;216;3;25.278
179;217;3;22.495
180;217;1;24.469
181;224;3;22.817
182;225;7;25.370
183;242;2;24.004
184;242;6;27.446
185;258;5;27.687
186;265;2;30.213
187;279;1;27.594
188;285;1;29.105
189;294;1;31.201
190;300;3;34.166
191;298;8;16.243
192;299;3;34.289
193;279;10;33.747
194;279;1;28.457
195;286;7;36.602
196;287;9;34.105
197;301;1;34.887
198;301;4;33.190
199;289;1;12.818
200;298;3;33.141
201;313;2;36.979
202;315;3;37.285
203;323;2;35.724
204;324;2;35.954
205;331;1;36.319
206;330;4;38.305
207;331;1;36.578
208;338;1;37.477
209;339;4;42.463
210;338;6;20.018
211;338;2;42.919
212;339;3;43.687
213;335;1;37.978
214;334;1;17.168
215;354;3;45.426
216;354;7;45.341
217;360;2;44.200
218;359;13;25.363
219;369;1;45.452
220;367;6;43.691
221;373;2;44.768
222;367;2;40.658
223;358;2;40.683
224;365;2;45.305
225;364;4;41.828
226;365;5;42.926
227;346;3;18.866
228;347;10;47.844
229;353;4;42.328
230;355;1;41.742
231;352;1;16.990
232;353;1;41.487
233;362;2;43.320
234;360;1;17.968
235;359;1;17.802
236;360;4;47.562
237;366;2;47.079
238;382;9;48.510
239;368;5;20.168
240;369;3;44.277
241;370;1;48.416
242;377;1;44.594
243;366;1;18.421
244;384;5;49.012
245;391;1;51.192
246;376;9;24.659
247;391;5;50.575
248;400;2;53.317
249;390;1;49.571
250;374;2;20.447
251;382;1;50.045
252;391;2;51.651
253;377;1;21.307
254;377;2;55.536
255;378;3;57.801
256;385;1;57.770
257;386;11;64.773
258;372;2;23.229
259;359;6;25.190
260;343;1;20.719
261;359;1;54.423
262;358;1;54.625
263;365;1;59.755
264;356;1;57.616
265;351;4;55.455
266;358;6;62.266
267;357;5;56.765
268;364;2;60.838
269;372;1;57.775
270;370;3;23.258
271;368;1;21.604
272;374;1;60.503
273;374;6;64.406
274;381;7;64.458
275;379;3;23.794
276;385;2;62.677
277;380;4;60.550
278;392;3;62.426
279;393;12;65.165
280;378;1;56.006
281;386;1;56.326
282;375;1;21.933
283;377;1;56.804
284;378;2;58.300
285;376;4;59.280
286;368;1;56.433
287;369;3;61.594
288;367;2;21.996
289;374;4;66.143
290;372;1;21.840
291;388;2;60.162
292;385;1;22.367
293;386;11;71.044
294;372;13;29.762
295;381;4;62.617
296;379;5;25.123
297;380;1;67.541
298;382;2;62.732
299;396;3;65.734
