ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;88;1;5.515
2;116;1;2.617
3;91;3;3.185
4;92;3;3.813
5;87;1;1.090
6;94;3;3.350
7;109;2;3.047
8;123;1;3.040
9;124;1;3.077
10;113;5;6.512
11;114;2;4.704
12;110;5;5.430
13;111;6;6.913
14;118;1;2.954
15;138;4;6.172
16;162;1;3.953
17;178;1;5.728
18;193;2;5.842
19;194;1;4.296
20;208;3;7.082
21;230;1;5.429
22;238;3;8.474
23;244;1;5.763
24;222;1;4.038
25;200;6;8.174
26;180;2;4.011
27;178;1;3.007
28;187;1;5.235
29;201;6;10.526
30;214;2;7.568
31;229;5;10.208
32;218;4;11.990
33;199;4;7.134
34;179;2;4.967
35;180;3;8.289
36;178;1;4.066
37;174;5;7.488
38;173;2;4.518
39;174;3;9.615
40;172;5;11.762
41;180;1;7.420
42;194;1;8.561
43;214;2;8.820
44;211;2;5.227
45;198;1;7.640
46;179;4;6.606
47;186;3;8.968
48;185;1;4.100
49;184;1;3.985
50;181;2;4.777
51;196;5;11.354
52;211;1;8.592
53;204;7;14.921
54;205;2;11.228
55;192;11;18.792
56;192;4;13.996
57;207;3;13.314
58;207;5;14.849
59;209;3;14.565
60;209;3;12.079
61;215;1;11.757
62;214;3;7.194
63;199;2;10.916
64;197;4;7.685
65;195;2;5.083
66;196;1;8.120
67;210;11;18.854
68;225;8;15.858
69;223;1;4.863
70;224;1;12.504
71;212;3;12.043
72;229;1;13.856
73;238;6;15.905
74;238;10;20.716
75;226;2;12.560
76;225;5;9.936
77;212;10;19.729
78;209;2;6.129
79;211;2;11.458
80;207;1;4.984
81;214;3;12.388
82;213;3;6.960
83;214;1;10.563
84;229;7;17.372
85;221;2;13.233
86;221;2;13.210
87;235;1;13.102
88;232;7;11.601
89;233;3;14.127
90;234;3;14.173
91;215;1;5.826
92;202;3;13.703
93;202;2;15.703
94;211;1;11.773
95;209;7;11.149
96;221;2;14.128
97;219;2;13.824
98;218;3;7.607
99;233;1;12.996
100;249;12;24.741
101;236;1;14.649
102;220;2;14.649
103;219;1;5.697
104;217;3;7.147
105;216;3;6.958
106;217;8;20.606
107;226;5;16.300
108;235;9;24.093
109;232;10;14.312
110;234;8;20.961
111;225;4;15.606
112;205;1;4.261
113;214;8;18.755
114;223;3;14.453
115;237;13;25.467
116;238;4;19.417
117;236;5;9.291
118;237;5;17.988
119;244;2;15.976
120;237;8;22.332
121;238;9;23.269
122;258;1;17.201
123;257;9;15.088
124;273;1;18.046
125;252;9;15.565
126;258;11;28.521
127;255;13;19.234
128;241;1;6.315
129;240;4;9.570
130;260;2;18.400
131;268;10;27.254
132;268;2;22.928
133;253;22;39.486
134;252;5;10.344
135;259;12;27.234
136;240;37;42.522
137;249;5;20.943
138;247;5;10.141
139;246;10;15.169
140;253;3;19.166
141;254;19;39.549
142;260;15;33.119
143;261;10;30.629
144;276;4;22.689
145;275;4;10.599
146;277;50;73.401
147;269;4;24.276
148;271;8;28.777
149;270;4;10.910
150;279;7;27.911
151;288;5;26.616
152;288;1;22.106
153;301;14;36.199
154;302;3;29.571
155;302;8;35.989
156;316;2;30.659
157;315;5;14.334
158;316;1;25.029
159;310;9;34.366
160;319;20;45.910
161;317;5;14.932
162;311;2;28.254
163;310;3;12.613
164;311;5;30.093
165;310;2;11.521
166;310;2;27.892
167;312;3;28.993
168;321;3;29.201
169;330;10;37.862
170;337;2;30.281
171;328;4;32.913
172;314;4;14.227
173;323;10;38.219
174;338;12;42.258
175;347;2;32.859
176;346;12;25.238
177;347;6;38.006
178;348;1;32.897
179;357;4;38.599
180;357;8;45.031
181;363;15;50.337
182;372;5;40.960
183;379;7;43.623
184;379;2;39.758
185;364;3;39.884
186;379;14;51.893
187;385;35;76.802
188;394;15;58.745
189;403;10;51.079
190;390;9;26.991
191;382;1;41.035
192;368;22;40.312
193;374;23;65.257
194;373;17;34.674
195;388;6;46.156
196;397;3;44.234
197;397;5;47.759
198;389;3;45.173
199;383;14;60.902
200;380;31;49.677
