ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;102;3;1.624
2;116;2;1.526
3;118;5;2.366
4;91;1;0.453
5;88;2;1.005
6;87;1;0.741
7;102;1;1.261
8;111;1;1.582
9;112;1;2.014
10;118;2;2.479
11;119;3;3.341
12;102;3;3.012
13;96;1;2.125
14;116;6;4.357
15;117;9;6.108
16;114;7;4.139
17;122;2;3.762
18;121;18;8.832
19;122;1;2.744
20;136;2;3.998
21;138;1;3.211
22;135;1;3.209
23;141;1;3.474
24;150;1;3.746
25;157;1;3.756
26;164;2;4.370
27;152;3;4.936
28;148;1;4.130
29;149;4;5.201
30;159;2;4.778
31;173;3;5.550
32;171;6;5.508
33;179;1;4.829
34;185;9;8.799
35;170;1;4.768
36;166;1;2.863
37;147;1;2.534
38;156;2;5.173
39;146;2;5.368
40;143;1;2.800
41;141;14;8.351
42;147;2;5.366
43;154;5;7.024
44;155;5;7.641
45;154;1;3.489
46;151;3;6.752
47;147;1;3.134
48;144;5;4.576
49;164;4;6.812
50;158;4;7.289
51;159;4;7.186
52;155;2;6.209
53;156;5;7.556
54;153;1;3.089
55;150;4;4.226
56;156;5;7.610
57;163;8;9.228
58;170;1;6.663
59;184;14;13.180
60;164;3;4.504
61;152;2;6.866
62;149;5;4.629
63;143;2;6.485
64;143;5;7.990
65;149;2;6.406
66;148;1;6.066
67;147;2;6.181
68;144;4;6.859
69;132;2;5.232
70;133;3;5.590
71;134;3;5.807
72;136;2;5.713
73;137;4;6.950
74;135;2;2.814
75;136;5;6.572
76;134;1;2.110
77;142;2;5.358
78;133;4;6.146
79;134;13;9.284
80;141;1;5.133
81;135;1;5.172
82;155;1;5.728
83;155;1;6.449
84;156;1;6.013
85;155;3;3.653
86;156;1;6.175
87;163;2;6.910
88;165;1;7.024
89;163;7;6.034
90;156;2;7.191
91;157;1;6.414
92;156;4;8.056
93;157;1;6.926
94;158;1;7.190
95;178;4;8.710
96;179;2;8.891
97;178;6;10.111
98;192;3;9.455
99;193;9;11.709
100;194;3;9.528
101;210;2;9.719
102;226;3;10.841
103;224;4;6.706
104;224;4;12.174
105;210;1;9.726
106;209;1;4.665
107;210;1;9.730
108;230;2;11.127
109;227;3;6.168
110;228;3;12.000
111;214;7;7.946
112;229;7;14.131
113;241;1;11.974
114;238;2;12.220
115;223;8;14.696
116;224;3;12.384
117;225;2;11.918
118;240;11;16.693
119;239;1;6.140
120;240;16;20.107
121;256;2;14.624
122;273;4;15.315
123;274;3;16.624
124;273;1;7.586
125;274;6;18.165
126;282;3;17.504
127;281;4;16.964
128;294;9;20.388
129;295;3;18.895
130;281;3;16.653
131;268;14;22.087
132;265;5;9.641
133;264;4;9.374
134;266;1;15.608
135;273;1;16.819
136;282;1;18.327
137;288;1;18.825
138;297;2;18.203
139;285;1;17.396
140;299;1;18.754
141;300;4;21.413
142;301;11;26.447
143;308;3;22.495
144;300;5;12.963
145;314;4;24.519
146;313;3;12.269
147;306;1;20.873
148;318;4;22.959
149;324;1;22.581
150;333;2;22.631
151;348;13;31.404
152;347;1;12.434
153;360;3;26.027
154;359;1;13.565
155;366;14;34.952
156;376;1;28.512
157;383;4;28.841
158;384;3;31.196
159;393;4;30.619
160;395;2;29.710
161;401;8;35.225
162;402;1;31.777
163;372;2;16.066
164;380;1;31.633
165;389;5;32.759
166;388;4;17.947
167;402;8;36.317
168;391;6;19.313
169;380;3;16.887
170;381;2;33.287
171;390;2;32.900
172;399;3;34.886
173;385;2;17.751
174;393;6;39.646
175;379;10;39.239
176;381;6;38.399
177;380;7;37.852
178;395;3;35.835
179;388;6;37.956
180;395;4;39.424
181;389;21;47.073
182;387;2;35.603
183;384;12;23.655
184;378;6;36.339
185;378;2;37.166
186;376;1;16.410
187;377;5;37.580
188;376;5;18.426
189;377;4;37.455
190;368;3;34.625
191;367;2;16.112
192;368;29;50.055
193;380;5;38.638
194;389;4;37.032
195;396;10;41.670
196;397;5;42.844
197;383;7;40.372
198;374;5;38.066
