ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;88;1;0.807
2;112;1;1.017
3;118;1;0.805
4;91;2;0.648
5;88;1;0.691
6;87;8;3.285
7;96;1;1.202
8;97;4;2.614
9;99;2;2.130
10;97;2;1.353
11;97;4;2.622
12;109;4;2.948
13;110;1;1.829
14;124;1;2.162
15;105;3;2.093
16;106;2;2.736
17;104;4;3.446
18;118;1;2.194
19;119;1;2.225
20;137;1;2.673
21;140;1;2.945
22;149;4;4.405
23;157;1;3.347
24;173;1;3.557
25;180;1;3.771
26;159;9;5.795
27;160;3;4.704
28;140;1;2.545
29;146;1;4.217
30;124;6;4.471
31;122;2;2.499
32;118;1;2.074
33;107;1;3.603
34;105;2;2.020
35;112;1;3.865
36;124;1;4.137
37;131;2;4.762
38;124;6;4.365
39;123;2;2.300
40;122;5;5.194
41;137;1;3.591
42;131;3;4.587
43;125;1;3.703
44;126;3;4.460
45;133;2;4.617
46;130;1;4.502
47;145;2;5.040
48;146;5;6.850
49;152;3;6.165
50;151;1;5.330
51;158;6;8.009
52;155;3;3.811
53;161;2;6.205
54;160;1;3.072
55;184;2;6.637
56;163;5;4.912
57;160;3;3.826
58;169;3;7.328
59;162;1;6.902
60;162;1;6.635
61;163;2;6.780
62;170;1;7.141
63;169;2;3.887
64;181;2;7.291
65;193;1;7.373
66;192;7;6.514
67;193;8;10.795
68;193;1;7.936
69;201;10;12.102
70;202;4;10.197
71;203;1;8.878
72;197;1;8.632
73;211;4;10.291
74;218;13;14.702
75;217;11;14.167
76;223;3;10.369
77;222;11;9.990
78;229;1;9.578
79;230;1;10.981
80;231;2;11.659
81;238;1;11.071
82;247;1;11.809
83;265;5;15.029
84;273;2;13.666
85;291;4;15.384
86;270;6;10.398
87;258;9;18.162
88;259;1;14.342
89;256;2;8.260
90;240;5;9.412
91;241;1;15.178
92;240;5;9.703
93;254;9;18.879
94;268;1;14.897
95;265;9;11.966
96;246;1;7.096
97;246;11;20.129
98;243;16;21.628
99;235;5;15.030
100;237;13;19.276
101;236;6;15.538
102;243;12;18.486
103;244;10;19.121
104;251;1;14.563
105;250;2;15.107
106;248;11;18.882
107;249;10;19.011
108;250;9;17.856
109;251;3;15.160
110;237;5;9.119
111;245;15;22.765
112;234;14;21.846
113;235;5;17.894
114;234;3;8.214
115;230;4;8.155
116;239;3;15.246
117;246;1;15.118
118;262;15;23.517
119;263;12;21.705
120;272;3;17.655
121;282;2;17.696
122;290;19;28.467
123;285;14;25.019
124;279;2;18.783
125;288;2;19.266
126;288;1;19.192
127;290;1;20.394
128;297;4;22.288
129;305;19;31.057
130;298;14;28.719
131;298;2;21.332
132;296;1;9.760
133;294;1;9.262
134;300;1;20.214
135;298;2;9.445
136;297;10;23.402
137;295;1;8.385
138;304;1;18.624
139;295;4;20.439
140;294;15;25.158
141;308;17;27.139
142;309;1;18.991
143;318;3;20.497
144;299;2;9.479
145;300;10;25.500
146;299;6;11.666
147;300;16;28.992
148;314;6;24.782
149;315;14;29.507
150;313;4;11.423
151;312;34;26.925
152;313;1;23.415
153;328;11;28.391
154;335;1;24.143
155;344;1;25.123
156;345;6;29.882
157;351;5;29.369
158;342;15;33.631
159;342;15;32.995
160;325;9;28.679
161;326;4;25.468
162;335;8;28.567
163;336;8;29.330
164;350;1;28.048
165;348;7;15.186
166;346;9;15.983
167;332;11;16.610
168;332;7;29.898
169;339;18;36.095
170;348;3;27.389
171;347;6;14.544
172;348;7;31.914
173;356;6;30.178
174;365;9;32.574
175;358;6;32.758
176;350;11;33.426
177;344;5;30.113
178;358;10;35.892
179;359;2;31.950
180;360;12;38.387
181;359;3;15.109
182;360;7;35.334
183;369;7;34.164
184;352;2;14.792
185;359;6;36.722
186;353;1;33.785
187;360;1;32.247
188;375;1;35.824
189;377;1;34.367
190;376;2;17.146
191;378;4;36.237
192;379;12;43.726
193;388;2;39.111
194;374;1;36.112
195;381;2;39.363
196;389;3;39.612
197;386;3;19.145
198;400;4;42.041
199;415;1;39.649
200;424;3;42.096
