ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
198;216;8;26.600
199;226;1;25.396
200;219;2;24.751
201;210;1;24.004
202;201;6;25.394
203;202;2;24.767
204;202;3;23.541
205;216;8;27.878
206;225;2;25.208
207;223;2;9.141
208;224;2;24.730
209;224;2;26.852
210;223;2;9.137
211;232;4;26.714
212;220;4;9.947
213;219;3;9.578
214;199;3;24.120
215;206;2;24.479
216;205;2;24.894
217;220;2;25.444
218;222;4;28.045
219;230;2;27.801
220;213;1;8.365
221;219;7;30.477
222;232;3;29.619
223;233;1;31.308
224;234;1;30.342
225;235;2;33.206
226;236;2;33.663
227;237;1;32.189
228;236;5;34.901
229;237;3;32.856
230;236;3;11.640
231;235;1;10.212
232;244;3;33.263
233;251;7;38.809
234;266;1;34.674
235;273;6;42.429
236;280;2;39.996
237;289;2;38.556
238;281;6;42.572
239;282;1;37.931
240;283;3;39.379
241;282;1;38.561
242;289;3;42.736
243;290;5;42.843
244;276;2;38.548
245;284;1;38.508
246;293;4;40.942
247;294;4;41.609
248;294;2;41.083
249;306;1;42.304
250;321;1;42.620
251;320;1;16.354
252;326;3;46.080
253;327;4;45.321
254;326;2;16.922
255;324;2;16.762
256;325;8;49.111
257;327;3;44.933
258;325;5;18.724
259;325;3;46.512
260;325;3;44.464
261;326;9;48.376
262;334;3;45.434
263;335;1;46.584
264;343;8;50.534
265;342;1;17.832
266;343;10;50.933
267;357;6;50.667
268;365;11;56.582
269;366;1;48.604
270;380;1;50.680
271;382;1;54.284
272;394;1;52.637
273;403;1;54.055
274;404;6;60.216
275;405;2;58.303
276;390;1;23.159
277;381;2;58.193
278;393;8;61.553
279;399;1;57.293
280;397;1;22.471
281;396;2;22.634
282;398;3;58.456
283;395;2;22.764
284;389;3;56.460
285;388;1;21.039
286;402;1;58.243
287;414;2;60.561
288;414;3;60.847
289;410;1;58.020
290;417;2;62.787
291;415;4;24.638
292;424;6;63.276
293;430;1;61.120
294;429;4;25.748
295;414;1;22.671
296;409;1;61.664
297;410;2;61.073
298;408;9;28.322
299;409;1;61.085
300;418;2;63.387
