ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;88;2;1.145
2;116;1;1.033
3;118;1;0.794
4;91;2;0.566
5;88;1;0.546
6;94;13;5.598
7;108;5;2.807
8;109;1;1.473
9;137;2;2.234
10;138;1;2.229
11;112;1;1.482
12;110;27;11.151
13;111;1;1.943
14;112;2;2.332
15;132;2;2.867
16;133;6;4.758
17;130;1;1.843
18;146;1;2.800
19;153;1;3.183
20;159;1;3.306
21;160;1;3.409
22;156;1;3.592
23;157;3;4.484
24;179;3;5.141
25;180;5;6.305
26;161;3;3.978
27;185;4;5.895
28;186;1;4.598
29;184;4;4.441
30;183;7;7.610
31;181;2;3.314
32;159;3;3.265
33;181;2;5.114
34;190;3;6.258
35;197;1;5.678
36;178;1;5.646
37;158;2;5.776
38;159;5;6.664
39;165;2;5.955
40;161;3;4.036
41;174;1;5.504
42;172;1;3.377
43;170;3;4.250
44;176;4;7.102
45;198;3;7.540
46;212;1;7.137
47;210;1;4.119
48;225;4;9.380
49;226;9;12.491
50;226;1;8.984
51;241;12;14.772
52;220;3;10.095
53;219;1;5.123
54;207;2;9.428
55;185;4;9.560
56;173;2;8.022
57;183;4;9.171
58;197;1;8.083
59;175;5;6.297
60;188;3;9.219
61;187;18;12.307
62;184;4;5.624
63;194;3;8.921
64;195;7;10.773
65;196;8;11.397
66;197;4;9.759
67;199;3;9.641
68;208;4;10.652
69;216;1;9.724
70;225;8;12.858
71;226;1;10.649
72;207;1;5.128
73;206;3;5.884
74;202;10;9.010
75;214;3;11.554
76;209;1;5.060
77;210;6;13.433
78;209;4;6.989
79;216;2;11.753
80;217;3;12.744
81;225;8;15.654
82;232;22;22.570
83;239;1;13.170
84;245;3;14.604
85;246;13;19.929
86;242;2;7.526
87;250;3;14.017
88;249;3;7.274
89;255;2;14.153
90;261;10;18.051
91;260;8;16.870
92;269;2;14.132
93;279;4;15.607
94;286;1;14.955
95;275;5;9.686
96;276;3;16.053
97;275;6;17.944
98;258;1;14.305
99;259;8;18.016
100;260;3;15.765
101;261;7;18.040
102;271;6;17.756
103;286;2;16.260
104;285;5;18.199
105;271;10;19.982
106;279;6;18.800
107;280;2;16.584
108;279;2;16.747
109;292;1;16.491
110;289;6;11.019
111;288;2;16.758
112;289;3;17.412
113;288;8;11.487
114;296;10;21.559
115;311;4;19.401
116;317;16;27.061
117;324;2;19.935
118;323;2;20.275
119;324;1;19.499
120;325;7;23.055
121;325;11;25.543
122;331;1;20.584
123;338;9;25.600
124;339;3;22.596
125;332;8;25.655
126;331;1;11.013
127;340;6;23.843
128;347;3;22.785
129;348;5;23.610
130;348;12;27.920
131;342;4;22.827
132;336;12;27.431
133;342;17;30.513
134;320;4;12.293
135;305;6;23.234
136;290;4;10.845
137;292;10;23.799
138;290;6;11.250
139;291;7;22.943
140;298;3;21.497
141;299;4;22.601
142;300;16;29.478
143;313;12;28.575
144;313;1;22.939
145;297;4;13.002
146;294;14;17.670
147;304;5;24.068
148;286;1;10.015
149;300;15;29.605
150;297;1;22.074
151;298;1;21.533
152;299;13;28.305
153;307;5;24.514
154;293;17;19.139
155;309;3;24.387
156;310;12;30.191
157;308;3;11.771
158;322;3;25.338
159;323;16;33.158
160;309;1;11.313
161;307;3;12.021
162;307;1;26.176
163;306;2;11.374
164;291;16;32.777
165;306;3;26.281
166;307;4;26.745
167;309;4;27.734
168;308;6;14.294
169;306;6;14.002
170;291;11;31.260
171;285;5;26.485
172;282;2;10.403
173;283;19;34.442
174;282;1;24.498
175;283;3;25.001
176;282;6;12.583
177;284;1;23.472
178;265;5;10.939
179;264;1;23.264
180;273;2;24.139
181;271;2;9.503
182;273;7;27.708
183;282;2;25.871
184;284;3;27.641
185;291;5;29.601
186;288;21;21.182
187;297;3;29.836
188;284;7;14.139
189;293;3;29.596
190;295;5;31.071
191;294;6;14.015
192;285;6;30.727
193;302;4;30.103
194;301;3;12.322
195;302;4;30.337
196;309;6;32.079
197;318;5;32.775
198;317;3;13.769
199;319;4;32.104
200;334;2;31.851
201;349;4;34.709
202;350;6;37.378
203;348;10;19.495
204;362;7;38.895
205;353;18;44.527
206;355;14;41.641
207;357;6;38.603
208;355;1;35.375
209;362;26;49.993
210;377;9;41.591
211;363;14;22.886
212;365;11;43.953
213;351;9;42.265
214;349;2;39.132
215;349;2;36.503
216;358;1;36.635
217;344;4;16.640
218;340;1;38.299
219;346;8;41.615
220;339;10;42.828
221;337;2;15.400
222;346;6;41.386
223;331;2;15.472
224;322;9;41.196
225;323;11;42.591
226;330;2;37.689
227;339;2;38.723
228;348;2;39.998
229;348;12;47.009
230;346;2;16.166
231;343;6;18.008
232;343;2;38.880
233;331;7;41.324
234;338;9;44.390
235;336;13;21.765
236;338;7;43.320
237;339;20;52.688
238;338;8;19.850
239;335;7;43.408
240;327;15;47.245
241;333;2;44.268
242;331;10;20.863
243;332;17;48.821
244;334;5;42.509
245;327;11;44.195
246;313;6;40.402
247;312;3;38.143
248;313;7;40.468
249;322;1;37.583
250;323;7;42.420
251;321;4;16.198
252;322;15;47.047
253;323;6;42.467
254;322;3;40.723
255;321;1;14.324
256;311;2;38.400
257;318;1;38.307
258;325;4;40.711
259;319;1;40.198
260;315;9;44.581
261;332;7;45.251
262;329;2;16.448
263;328;7;18.618
264;328;1;42.293
265;322;11;20.670
266;330;4;43.877
267;329;3;16.044
268;338;7;46.945
269;347;12;50.396
270;347;1;44.238
271;348;5;48.764
272;363;3;47.786
273;364;3;49.550
274;363;5;50.958
275;364;1;47.222
276;372;1;48.965
277;369;6;21.118
278;366;8;21.472
279;365;4;18.609
280;364;7;49.005
281;366;1;45.505
282;352;2;16.811
283;350;12;22.503
284;348;4;17.586
285;355;5;48.392
286;361;5;49.456
287;361;2;48.234
288;368;2;48.894
289;355;5;19.388
290;355;12;53.695
291;353;11;22.845
292;352;7;19.683
293;339;10;20.775
294;348;3;47.388
295;349;3;47.673
296;348;10;52.035
297;360;10;52.768
298;359;3;17.625
299;360;1;47.064
300;353;6;49.764
