ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;88;1;1.109
2;112;1;1.515
3;91;1;1.071
4;92;1;1.584
5;89;1;0.829
6;88;1;0.995
7;87;2;1.770
8;88;3;3.056
9;104;1;2.067
10;105;1;1.850
11;127;1;2.522
12;107;3;2.747
13;115;4;4.698
14;112;1;2.714
15;121;2;2.750
16;122;1;2.340
17;99;1;1.499
18;93;4;4.597
19;95;1;2.789
20;102;3;3.857
21;111;3;4.161
22;110;1;1.864
23;104;3;4.759
24;111;2;3.828
25;109;1;1.963
26;104;1;3.893
27;110;2;4.553
28;108;4;3.831
29;107;2;2.416
30;108;1;3.611
31;123;3;5.559
32;112;1;4.497
33;119;1;4.305
34;120;1;4.750
35;119;1;2.528
36;116;2;5.720
37;115;1;2.275
38;136;1;5.325
39;132;1;2.622
40;114;1;2.291
41;115;6;8.818
42;112;1;4.925
43;113;2;5.277
44;128;4;6.768
45;127;5;5.279
46;129;3;7.000
47;130;2;6.599
48;131;2;7.250
49;120;3;7.864
50;135;3;8.741
51;142;1;6.322
52;149;2;8.938
53;158;4;10.946
54;157;1;7.247
55;158;3;10.287
56;167;2;11.115
57;168;2;8.512
58;165;1;3.881
59;164;4;10.006
60;162;1;3.933
61;141;2;4.232
62;137;1;3.507
63;136;1;3.252
64;143;1;10.243
65;150;2;11.908
66;152;1;8.490
67;148;1;3.801
68;147;2;10.647
69;140;5;9.504
70;141;3;7.640
71;143;4;8.930
72;127;5;9.704
73;135;1;7.016
74;136;3;11.381
75;145;3;8.817
76;140;1;7.978
77;141;1;10.803
78;142;2;12.276
79;143;1;12.207
80;144;3;14.506
81;147;1;9.095
82;145;2;5.362
83;159;2;11.607
84;150;1;8.712
85;152;2;13.382
86;143;1;8.308
87;137;1;8.159
88;153;3;9.759
89;155;1;8.857
90;154;2;4.953
91;163;4;14.245
92;161;1;4.660
93;158;1;4.542
94;144;2;4.990
95;153;1;9.887
96;152;7;8.551
97;160;1;10.866
98;169;4;12.766
99;178;1;11.296
100;180;7;16.291
101;181;1;15.219
102;174;3;14.287
103;165;1;12.124
104;162;5;7.844
105;163;2;13.061
106;166;1;15.753
107;163;2;5.984
108;163;1;13.170
109;154;2;13.147
110;153;3;6.187
111;154;1;11.694
112;145;5;16.857
113;160;1;11.787
114;161;3;16.269
115;160;1;5.480
116;167;1;15.828
