ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;88;1;0.787
2;112;1;1.017
3;118;1;0.794
4;91;2;0.600
5;87;5;1.423
6;88;2;1.381
7;90;1;1.256
8;91;1;1.251
9;111;1;1.615
10;108;2;1.508
11;117;1;1.651
12;123;1;1.957
13;130;1;2.115
14;148;2;3.074
15;149;2;3.152
16;150;1;2.910
17;166;1;3.283
18;174;1;3.509
19;196;1;3.795
20;202;1;4.073
21;203;1;4.236
22;210;2;5.088
23;230;3;6.444
24;243;1;5.776
25;221;3;5.644
26;237;2;6.550
27;247;1;6.448
28;254;7;9.748
29;233;7;8.040
30;240;12;12.578
31;220;9;9.408
32;218;3;6.167
33;199;8;8.348
34;200;5;9.340
35;214;3;8.734
36;209;8;11.225
37;222;1;8.365
38;220;4;10.607
39;219;1;5.426
40;228;2;10.432
41;235;9;17.968
42;245;2;8.681
43;238;1;7.980
44;245;1;8.237
45;244;4;6.970
46;244;1;8.459
47;224;4;6.327
48;223;2;5.225
49;240;1;8.658
50;221;2;5.640
51;229;14;15.471
52;210;2;5.528
53;216;1;9.213
54;225;3;10.574
55;203;1;9.327
56;183;15;14.726
57;177;3;9.261
58;178;5;10.033
59;174;1;4.518
60;188;7;11.861
61;186;3;6.012
62;148;1;4.265
63;163;4;10.649
64;161;16;11.074
65;167;4;11.137
66;180;6;12.272
67;179;1;10.467
68;177;4;6.168
69;166;1;9.396
70;181;3;10.754
71;188;1;10.451
72;175;3;11.541
73;182;3;11.949
74;177;5;7.103
75;177;1;10.300
76;178;6;12.273
77;186;4;11.586
78;187;4;11.726
79;185;2;5.732
80;184;4;6.652
81;183;2;10.406
82;180;16;16.526
83;189;3;10.933
84;201;8;14.039
85;200;1;5.158
86;209;1;11.155
87;191;5;6.971
88;192;2;11.953
89;201;11;16.608
90;202;4;14.448
91;202;1;12.346
92;199;11;10.732
93;199;4;14.539
94;206;2;13.589
95;221;2;14.707
96;222;4;15.945
97;236;11;20.219
98;223;7;17.785
99;231;10;19.294
100;232;3;15.903
