ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
1;88;1;0.884
2;108;4;2.384
3;116;1;1.251
4;91;5;2.724
5;92;1;1.238
6;88;1;0.756
7;102;2;1.578
8;110;2;1.881
9;111;3;2.244
10;110;2;2.061
11;117;2;1.875
12;133;2;2.264
13;113;1;1.211
14;114;1;1.810
15;115;1;2.269
16;122;1;2.772
17;119;5;3.390
18;132;1;2.415
19;156;1;3.134
20;174;1;3.433
21;181;1;3.745
22;182;2;4.674
23;202;1;4.476
24;212;1;4.634
25;191;1;3.171
26;172;3;3.769
27;152;3;3.683
28;151;2;3.067
29;168;2;5.556
30;189;2;6.015
31;185;1;3.563
32;178;2;6.387
33;184;2;6.303
34;182;6;5.932
35;183;3;6.891
36;184;2;6.658
37;190;1;6.500
38;191;1;6.128
39;208;2;6.804
40;220;3;7.780
41;221;1;7.509
42;223;4;8.959
43;229;2;8.128
44;251;1;7.809
45;211;2;4.916
46;170;1;3.751
47;165;4;4.766
48;162;4;4.242
49;163;2;6.679
50;160;3;4.031
51;148;5;8.594
52;145;1;3.065
53;142;3;6.854
54;157;4;7.995
55;179;1;7.161
56;180;1;7.487
57;187;4;9.540
58;187;1;8.435
59;195;2;8.874
60;193;3;5.356
61;172;1;8.285
62;171;4;5.400
63;172;1;8.065
64;168;2;4.425
65;167;7;6.950
66;161;1;7.365
67;141;1;3.206
68;140;2;3.509
69;137;4;4.483
70;134;8;6.115
71;135;1;6.837
72;141;4;8.198
73;135;3;7.924
74;134;2;7.437
75;143;1;6.997
76;144;1;7.728
77;137;1;7.809
78;136;2;3.259
79;133;1;6.909
80;134;1;6.153
81;141;2;7.267
82;139;8;5.890
83;140;3;7.411
84;141;3;7.871
85;140;6;9.703
86;149;2;7.482
87;165;1;8.007
88;165;1;8.309
89;165;9;12.271
90;145;2;3.416
91;146;5;10.114
92;152;1;8.664
93;150;1;3.209
94;156;5;10.856
95;157;1;9.490
96;166;3;10.574
97;175;2;10.965
98;184;3;11.995
99;178;1;11.196
100;159;3;5.044
101;159;3;12.596
102;156;7;13.600
103;154;1;3.794
104;142;6;11.912
105;148;1;9.650
106;146;8;6.611
107;147;3;10.328
108;144;7;6.155
109;156;3;11.085
110;164;6;13.145
111;161;1;3.770
112;161;2;9.832
113;176;10;14.683
114;191;2;11.895
115;200;5;14.041
116;187;10;9.581
117;188;3;14.257
118;195;4;14.931
119;209;1;14.930
120;208;13;12.376
121;209;2;14.768
122;210;1;14.827
123;209;2;6.983
124;225;4;17.193
125;239;4;18.053
126;245;9;21.567
127;245;2;18.206
128;244;10;12.568
129;250;3;17.865
130;251;8;21.375
131;250;6;10.352
132;251;1;18.223
133;265;10;23.889
134;274;1;19.729
135;273;3;10.092
136;255;15;16.165
137;255;4;21.003
138;252;10;23.468
139;253;14;25.050
140;260;3;19.614
141;267;6;22.252
142;268;8;23.812
143;269;2;21.085
144;268;1;8.616
145;269;2;21.626
146;263;3;22.642
147;249;5;11.068
148;242;1;20.768
149;243;1;20.654
150;242;4;10.265
151;234;1;19.876
152;232;11;13.753
153;234;3;22.139
154;235;1;21.753
155;234;5;11.016
156;231;2;8.762
157;240;1;21.902
158;253;3;24.168
159;262;1;22.708
160;264;3;24.405
161;266;5;27.305
162;267;1;26.048
163;274;3;27.673
164;272;2;11.663
165;269;3;11.995
166;254;2;25.042
167;253;5;11.886
168;254;4;24.892
169;263;4;25.937
170;277;9;29.724
171;276;7;28.832
172;292;3;27.058
173;299;2;28.829
174;308;2;28.496
175;308;3;30.694
176;309;9;33.888
177;303;1;12.402
178;302;5;32.687
179;304;1;29.510
180;289;10;17.488
181;297;6;34.376
182;299;1;32.195
183;314;6;34.523
184;315;1;35.442
185;315;10;37.830
186;322;2;35.253
187;329;1;37.055
188;331;11;40.648
189;332;1;34.720
190;324;2;35.436
191;317;3;35.451
192;316;4;15.777
193;323;4;37.726
194;321;1;14.088
195;337;4;35.713
196;344;4;38.160
197;350;1;36.349
198;336;2;15.289
199;333;20;26.264
200;330;1;14.125
