EXTRACTED HORN RULES
Afrika & Australia ---> FALSE
Afrika & Europa ---> FALSE
Afrika & Nord Amerika ---> FALSE
Afrika & Sør Amerika ---> FALSE
Asia & Afrika ---> FALSE
Asia & Australia ---> FALSE
Asia & Europa ---> FALSE
Asia & Nord Amerika ---> FALSE
Asia & Sør Amerika ---> FALSE
Asia & mann & eldre enn 60 ---> Bergen
Asia & mann & eldre enn 60 ---> Bodø
Asia & mann & eldre enn 60 ---> FALSE
Asia & mann & eldre enn 60 ---> Kristiansand
Asia & mann & eldre enn 60 ---> Oslo
Asia & mann & eldre enn 60 ---> Stavanger
Asia & mann & eldre enn 60 ---> Tromsø
Asia & mann & eldre enn 60 ---> Trondheim
Asia & mann & eldre enn 60 ---> advokat
Asia & mann & eldre enn 60 ---> elektriker
Asia & mann & eldre enn 60 ---> forfatter
Asia & mann & eldre enn 60 ---> fotograf
Asia & mann & eldre enn 60 ---> frisør
Asia & mann & eldre enn 60 ---> modell
Asia & mann & eldre enn 60 ---> rørlegger
Asia & mann & eldre enn 60 ---> sykepleier
Asia & mann & eldre enn 60 ---> Ålesund
Australia & kvinne & mellom 50 og 60 & advokat ---> Bergen
Australia & kvinne & mellom 50 og 60 & advokat ---> Bodø
Australia & kvinne & mellom 50 og 60 & advokat ---> FALSE
Australia & kvinne & mellom 50 og 60 & advokat ---> Kristiansand
Australia & kvinne & mellom 50 og 60 & advokat ---> Oslo
Australia & kvinne & mellom 50 og 60 & advokat ---> Stavanger
Australia & kvinne & mellom 50 og 60 & advokat ---> Tromsø
Australia & kvinne & mellom 50 og 60 & advokat ---> Trondheim
Australia & kvinne & mellom 50 og 60 & advokat ---> Ålesund
Bergen & Bodø ---> FALSE
Bergen & Europa ---> FALSE
Bergen & Europa ---> advokat
Bergen & Europa ---> eldre enn 60
Bergen & Europa ---> elektriker
Bergen & Europa ---> forfatter
Bergen & Europa ---> fotograf
Bergen & Europa ---> frisør
Bergen & Europa ---> kvinne
Bergen & Europa ---> mann
Bergen & Europa ---> mellom 20 og 30
Bergen & Europa ---> mellom 30 og 40
Bergen & Europa ---> mellom 40 og 50
Bergen & Europa ---> mellom 50 og 60
Bergen & Europa ---> modell
Bergen & Europa ---> rørlegger
Bergen & Europa ---> sykepleier
Bergen & Europa ---> yngre enn 20
Bergen & Tromsø ---> FALSE
Bergen & Trondheim ---> FALSE
Bergen & kvinne & elektriker ---> Afrika
Bergen & kvinne & elektriker ---> Asia
Bergen & kvinne & elektriker ---> Australia
Bergen & kvinne & elektriker ---> Europa
Bergen & kvinne & elektriker ---> FALSE
Bergen & kvinne & elektriker ---> Nord Amerika
Bergen & kvinne & elektriker ---> Sør Amerika
Bergen & kvinne & elektriker ---> eldre enn 60
Bergen & kvinne & elektriker ---> mellom 20 og 30
Bergen & kvinne & elektriker ---> mellom 30 og 40
Bergen & kvinne & elektriker ---> mellom 40 og 50
Bergen & kvinne & elektriker ---> mellom 50 og 60
Bergen & kvinne & elektriker ---> yngre enn 20
Bergen & kvinne & rørlegger ---> Afrika
Bergen & kvinne & rørlegger ---> Asia
Bergen & kvinne & rørlegger ---> Australia
Bergen & kvinne & rørlegger ---> Europa
Bergen & kvinne & rørlegger ---> FALSE
Bergen & kvinne & rørlegger ---> Nord Amerika
Bergen & kvinne & rørlegger ---> Sør Amerika
Bergen & kvinne & rørlegger ---> eldre enn 60
Bergen & kvinne & rørlegger ---> mellom 20 og 30
