EXTRACTED HORN RULES
Afrika & Australia ---> FALSE
Afrika & Europa ---> FALSE
Afrika & Nord Amerika ---> FALSE
Afrika & Sør Amerika ---> FALSE
Asia & Afrika ---> FALSE
Asia & Australia ---> FALSE
Asia & Europa ---> FALSE
Asia & Nord Amerika ---> FALSE
Asia & Sør Amerika ---> FALSE
Bergen & Bodø ---> FALSE
Bergen & Tromsø ---> FALSE
Bergen & Trondheim ---> FALSE
Bergen & Ålesund ---> FALSE
Bodø & Europa & mann ---> FALSE
Bodø & Europa & mann ---> advokat
Bodø & Europa & mann ---> eldre enn 60
Bodø & Europa & mann ---> elektriker
Bodø & Europa & mann ---> forfatter
Bodø & Europa & mann ---> fotograf
Bodø & Europa & mann ---> frisør
Bodø & Europa & mann ---> mellom 20 og 30
Bodø & Europa & mann ---> mellom 30 og 40
Bodø & Europa & mann ---> mellom 40 og 50
Bodø & Europa & mann ---> mellom 50 og 60
Bodø & Europa & mann ---> modell
Bodø & Europa & mann ---> rørlegger
Bodø & Europa & mann ---> sykepleier
Bodø & Europa & mann ---> yngre enn 20
Bodø & Tromsø ---> FALSE
Europa & Australia ---> FALSE
Kristiansand & Bergen ---> FALSE
Kristiansand & Bodø ---> FALSE
Kristiansand & Stavanger ---> FALSE
Kristiansand & Tromsø ---> FALSE
Kristiansand & Trondheim ---> FALSE
Kristiansand & Ålesund ---> FALSE
Nord Amerika & Australia ---> FALSE
Nord Amerika & Europa ---> FALSE
Nord Amerika & Sør Amerika ---> FALSE
Oslo & Bergen ---> FALSE
Oslo & Bodø ---> FALSE
Oslo & Kristiansand ---> FALSE
Oslo & Stavanger ---> FALSE
Oslo & Tromsø ---> FALSE
Oslo & Trondheim ---> FALSE
Oslo & Ålesund ---> FALSE
Stavanger & Bergen ---> FALSE
Stavanger & Bodø ---> FALSE
Stavanger & Tromsø ---> FALSE
Stavanger & Trondheim ---> FALSE
Stavanger & Ålesund ---> FALSE
Sør Amerika & Australia ---> FALSE
Sør Amerika & Europa ---> FALSE
Trondheim & Bodø ---> FALSE
Trondheim & Tromsø ---> FALSE
advokat & elektriker ---> FALSE
advokat & modell ---> FALSE
advokat & rørlegger ---> FALSE
elektriker & modell ---> FALSE
elektriker & rørlegger ---> FALSE
forfatter & advokat ---> FALSE
forfatter & elektriker ---> FALSE
forfatter & modell ---> FALSE
forfatter & rørlegger ---> FALSE
fotograf & advokat ---> FALSE
fotograf & elektriker ---> FALSE
fotograf & forfatter ---> FALSE
fotograf & modell ---> FALSE
fotograf & rørlegger ---> FALSE
frisør & advokat ---> FALSE
frisør & elektriker ---> FALSE
frisør & forfatter ---> FALSE
frisør & fotograf ---> FALSE
frisør & modell ---> FALSE
frisør & rørlegger ---> FALSE
frisør ---> Stavanger
frisør ---> kvinne
kvinne & elektriker ---> Afrika
kvinne & elektriker ---> Asia
kvinne & elektriker ---> Australia
kvinne & elektriker ---> Bergen
kvinne & elektriker ---> Bodø
kvinne & elektriker ---> Europa
kvinne & elektriker ---> FALSE
kvinne & elektriker ---> Kristiansand
kvinne & elektriker ---> Nord Amerika
kvinne & elektriker ---> Oslo
kvinne & elektriker ---> Stavanger
kvinne & elektriker ---> Sør Amerika
kvinne & elektriker ---> Tromsø
kvinne & elektriker ---> Trondheim
kvinne & elektriker ---> eldre enn 60
kvinne & elektriker ---> mellom 20 og 30
kvinne & elektriker ---> mellom 30 og 40
