EXTRACTED HORN RULES
Afrika & Australia ---> FALSE
Afrika & Europa ---> FALSE
Afrika & Nord Amerika ---> FALSE
Afrika & Sør Amerika ---> FALSE
Asia & Afrika ---> FALSE
Asia & Australia ---> FALSE
Asia & Europa ---> FALSE
Asia & Nord Amerika ---> FALSE
Asia & Sør Amerika ---> FALSE
Bergen & Afrika & kvinne ---> frisør
Bergen & Australia & kvinne ---> FALSE
Bergen & Australia & kvinne ---> advokat
Bergen & Australia & kvinne ---> eldre enn 60
Bergen & Australia & kvinne ---> elektriker
Bergen & Australia & kvinne ---> forfatter
Bergen & Australia & kvinne ---> fotograf
Bergen & Australia & kvinne ---> frisør
Bergen & Australia & kvinne ---> mellom 20 og 30
Bergen & Australia & kvinne ---> mellom 30 og 40
Bergen & Australia & kvinne ---> mellom 40 og 50
Bergen & Australia & kvinne ---> mellom 50 og 60
Bergen & Australia & kvinne ---> modell
Bergen & Australia & kvinne ---> rørlegger
Bergen & Australia & kvinne ---> sykepleier
Bergen & Australia & kvinne ---> yngre enn 20
Bergen & Bodø ---> FALSE
Bergen & Tromsø ---> FALSE
Bergen & Trondheim ---> FALSE
Bergen & kvinne & mellom 40 og 50 ---> Asia
Bergen & kvinne & mellom 40 og 50 ---> modell
Bergen & Ålesund ---> FALSE
Bodø & Tromsø ---> FALSE
Europa & Australia ---> FALSE
Kristiansand & Australia & kvinne & eldre enn 60 ---> FALSE
Kristiansand & Australia & kvinne & eldre enn 60 ---> advokat
Kristiansand & Australia & kvinne & eldre enn 60 ---> elektriker
Kristiansand & Australia & kvinne & eldre enn 60 ---> forfatter
Kristiansand & Australia & kvinne & eldre enn 60 ---> fotograf
Kristiansand & Australia & kvinne & eldre enn 60 ---> frisør
Kristiansand & Australia & kvinne & eldre enn 60 ---> modell
Kristiansand & Australia & kvinne & eldre enn 60 ---> rørlegger
Kristiansand & Australia & kvinne & eldre enn 60 ---> sykepleier
Kristiansand & Bergen ---> FALSE
Kristiansand & Bodø ---> FALSE
Kristiansand & Nord Amerika & kvinne ---> FALSE
Kristiansand & Nord Amerika & kvinne ---> advokat
Kristiansand & Nord Amerika & kvinne ---> eldre enn 60
Kristiansand & Nord Amerika & kvinne ---> elektriker
Kristiansand & Nord Amerika & kvinne ---> forfatter
Kristiansand & Nord Amerika & kvinne ---> fotograf
Kristiansand & Nord Amerika & kvinne ---> frisør
Kristiansand & Nord Amerika & kvinne ---> mellom 20 og 30
Kristiansand & Nord Amerika & kvinne ---> mellom 30 og 40
Kristiansand & Nord Amerika & kvinne ---> mellom 40 og 50
Kristiansand & Nord Amerika & kvinne ---> mellom 50 og 60
Kristiansand & Nord Amerika & kvinne ---> modell
Kristiansand & Nord Amerika & kvinne ---> rørlegger
Kristiansand & Nord Amerika & kvinne ---> sykepleier
Kristiansand & Nord Amerika & kvinne ---> yngre enn 20
Kristiansand & Stavanger ---> FALSE
Kristiansand & Tromsø ---> FALSE
Kristiansand & Trondheim ---> FALSE
Kristiansand & Ålesund ---> FALSE
Nord Amerika & Australia ---> FALSE
Nord Amerika & Europa ---> FALSE
Nord Amerika & Sør Amerika ---> FALSE
Oslo & Bergen ---> FALSE
Oslo & Bodø ---> FALSE
Oslo & Kristiansand ---> FALSE
Oslo & Nord Amerika & kvinne ---> eldre enn 60
Oslo & Nord Amerika & kvinne ---> frisør
Oslo & Stavanger ---> FALSE
Oslo & Tromsø ---> FALSE
