EXTRACTED HORN RULES
mann & modell ---> Nord Amerika
mann & modell ---> Oslo
mann & modell ---> Stavanger
mann & modell ---> Sør Amerika
mann & modell ---> Tromsø
mann & modell ---> Trondheim
mann & modell ---> eldre enn 60
mann & modell ---> mellom 20 og 30
mann & modell ---> mellom 30 og 40
mann & modell ---> mellom 40 og 50
mann & modell ---> mellom 50 og 60
mann & modell ---> yngre enn 20
mann & modell ---> Ålesund
mellom 20 og 30 & eldre enn 60 ---> FALSE
mellom 20 og 30 & mellom 30 og 40 ---> FALSE
mellom 20 og 30 & mellom 40 og 50 ---> FALSE
mellom 20 og 30 & mellom 50 og 60 ---> FALSE
mellom 30 og 40 & eldre enn 60 ---> FALSE
mellom 30 og 40 & mellom 40 og 50 ---> FALSE
mellom 30 og 40 & mellom 50 og 60 ---> FALSE
mellom 40 og 50 & eldre enn 60 ---> FALSE
mellom 40 og 50 & mellom 50 og 60 ---> FALSE
mellom 50 og 60 & eldre enn 60 ---> FALSE
rørlegger & modell ---> FALSE
sykepleier & advokat ---> FALSE
sykepleier & elektriker ---> FALSE
sykepleier & forfatter ---> FALSE
sykepleier & fotograf ---> FALSE
sykepleier & frisør ---> FALSE
sykepleier & modell ---> FALSE
sykepleier & rørlegger ---> FALSE
yngre enn 20 & eldre enn 60 ---> FALSE
yngre enn 20 & mellom 20 og 30 ---> FALSE
yngre enn 20 & mellom 30 og 40 ---> FALSE
yngre enn 20 & mellom 40 og 50 ---> FALSE
yngre enn 20 & mellom 50 og 60 ---> FALSE
Ålesund & Bodø ---> FALSE
Ålesund & Sør Amerika & kvinne & mellom 50 og 60 ---> FALSE
Ålesund & Sør Amerika & kvinne & mellom 50 og 60 ---> advokat
Ålesund & Sør Amerika & kvinne & mellom 50 og 60 ---> elektriker
Ålesund & Sør Amerika & kvinne & mellom 50 og 60 ---> forfatter
Ålesund & Sør Amerika & kvinne & mellom 50 og 60 ---> fotograf
Ålesund & Sør Amerika & kvinne & mellom 50 og 60 ---> frisør
Ålesund & Sør Amerika & kvinne & mellom 50 og 60 ---> modell
Ålesund & Sør Amerika & kvinne & mellom 50 og 60 ---> rørlegger
Ålesund & Sør Amerika & kvinne & mellom 50 og 60 ---> sykepleier
Ålesund & Tromsø ---> FALSE
Ålesund & Trondheim ---> FALSE
