ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;2;5.810;5.81;0:00:05
2;102;1;2.151;7.961;0:00:07
3;116;3;3.960;11.921;0:00:11
4;90;2;2.267;14.188;0:00:14
5;91;11;11.910;26.098;0:00:26
6;89;2;2.228;28.326;0:00:28
7;87;1;1.310;29.636;0:00:29
8;88;1;1.729;31.365;0:00:31
9;112;2;3.584;34.949;0:00:34
10;113;3;4.180;39.129;0:00:39
11;120;1;2.487;41.616;0:00:41
12;99;2;2.807;44.423;0:00:44
13;119;1;3.529;47.952;0:00:47
14;99;2;5.068;53.02;0:00:53
15;96;1;1.879;54.899;0:00:54
16;96;5;7.728;62.627;0:01:02
17;110;3;8.476;71.103;0:01:11
18;111;2;8.328;79.431;0:01:19
19;125;1;5.721;85.152;0:01:25
20;124;2;4.066;89.218;0:01:29
21;146;3;6.073;95.291;0:01:35
22;147;1;3.172;98.463;0:01:38
23;156;1;3.498;101.961;0:01:41
24;178;1;4.563;106.524;0:01:46
25;179;3;5.954;112.478;0:01:52
26;201;3;8.533;121.011;0:02:01
27;202;1;4.845;125.856;0:02:05
28;209;2;6.121;131.977;0:02:11
29;223;1;6.174;138.151;0:02:18
30;184;1;3.705;141.856;0:02:21
31;180;2;4.389;146.245;0:02:26
32;200;2;7.152;153.397;0:02:33
33;201;1;5.857;159.254;0:02:39
34;207;2;8.247;167.501;0:02:47
35;186;1;3.827;171.328;0:02:51
36;195;2;8.618;179.946;0:02:59
37;209;1;7.369;187.315;0:03:07
38;190;2;9.531;196.846;0:03:16
39;210;1;7.347;204.193;0:03:24
40;205;1;7.682;211.875;0:03:31
41;202;3;6.018;217.893;0:03:37
42;209;4;10.051;227.944;0:03:47
43;210;1;7.648;235.592;0:03:55
44;191;2;5.703;241.295;0:04:01
45;207;2;10.366;251.661;0:04:11
46;203;3;6.090;257.751;0:04:17
47;204;1;7.303;265.054;0:04:25
48;210;1;9.935;274.989;0:04:34
49;209;2;5.433;280.422;0:04:40
50;191;2;5.216;285.638;0:04:45
51;199;7;13.959;299.597;0:04:59
52;219;2;10.155;309.752;0:05:09
53;216;1;4.850;314.602;0:05:14
54;217;3;10.499;325.101;0:05:25
55;215;3;7.086;332.187;0:05:32
56;217;1;9.824;342.011;0:05:42
57;198;2;5.641;347.652;0:05:47
58;219;1;10.002;357.654;0:05:57
59;220;4;15.321;372.975;0:06:12
60;226;5;15.309;388.284;0:06:28
61;223;1;6.186;394.47;0:06:34
62;204;1;5.750;400.22;0:06:40
63;203;5;9.170;409.39;0:06:49
64;201;9;18.348;427.738;0:07:07
65;202;2;12.509;440.247;0:07:20
66;199;4;8.148;448.395;0:07:28
67;200;1;10.019;458.414;0:07:38
68;199;1;10.742;469.156;0:07:49
69;197;3;6.372;475.528;0:07:55
70;198;14;23.743;499.271;0:08:19
71;196;2;5.587;504.858;0:08:24
72;196;3;11.164;516.022;0:08:36
73;196;1;10.220;526.242;0:08:46
74;198;3;12.346;538.588;0:08:58
75;197;4;7.815;546.403;0:09:06
76;204;4;14.327;560.73;0:09:20
77;213;10;19.693;580.423;0:09:40
78;213;4;16.336;596.759;0:09:56
79;212;1;5.282;602.041;0:10:02
80;210;8;12.249;614.29;0:10:14
81;209;2;5.830;620.12;0:10:20
82;210;2;11.526;631.646;0:10:31
83;217;2;12.329;643.975;0:10:43
84;216;2;6.369;650.344;0:10:50
85;230;3;14.018;664.362;0:11:04
86;216;14;26.843;691.205;0:11:31
87;215;5;9.276;700.481;0:11:40
88;206;2;12.032;712.513;0:11:52
89;220;1;11.136;723.649;0:12:03
90;229;3;13.092;736.741;0:12:16
91;246;12;22.969;759.71;0:12:39
92;254;6;19.520;779.23;0:12:59
93;245;17;29.076;808.306;0:13:28
94;247;21;32.773;841.079;0:14:01
95;253;3;17.487;858.566;0:14:18
96;239;5;17.622;876.188;0:14:36
97;241;4;16.557;892.745;0:14:52
98;242;5;18.276;911.021;0:15:11
99;240;12;16.947;927.968;0:15:27
100;253;1;14.739;942.707;0:15:42
