ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;1;1.135;1.135;0:00:01
2;116;1;1.572;2.707;0:00:02
3;90;4;3.044;5.751;0:00:05
4;91;1;1.594;7.345;0:00:07
5;87;4;2.225;9.57;0:00:09
6;88;1;1.316;10.886;0:00:10
7;89;1;1.970;12.856;0:00:12
8;91;1;2.015;14.871;0:00:14
9;100;6;5.620;20.491;0:00:20
10;101;1;3.121;23.612;0:00:23
11;107;1;2.630;26.242;0:00:26
12;114;2;4.474;30.716;0:00:30
13;132;4;4.821;35.537;0:00:35
14;148;1;3.036;38.573;0:00:38
15;157;7;7.733;46.306;0:00:46
16;136;2;2.914;49.22;0:00:49
17;133;3;3.833;53.053;0:00:53
18;148;1;3.702;56.755;0:00:56
19;147;1;2.874;59.629;0:00:59
20;132;1;3.938;63.567;0:01:03
21;110;5;4.763;68.33;0:01:08
22;109;1;1.990;70.32;0:01:10
23;127;1;3.734;74.054;0:01:14
24;106;3;3.498;77.552;0:01:17
25;105;1;1.965;79.517;0:01:19
26;112;1;3.589;83.106;0:01:23
27;110;2;2.849;85.955;0:01:25
28;103;3;7.373;93.328;0:01:33
29;102;3;3.207;96.535;0:01:36
30;118;1;3.843;100.378;0:01:40
31;117;1;1.825;102.203;0:01:42
32;101;3;5.493;107.696;0:01:47
33;96;1;3.778;111.474;0:01:51
34;97;2;4.148;115.622;0:01:55
35;104;1;3.817;119.439;0:01:59
36;113;1;4.637;124.076;0:02:04
37;121;1;5.113;129.189;0:02:09
38;122;1;4.492;133.681;0:02:13
39;138;3;7.494;141.175;0:02:21
40;145;1;7.276;148.451;0:02:28
41;135;1;5.819;154.27;0:02:34
42;130;1;2.766;157.036;0:02:37
43;129;1;5.445;162.481;0:02:42
44;148;2;5.908;168.389;0:02:48
45;157;1;6.655;175.044;0:02:55
46;138;3;4.190;179.234;0:02:59
47;135;1;2.327;181.561;0:03:01
48;130;3;6.137;187.698;0:03:07
49;131;1;5.297;192.995;0:03:12
50;132;1;5.654;198.649;0:03:18
51;147;2;5.619;204.268;0:03:24
52;161;1;7.173;211.441;0:03:31
53;146;1;7.470;218.911;0:03:38
54;147;1;5.029;223.94;0:03:43
55;128;2;3.163;227.103;0:03:47
56;152;2;6.539;233.642;0:03:53
57;152;4;8.517;242.159;0:04:02
58;153;2;7.866;250.025;0:04:10
59;160;1;8.040;258.065;0:04:18
60;159;1;6.766;264.831;0:04:24
61;156;6;6.339;271.17;0:04:31
62;163;1;9.338;280.508;0:04:40
63;179;1;7.464;287.972;0:04:47
64;185;1;9.104;297.076;0:04:57
65;194;3;9.458;306.534;0:05:06
66;190;3;5.400;311.934;0:05:11
67;168;4;5.782;317.716;0:05:17
68;169;2;10.097;327.813;0:05:27
69;177;1;9.850;337.663;0:05:37
70;191;1;10.775;348.438;0:05:48
71;188;1;8.759;357.197;0:05:57
72;179;1;8.634;365.831;0:06:05
73;176;2;4.217;370.048;0:06:10
74;185;1;10.588;380.636;0:06:20
75;184;1;4.146;384.782;0:06:24
76;185;1;10.829;395.611;0:06:35
77;195;1;8.862;404.473;0:06:44
78;196;2;12.422;416.895;0:06:56
79;197;3;13.829;430.724;0:07:10
80;194;3;5.919;436.643;0:07:16
81;202;1;13.054;449.697;0:07:29
82;209;1;13.899;463.596;0:07:43
83;218;9;20.997;484.593;0:08:04
84;225;1;11.084;495.677;0:08:15
85;231;3;16.907;512.584;0:08:32
86;214;2;12.389;524.973;0:08:44
87;222;1;12.952;537.925;0:08:57
88;203;1;10.952;548.877;0:09:08
89;204;1;15.110;563.987;0:09:23
90;218;5;17.228;581.215;0:09:41
91;219;2;17.150;598.365;0:09:58
92;210;6;15.061;613.426;0:10:13
93;211;2;11.594;625.02;0:10:25
94;220;2;18.013;643.033;0:10:43
95;222;2;13.033;656.066;0:10:56
96;238;2;14.236;670.302;0:11:10
97;258;7;18.689;688.991;0:11:28
98;272;2;19.788;708.779;0:11:48
99;273;2;15.767;724.546;0:12:04
100;260;7;19.670;744.216;0:12:24
