ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;102;1;1.155;1.155;0:00:01
2;103;2;2.419;3.574;0:00:03
3;104;2;3.063;6.637;0:00:06
4;120;1;1.283;7.92;0:00:07
5;94;2;1.063;8.983;0:00:08
6;90;1;1.193;10.176;0:00:10
7;104;3;3.009;13.185;0:00:13
8;126;1;2.463;15.648;0:00:15
9;144;3;3.858;19.506;0:00:19
10;150;1;2.617;22.123;0:00:22
11;152;2;3.213;25.336;0:00:25
12;153;3;3.607;28.943;0:00:28
13;138;4;4.648;33.591;0:00:33
14;135;6;4.837;38.428;0:00:38
15;153;1;2.834;41.262;0:00:41
16;134;1;1.779;43.041;0:00:43
17;141;4;4.801;47.842;0:00:47
18;126;2;3.884;51.726;0:00:51
19;126;2;3.707;55.433;0:00:55
20;127;5;6.167;61.6;0:01:01
21;141;2;5.000;66.6;0:01:06
22;142;1;4.744;71.344;0:01:11
23;157;2;4.432;75.776;0:01:15
24;153;1;2.779;78.555;0:01:18
25;177;4;6.298;84.853;0:01:24
26;157;1;2.762;87.615;0:01:27
27;143;7;9.575;97.19;0:01:37
28;145;1;4.319;101.509;0:01:41
29;152;1;5.403;106.912;0:01:46
30;153;6;7.979;114.891;0:01:54
31;160;5;7.085;121.976;0:02:01
32;153;1;6.367;128.343;0:02:08
33;132;1;2.658;131.001;0:02:11
34;141;2;6.691;137.692;0:02:17
35;140;2;3.589;141.281;0:02:21
36;136;1;2.874;144.155;0:02:24
37;134;2;3.324;147.479;0:02:27
38;131;2;3.331;150.81;0:02:30
39;137;1;6.627;157.437;0:02:37
40;135;1;2.832;160.269;0:02:40
41;150;8;9.900;170.169;0:02:50
42;149;1;3.182;173.351;0:02:53
43;158;2;8.181;181.532;0:03:01
44;143;6;9.129;190.661;0:03:10
45;144;3;7.286;197.947;0:03:17
46;157;1;5.661;203.608;0:03:23
47;145;1;5.955;209.563;0:03:29
48;144;4;5.144;214.707;0:03:34
49;141;3;7.060;221.767;0:03:41
50;129;1;5.764;227.531;0:03:47
51;128;3;4.017;231.548;0:03:51
52;129;1;5.319;236.867;0:03:56
53;127;1;2.912;239.779;0:03:59
54;125;1;2.687;242.466;0:04:02
55;132;3;8.444;250.91;0:04:10
56;131;1;3.100;254.01;0:04:14
57;132;1;7.849;261.859;0:04:21
58;133;2;8.916;270.775;0:04:30
59;140;1;9.135;279.91;0:04:39
60;148;2;10.599;290.509;0:04:50
61;147;1;8.613;299.122;0:04:59
62;162;3;11.541;310.663;0:05:10
63;169;1;11.727;322.39;0:05:22
64;162;3;9.316;331.706;0:05:31
65;163;1;7.338;339.044;0:05:39
66;162;1;4.252;343.296;0:05:43
67;160;1;4.292;347.588;0:05:47
68;167;3;13.077;360.665;0:06:00
69;174;1;8.348;369.013;0:06:09
70;182;3;13.386;382.399;0:06:22
71;183;2;12.681;395.08;0:06:35
72;205;1;9.437;404.517;0:06:44
73;214;4;15.385;419.902;0:06:59
74;222;2;14.458;434.36;0:07:14
75;224;6;14.671;449.031;0:07:29
76;225;2;15.208;464.239;0:07:44
77;222;1;12.444;476.683;0:07:56
78;224;2;11.377;488.06;0:08:08
79;225;2;11.232;499.292;0:08:19
80;225;1;11.460;510.752;0:08:30
81;211;2;6.885;517.637;0:08:37
82;208;2;12.231;529.868;0:08:49
83;204;2;6.452;536.32;0:08:56
84;218;1;11.349;547.669;0:09:07
85;224;1;14.096;561.765;0:09:21
86;225;13;20.237;582.002;0:09:42
87;232;4;17.973;599.975;0:09:59
88;249;5;20.014;619.989;0:10:19
89;255;4;16.332;636.321;0:10:36
90;236;1;7.081;643.402;0:10:43
91;216;1;6.635;650.037;0:10:50
92;222;1;13.714;663.751;0:11:03
93;236;2;15.325;679.076;0:11:19
94;232;3;8.587;687.663;0:11:27
95;241;1;14.506;702.169;0:11:42
96;238;3;9.086;711.255;0:11:51
97;238;1;14.469;725.724;0:12:05
98;239;1;16.628;742.352;0:12:22
