ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;102;4;3.058;3.058;0:00:03
2;118;2;1.877;4.935;0:00:04
3;91;3;1.609;6.544;0:00:06
4;87;2;1.534;8.078;0:00:08
5;88;4;3.135;11.213;0:00:11
6;95;1;1.509;12.722;0:00:12
7;117;2;2.815;15.537;0:00:15
8;113;1;2.139;17.676;0:00:17
9;122;1;1.883;19.559;0:00:19
10;123;3;3.896;23.455;0:00:23
11;99;1;1.629;25.084;0:00:25
12;121;1;2.452;27.536;0:00:27
13;122;2;3.406;30.942;0:00:30
14;123;4;4.440;35.382;0:00:35
15;124;3;4.914;40.296;0:00:40
16;133;3;5.758;46.054;0:00:46
17;147;4;5.920;51.974;0:00:51
18;149;1;4.234;56.208;0:00:56
19;147;3;3.977;60.185;0:01:00
20;163;3;5.504;65.689;0:01:05
21;164;2;5.781;71.47;0:01:11
22;186;1;4.246;75.716;0:01:15
23;201;3;5.830;81.546;0:01:21
24;182;2;3.932;85.478;0:01:25
25;179;5;6.048;91.526;0:01:31
26;180;2;6.659;98.185;0:01:38
27;189;1;6.947;105.132;0:01:45
28;187;1;3.800;108.932;0:01:48
29;167;1;3.551;112.483;0:01:52
30;164;1;3.400;115.883;0:01:55
31;172;2;6.698;122.581;0:02:02
32;132;1;3.196;125.777;0:02:05
33;129;3;4.029;129.806;0:02:09
34;128;1;2.786;132.592;0:02:12
35;137;2;8.421;141.013;0:02:21
36;138;1;6.929;147.942;0:02:27
37;147;1;8.334;156.276;0:02:36
38;161;4;8.524;164.8;0:02:44
39;177;3;8.553;173.353;0:02:53
40;174;1;3.837;177.19;0:02:57
41;172;1;6.677;183.867;0:03:03
42;173;1;8.321;192.188;0:03:12
43;182;1;9.472;201.66;0:03:21
44;173;2;7.473;209.133;0:03:29
45;182;5;11.942;221.075;0:03:41
46;181;2;4.569;225.644;0:03:45
47;174;1;6.621;232.265;0:03:52
48;153;1;3.286;235.551;0:03:55
49;154;1;7.206;242.757;0:04:02
50;161;2;9.696;252.453;0:04:12
51;153;2;4.099;256.552;0:04:16
52;147;1;3.238;259.79;0:04:19
53;156;3;11.264;271.054;0:04:31
54;148;1;6.753;277.807;0:04:37
55;134;2;7.103;284.91;0:04:44
56;149;1;9.365;294.275;0:04:54
57;148;1;3.550;297.825;0:04:57
58;149;2;8.019;305.844;0:05:05
59;148;1;3.163;309.007;0:05:09
60;149;1;9.579;318.586;0:05:18
61;150;2;11.181;329.767;0:05:29
62;141;2;7.581;337.348;0:05:37
63;140;1;3.125;340.473;0:05:40
64;155;2;7.221;347.694;0:05:47
65;156;1;10.579;358.273;0:05:58
66;157;3;12.635;370.908;0:06:10
67;142;1;3.675;374.583;0:06:14
68;151;2;13.391;387.974;0:06:27
69;152;1;12.939;400.913;0:06:40
70;166;1;12.955;413.868;0:06:53
71;151;3;14.050;427.918;0:07:07
72;165;2;12.603;440.521;0:07:20
73;174;1;8.965;449.486;0:07:29
74;176;1;9.278;458.764;0:07:38
75;177;2;14.818;473.582;0:07:53
76;162;1;9.233;482.815;0:08:02
77;176;1;9.762;492.577;0:08:12
78;174;2;5.278;497.855;0:08:17
79;169;1;9.618;507.473;0:08:27
80;167;1;4.377;511.85;0:08:31
81;177;2;9.782;521.632;0:08:41
82;179;1;9.337;530.969;0:08:50
83;175;2;5.240;536.209;0:08:56
84;189;1;12.284;548.493;0:09:08
85;199;1;9.866;558.359;0:09:18
86;214;1;13.993;572.352;0:09:32
87;221;1;14.755;587.107;0:09:47
88;229;2;14.606;601.713;0:10:01
89;220;1;11.838;613.551;0:10:13
90;221;1;11.437;624.988;0:10:24
91;222;2;16.203;641.191;0:10:41
92;215;2;12.842;654.033;0:10:54
93;214;2;6.338;660.371;0:11:00
94;213;3;13.670;674.041;0:11:14
95;214;3;13.167;687.208;0:11:27
96;211;1;5.850;693.058;0:11:33
97;210;1;5.956;699.014;0:11:39
98;211;2;13.086;712.1;0:11:52
99;212;1;12.172;724.272;0:12:04
100;227;2;18.652;742.924;0:12:22
101;228;1;18.692;761.616;0:12:41
102;227;1;14.180;775.796;0:12:55
103;247;1;14.740;790.536;0:13:10
104;241;1;14.785;805.321;0:13:25
105;242;1;19.590;824.911;0:13:44
106;249;8;26.045;850.956;0:14:10
107;250;3;23.234;874.19;0:14:34
108;249;5;11.547;885.737;0:14:45
109;250;1;22.528;908.265;0:15:08
110;248;1;8.556;916.821;0:15:16
111;232;1;8.446;925.267;0:15:25
112;244;1;21.149;946.416;0:15:46
113;258;2;23.477;969.893;0:16:09
114;266;8;27.587;997.48;0:16:37
115;273;3;20.611;1018.091;0:16:58
116;287;1;20.016;1038.107;0:17:18
117;288;4;22.775;1060.882;0:17:40
118;297;1;27.717;1088.599;0:18:08
119;303;5;31.915;1120.514;0:18:40
120;311;7;33.086;1153.6;0:19:13
121;318;4;25.877;1179.477;0:19:39
122;333;6;28.208;1207.685;0:20:07
123;326;4;32.970;1240.655;0:20:40
124;340;4;29.736;1270.391;0:21:10
125;341;10;40.167;1310.558;0:21:50
126;347;1;27.300;1337.858;0:22:17
127;346;6;18.797;1356.655;0:22:36
128;354;6;31.187;1387.842;0:23:07
129;353;1;14.408;1402.25;0:23:22
130;351;1;14.133;1416.383;0:23:36
131;363;2;27.312;1443.695;0:24:03
132;350;2;14.609;1458.304;0:24:18
133;338;6;30.004;1488.308;0:24:48
134;346;2;33.903;1522.211;0:25:22
135;355;1;34.660;1556.871;0:25:56
136;343;7;37.948;1594.819;0:26:34
137;357;1;33.329;1628.148;0:27:08
138;359;7;33.030;1661.178;0:27:41
139;360;1;27.762;1688.94;0:28:08
140;360;5;31.793;1720.733;0:28:40
141;367;4;38.734;1759.467;0:29:19
142;368;1;37.266;1796.733;0:29:56
143;381;4;41.674;1838.407;0:30:38
144;382;8;46.639;1885.046;0:31:25
145;391;1;42.139;1927.185;0:32:07
146;392;8;49.030;1976.215;0:32:56
147;378;3;34.689;2010.904;0:33:30
148;387;3;44.958;2055.862;0:34:15
149;395;8;48.327;2104.189;0:35:04
150;392;1;19.312;2123.501;0:35:23
151;400;11;48.500;2172.001;0:36:12
152;399;3;20.750;2192.751;0:36:32
153;416;2;46.907;2239.658;0:37:19
154;432;1;43.676;2283.334;0:38:03
155;441;5;51.609;2334.943;0:38:54
156;447;4;51.530;2386.473;0:39:46
157;464;4;42.524;2428.997;0:40:28
