ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;1;1.103;1.103;0:00:01
2;95;3;2.152;3.255;0:00:03
3;119;1;1.343;4.598;0:00:04
4;125;1;0.911;5.509;0:00:05
5;99;2;0.779;6.288;0:00:06
6;95;1;0.843;7.131;0:00:07
7;94;2;1.405;8.536;0:00:08
8;90;2;1.945;10.481;0:00:10
9;97;3;2.346;12.827;0:00:12
10;94;1;1.012;13.839;0:00:13
11;103;2;2.026;15.865;0:00:15
12;118;1;1.959;17.824;0:00:17
13;119;1;2.453;20.277;0:00:20
14;129;1;2.518;22.795;0:00:22
15;141;6;5.058;27.853;0:00:27
16;149;1;3.004;30.857;0:00:30
17;156;1;2.988;33.845;0:00:33
18;134;4;3.461;37.306;0:00:37
19;142;1;3.294;40.6;0:00:40
20;166;2;4.108;44.708;0:00:44
21;167;3;4.741;49.449;0:00:49
22;191;2;4.833;54.282;0:00:54
23;189;3;3.950;58.232;0:00:58
24;184;2;5.415;63.647;0:01:03
25;163;2;3.242;66.889;0:01:06
26;164;1;4.482;71.371;0:01:11
27;163;2;3.360;74.731;0:01:14
28;142;2;2.917;77.648;0:01:17
29;139;1;2.322;79.97;0:01:19
30;140;2;4.996;84.966;0:01:24
31;139;8;5.276;90.242;0:01:30
32;118;4;3.483;93.725;0:01:33
33;127;1;4.242;97.967;0:01:37
34;134;1;4.685;102.652;0:01:42
35;135;4;6.336;108.988;0:01:48
36;133;1;2.626;111.614;0:01:51
37;131;1;2.512;114.126;0:01:54
38;145;3;6.282;120.408;0:02:00
39;143;2;5.740;126.148;0:02:06
40;138;1;5.201;131.349;0:02:11
41;139;1;4.891;136.24;0:02:16
42;136;1;5.123;141.363;0:02:21
43;134;2;3.044;144.407;0:02:24
44;135;2;5.724;150.131;0:02:30
45;133;1;2.632;152.763;0:02:32
46;128;2;2.777;155.54;0:02:35
47;136;4;6.472;162.012;0:02:42
48;137;2;5.784;167.796;0:02:47
49;157;1;5.777;173.573;0:02:53
50;156;1;6.133;179.706;0:02:59
51;164;3;6.773;186.479;0:03:06
52;165;2;6.359;192.838;0:03:12
53;164;3;3.655;196.493;0:03:16
54;166;3;7.372;203.865;0:03:23
55;167;6;8.968;212.833;0:03:32
56;182;2;7.526;220.359;0:03:40
57;174;2;7.493;227.852;0:03:47
58;175;3;8.674;236.526;0:03:56
59;195;2;8.403;244.929;0:04:04
60;197;4;10.617;255.546;0:04:15
61;212;1;8.994;264.54;0:04:24
62;221;4;11.150;275.69;0:04:35
63;220;3;5.610;281.3;0:04:41
64;217;6;7.096;288.396;0:04:48
65;208;3;10.641;299.037;0:04:59
66;188;5;5.821;304.858;0:05:04
67;189;4;11.231;316.089;0:05:16
68;178;1;9.819;325.908;0:05:25
69;179;3;10.364;336.272;0:05:36
70;175;1;3.997;340.269;0:05:40
71;195;1;9.358;349.627;0:05:49
72;196;4;11.828;361.455;0:06:01
73;203;2;10.823;372.278;0:06:12
74;201;3;5.837;378.115;0:06:18
75;216;1;11.337;389.452;0:06:29
76;215;6;14.896;404.348;0:06:44
77;216;1;12.563;416.911;0:06:56
78;218;10;17.373;434.284;0:07:14
79;200;2;5.736;440.02;0:07:20
80;201;7;16.331;456.351;0:07:36
81;199;4;6.850;463.201;0:07:43
82;207;10;17.211;480.412;0:08:00
83;208;4;15.573;495.985;0:08:15
84;209;1;14.035;510.02;0:08:30
85;211;1;13.299;523.319;0:08:43
86;210;1;6.220;529.539;0:08:49
87;216;3;14.249;543.788;0:09:03
88;201;1;5.969;549.757;0:09:09
89;200;7;15.886;565.643;0:09:25
