ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;1;2.081;2.081;0:00:02
2;118;1;1.085;3.166;0:00:03
3;89;1;0.677;3.843;0:00:03
4;88;1;0.912;4.755;0:00:04
5;87;5;2.969;7.724;0:00:07
6;88;1;1.265;8.989;0:00:08
7;108;1;1.756;10.745;0:00:10
8;90;1;1.806;12.551;0:00:12
9;87;1;0.896;13.447;0:00:13
10;88;1;1.373;14.82;0:00:14
11;112;1;1.881;16.701;0:00:16
12;113;1;1.804;18.505;0:00:18
13;114;1;2.061;20.566;0:00:20
14;126;2;3.038;23.604;0:00:23
15;128;2;2.997;26.601;0:00:26
16;150;1;3.114;29.715;0:00:29
17;158;1;3.293;33.008;0:00:33
18;165;5;5.505;38.513;0:00:38
19;175;1;3.752;42.265;0:00:42
20;153;1;2.412;44.677;0:00:44
21;154;1;3.566;48.243;0:00:48
22;155;2;4.382;52.625;0:00:52
23;163;5;6.919;59.544;0:00:59
24;165;4;6.254;65.798;0:01:05
25;144;1;2.678;68.476;0:01:08
26;166;3;5.770;74.246;0:01:14
27;167;5;6.996;81.242;0:01:21
28;180;1;5.681;86.923;0:01:26
29;178;6;6.916;93.839;0:01:33
30;177;2;4.225;98.064;0:01:38
31;197;3;7.472;105.536;0:01:45
32;198;1;6.291;111.827;0:01:51
33;177;1;3.994;115.821;0:01:55
34;195;1;7.058;122.879;0:02:02
35;193;4;5.952;128.831;0:02:08
36;177;2;4.522;133.353;0:02:13
37;178;6;9.676;143.029;0:02:23
38;179;1;7.269;150.298;0:02:30
39;176;6;6.916;157.214;0:02:37
40;176;4;9.017;166.231;0:02:46
41;174;4;5.625;171.856;0:02:51
42;175;1;7.587;179.443;0:02:59
43;174;4;5.967;185.41;0:03:05
44;173;1;3.936;189.346;0:03:09
45;153;2;4.073;193.419;0:03:13
46;152;1;3.359;196.778;0:03:16
47;151;1;3.332;200.11;0:03:20
48;173;1;7.515;207.625;0:03:27
49;175;8;11.730;219.355;0:03:39
50;174;1;3.161;222.516;0:03:42
51;175;1;6.937;229.453;0:03:49
52;176;6;9.841;239.294;0:03:59
53;177;1;7.656;246.95;0:04:06
54;186;2;9.039;255.989;0:04:15
55;208;2;10.101;266.09;0:04:26
56;208;1;9.360;275.45;0:04:35
57;216;1;9.649;285.099;0:04:45
58;229;5;12.699;297.798;0:04:57
59;208;1;4.937;302.735;0:05:02
60;216;2;11.433;314.168;0:05:14
61;216;2;11.697;325.865;0:05:25
62;215;2;5.930;331.795;0:05:31
63;216;1;11.072;342.867;0:05:42
64;224;4;13.285;356.152;0:05:56
65;205;1;5.764;361.916;0:06:01
66;203;5;7.759;369.675;0:06:09
67;182;3;6.392;376.067;0:06:16
68;202;9;16.624;392.691;0:06:32
69;222;5;14.506;407.197;0:06:47
70;234;2;13.579;420.776;0:07:00
71;242;2;13.881;434.657;0:07:14
72;251;3;15.223;449.88;0:07:29
73;234;7;10.257;460.137;0:07:40
74;227;2;14.228;474.365;0:07:54
75;233;13;21.298;495.663;0:08:15
76;213;7;9.550;505.213;0:08:25
77;195;4;7.348;512.561;0:08:32
78;196;1;13.229;525.79;0:08:45
79;191;1;5.224;531.014;0:08:51
80;189;4;6.829;537.843;0:08:57
81;188;7;8.155;545.998;0:09:05
82;189;4;13.540;559.538;0:09:19
83;195;3;13.751;573.289;0:09:33
84;176;3;5.795;579.084;0:09:39
85;173;9;16.992;596.076;0:09:56
86;172;1;11.420;607.496;0:10:07
87;171;4;12.376;619.872;0:10:19
88;164;2;10.774;630.646;0:10:30
89;171;3;11.007;641.653;0:10:41
90;169;7;13.957;655.61;0:10:55
91;168;1;3.616;659.226;0:10:59
92;182;2;10.642;669.868;0:11:09
93;183;5;12.223;682.091;0:11:22
94;190;5;13.371;695.462;0:11:35
95;190;8;15.648;711.11;0:11:51
96;189;2;4.672;715.782;0:11:55
97;190;4;12.241;728.023;0:12:08
98;196;5;13.299;741.322;0:12:21
99;210;1;12.237;753.559;0:12:33
100;217;1;11.716;765.275;0:12:45
101;237;2;13.735;779.01;0:12:59
102;236;7;9.142;788.152;0:13:08
103;232;2;13.743;801.895;0:13:21
104;240;11;20.099;821.994;0:13:41
105;237;9;10.315;832.309;0:13:52
106;237;3;14.313;846.622;0:14:06
107;238;3;14.142;860.764;0:14:20
108;258;20;26.704;887.468;0:14:47
109;257;44;34.315;921.783;0:15:21
110;256;82;61.788;983.571;0:16:23
111;271;6;19.246;1002.817;0:16:42
112;257;15;24.856;1027.673;0:17:07
113;266;21;28.990;1056.663;0:17:36
114;248;20;18.789;1075.452;0:17:55
115;247;3;7.392;1082.844;0:18:02
116;249;13;23.764;1106.608;0:18:26
117;258;5;19.098;1125.706;0:18:45
