ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;1;0.933;0.933;0:00:00
2;116;2;1.578;2.511;0:00:02
3;118;6;3.091;5.602;0:00:05
4;91;2;0.700;6.302;0:00:06
5;89;2;0.877;7.179;0:00:07
6;88;2;0.835;8.014;0:00:08
7;108;1;1.318;9.332;0:00:09
8;109;3;2.384;11.716;0:00:11
9;110;1;1.989;13.705;0:00:13
10;130;2;2.798;16.503;0:00:16
11;138;6;4.705;21.208;0:00:21
12;147;3;3.834;25.042;0:00:25
13;120;13;6.957;31.999;0:00:31
14;121;1;3.194;35.193;0:00:35
15;119;8;5.232;40.425;0:00:40
16;143;2;2.609;43.034;0:00:43
17;144;1;2.420;45.454;0:00:45
18;151;2;3.104;48.558;0:00:48
19;171;3;3.954;52.512;0:00:52
20;177;1;3.637;56.149;0:00:56
21;179;2;3.929;60.078;0:01:00
22;158;1;2.279;62.357;0:01:02
23;173;4;5.276;67.633;0:01:07
24;181;1;4.212;71.845;0:01:11
25;195;2;4.947;76.792;0:01:16
26;203;3;5.951;82.743;0:01:22
27;212;5;6.760;89.503;0:01:29
28;224;4;6.772;96.275;0:01:36
29;225;4;6.885;103.16;0:01:43
30;220;2;4.342;107.502;0:01:47
31;219;12;10.777;118.279;0:01:58
32;239;7;8.496;126.775;0:02:06
33;240;3;7.058;133.833;0:02:13
34;249;5;8.741;142.574;0:02:22
35;229;3;7.800;150.374;0:02:30
36;210;1;4.114;154.488;0:02:34
37;207;3;5.058;159.546;0:02:39
38;208;4;8.257;167.803;0:02:47
39;209;5;8.917;176.72;0:02:56
40;229;6;9.704;186.424;0:03:06
41;249;1;7.852;194.276;0:03:14
42;263;1;8.549;202.825;0:03:22
43;272;5;10.965;213.79;0:03:33
44;270;4;7.874;221.664;0:03:41
45;269;8;10.001;231.665;0:03:51
46;231;8;9.267;240.932;0:04:00
47;238;1;9.350;250.282;0:04:10
48;235;3;10.917;261.199;0:04:21
49;232;3;6.489;267.688;0:04:27
50;239;10;14.278;281.966;0:04:41
51;245;1;10.280;292.246;0:04:52
52;227;9;10.134;302.38;0:05:02
53;222;5;12.148;314.528;0:05:14
54;223;4;11.746;326.274;0:05:26
55;237;3;11.660;337.934;0:05:37
56;234;2;6.582;344.516;0:05:44
57;230;3;6.735;351.251;0:05:51
58;215;15;17.139;368.39;0:06:08
59;216;1;8.539;376.929;0:06:16
60;236;1;9.573;386.502;0:06:26
61;237;2;10.026;396.528;0:06:36
62;235;10;10.305;406.833;0:06:46
63;244;5;12.708;419.541;0:06:59
64;250;1;10.777;430.318;0:07:10
65;250;3;12.171;442.489;0:07:22
66;266;9;15.725;458.214;0:07:38
67;272;1;11.174;469.388;0:07:49
68;254;10;10.881;480.269;0:08:00
69;252;3;6.827;487.096;0:08:07
70;251;1;5.686;492.782;0:08:12
71;257;1;11.574;504.356;0:08:24
72;272;3;13.200;517.556;0:08:37
73;257;5;14.622;532.178;0:08:52
74;239;14;12.816;544.994;0:09:04
75;247;3;12.528;557.522;0:09:17
76;226;11;10.968;568.49;0:09:28
77;224;3;6.021;574.511;0:09:34
78;225;1;11.803;586.314;0:09:46
79;222;8;9.092;595.406;0:09:55
80;223;5;13.432;608.838;0:10:08
81;205;2;5.494;614.332;0:10:14
82;225;5;14.253;628.585;0:10:28
83;223;3;6.224;634.809;0:10:34
84;232;3;13.556;648.365;0:10:48
85;230;3;6.766;655.131;0:10:55
86;231;12;18.508;673.639;0:11:13
87;246;3;14.665;688.304;0:11:28
88;245;2;6.479;694.783;0:11:34
89;252;2;14.345;709.128;0:11:49
90;261;5;16.766;725.894;0:12:05
91;243;8;10.280;736.174;0:12:16
92;251;4;17.150;753.324;0:12:33
93;249;1;6.554;759.878;0:12:39
94;255;12;21.123;781.001;0:13:01
95;250;8;19.302;800.303;0:13:20
96;259;3;16.710;817.013;0:13:37
97;259;6;19.970;836.983;0:13:56
98;268;3;18.014;854.997;0:14:14
99;252;5;9.626;864.623;0:14:24
100;232;2;6.760;871.383;0:14:31
