ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;3;1.631;1.631;0:00:01
2;116;2;1.460;3.091;0:00:03
3;91;3;1.692;4.783;0:00:04
4;87;5;2.235;7.018;0:00:07
5;102;4;2.237;9.255;0:00:09
6;103;2;1.963;11.218;0:00:11
7;108;1;1.455;12.673;0:00:12
8;117;3;2.252;14.925;0:00:14
9;118;1;1.714;16.639;0:00:16
10;138;1;2.086;18.725;0:00:18
11;145;2;2.633;21.358;0:00:21
12;151;1;2.573;23.931;0:00:23
13;159;3;3.355;27.286;0:00:27
14;160;1;2.622;29.908;0:00:29
15;166;2;3.507;33.415;0:00:33
16;168;1;3.002;36.417;0:00:36
17;169;1;3.040;39.457;0:00:39
18;168;1;2.494;41.951;0:00:41
19;157;5;4.933;46.884;0:00:46
20;164;5;4.971;51.855;0:00:51
21;184;1;3.859;55.714;0:00:55
22;193;3;5.002;60.716;0:01:00
23;175;2;3.649;64.365;0:01:04
24;172;4;4.265;68.63;0:01:08
25;186;1;4.711;73.341;0:01:13
26;193;1;5.057;78.398;0:01:18
27;192;1;3.835;82.233;0:01:22
28;208;3;6.650;88.883;0:01:28
29;209;1;5.664;94.547;0:01:34
30;207;1;4.123;98.67;0:01:38
31;215;5;7.702;106.372;0:01:46
32;216;1;5.851;112.223;0:01:52
33;177;4;4.990;117.213;0:01:57
34;184;1;5.858;123.071;0:02:03
35;181;1;3.606;126.677;0:02:06
36;178;2;3.659;130.336;0:02:10
37;187;6;8.163;138.499;0:02:18
38;184;3;7.175;145.674;0:02:25
39;204;1;6.796;152.47;0:02:32
40;203;2;4.642;157.112;0:02:37
41;200;2;4.269;161.381;0:02:41
42;196;2;4.191;165.572;0:02:45
43;183;2;6.800;172.372;0:02:52
44;182;5;5.027;177.399;0:02:57
45;183;3;7.514;184.913;0:03:04
46;181;5;4.987;189.9;0:03:09
47;163;3;3.692;193.592;0:03:13
48;162;2;3.053;196.645;0:03:16
49;179;1;6.112;202.757;0:03:22
50;186;5;8.662;211.419;0:03:31
51;184;1;6.930;218.349;0:03:38
52;183;2;3.694;222.043;0:03:42
53;198;7;9.608;231.651;0:03:51
54;184;2;7.562;239.213;0:03:59
55;198;1;7.508;246.721;0:04:06
56;181;2;7.452;254.173;0:04:14
57;195;3;7.807;261.98;0:04:21
58;196;2;7.594;269.574;0:04:29
59;178;18;11.647;281.221;0:04:41
60;193;1;7.948;289.169;0:04:49
61;192;2;8.706;297.875;0:04:57
