ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;96;5;2.305;2.305;0:00:02
2;112;2;1.474;3.779;0:00:03
3;118;2;1.183;4.962;0:00:04
4;92;1;0.355;5.317;0:00:05
5;87;2;0.802;6.119;0:00:06
6;96;1;1.121;7.24;0:00:07
7;112;2;1.851;9.091;0:00:09
8;119;2;2.123;11.214;0:00:11
9;120;2;2.263;13.477;0:00:13
10;116;7;4.368;17.845;0:00:17
11;117;1;2.203;20.048;0:00:20
12;115;1;1.528;21.576;0:00:21
13;114;11;5.392;26.968;0:00:26
14;121;1;2.273;29.241;0:00:29
15;100;1;1.476;30.717;0:00:30
16;101;3;3.493;34.21;0:00:34
17;95;1;2.883;37.093;0:00:37
18;115;2;3.534;40.627;0:00:40
19;137;1;3.091;43.718;0:00:43
20;157;2;3.771;47.489;0:00:47
21;154;2;2.470;49.959;0:00:49
22;153;1;2.031;51.99;0:00:51
23;134;3;2.529;54.519;0:00:54
24;135;6;5.378;59.897;0:00:59
25;144;3;4.553;64.45;0:01:04
26;166;2;4.869;69.319;0:01:09
27;173;4;5.942;75.261;0:01:15
28;167;1;5.474;80.735;0:01:20
29;163;1;2.812;83.547;0:01:23
30;157;3;5.558;89.105;0:01:29
31;164;1;4.842;93.947;0:01:33
32;163;1;2.960;96.907;0:01:36
33;162;1;2.708;99.615;0:01:39
34;143;4;3.693;103.308;0:01:43
35;144;3;5.602;108.91;0:01:48
36;151;3;5.999;114.909;0:01:54
37;153;4;6.856;121.765;0:02:01
38;161;2;6.197;127.962;0:02:07
39;158;1;3.033;130.995;0:02:10
40;159;6;7.951;138.946;0:02:18
41;173;2;6.557;145.503;0:02:25
42;153;3;3.943;149.446;0:02:29
43;173;9;10.002;159.448;0:02:39
44;171;2;3.689;163.137;0:02:43
45;170;3;4.229;167.366;0:02:47
46;171;6;9.111;176.477;0:02:56
47;191;12;12.744;189.221;0:03:09
48;188;10;8.317;197.538;0:03:17
49;189;8;11.140;208.678;0:03:28
50;203;7;11.250;219.928;0:03:39
51;202;4;5.453;225.381;0:03:45
52;201;3;4.710;230.091;0:03:50
53;201;11;12.755;242.846;0:04:02
54;187;3;8.068;250.914;0:04:10
55;196;2;8.661;259.575;0:04:19
56;197;3;9.207;268.782;0:04:28
57;197;10;12.256;281.038;0:04:41
58;196;3;5.014;286.052;0:04:46
59;196;1;8.118;294.17;0:04:54
60;197;4;9.234;303.404;0:05:03
61;198;2;8.561;311.965;0:05:11
62;197;3;5.210;317.175;0:05:17
63;182;6;10.098;327.273;0:05:27
64;191;3;8.903;336.176;0:05:36
65;186;1;7.782;343.958;0:05:43
66;188;1;8.378;352.336;0:05:52
67;190;6;10.710;363.046;0:06:03
68;189;2;9.073;372.119;0:06:12
