ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;1;1.014;1.014;0:00:01
2;112;1;1.188;2.202;0:00:02
3;118;1;0.933;3.135;0:00:03
4;92;2;0.714;3.849;0:00:03
5;87;1;0.653;4.502;0:00:04
6;94;1;1.146;5.648;0:00:05
7;104;2;1.888;7.536;0:00:07
8;105;5;3.217;10.753;0:00:10
9;129;1;1.859;12.612;0:00:12
10;138;2;2.444;15.056;0:00:15
11;117;1;1.480;16.536;0:00:16
12;125;4;3.595;20.131;0:00:20
13;104;1;1.355;21.486;0:00:21
14;95;3;3.010;24.496;0:00:24
15;96;1;1.869;26.365;0:00:26
16;92;2;1.599;27.964;0:00:27
17;112;1;2.301;30.265;0:00:30
18;119;1;2.504;32.769;0:00:32
19;137;4;3.890;36.659;0:00:36
20;138;1;2.878;39.537;0:00:39
21;139;1;3.371;42.908;0:00:42
22;161;3;4.235;47.143;0:00:47
23;141;1;1.977;49.12;0:00:49
24;118;2;2.134;51.254;0:00:51
25;121;1;3.335;54.589;0:00:54
26;130;2;3.886;58.475;0:00:58
27;126;2;2.466;60.941;0:01:00
28;133;2;4.016;64.957;0:01:04
29;134;4;5.437;70.394;0:01:10
30;130;1;2.248;72.642;0:01:12
31;127;1;4.035;76.677;0:01:16
32;136;1;3.794;80.471;0:01:20
33;135;1;2.188;82.659;0:01:22
34;149;2;5.162;87.821;0:01:27
35;169;2;5.667;93.488;0:01:33
36;171;3;6.131;99.619;0:01:39
37;173;4;6.175;105.794;0:01:45
38;170;1;2.405;108.199;0:01:48
39;185;6;7.489;115.688;0:01:55
40;192;1;5.861;121.549;0:02:01
41;191;1;3.233;124.782;0:02:04
42;172;1;3.125;127.907;0:02:07
43;163;1;6.181;134.088;0:02:14
44;161;3;3.817;137.905;0:02:17
45;167;1;5.612;143.517;0:02:23
46;146;7;5.394;148.911;0:02:28
47;161;1;6.045;154.956;0:02:34
48;178;2;6.985;161.941;0:02:41
49;173;2;7.279;169.22;0:02:49
50;168;2;3.600;172.82;0:02:52
51;169;5;7.875;180.695;0:03:00
52;162;1;6.349;187.044;0:03:07
53;150;4;6.954;193.998;0:03:13
54;157;2;6.096;200.094;0:03:20
55;159;1;6.320;206.414;0:03:26
56;145;3;7.238;213.652;0:03:33
57;143;1;2.689;216.341;0:03:36
58;150;1;6.045;222.386;0:03:42
59;144;1;2.753;225.139;0:03:45
60;139;1;6.127;231.266;0:03:51
61;146;1;6.488;237.754;0:03:57
62;163;2;7.716;245.47;0:04:05
63;170;1;7.501;252.971;0:04:12
64;185;1;8.378;261.349;0:04:21
65;201;1;9.090;270.439;0:04:30
66;207;1;9.548;279.987;0:04:39
67;213;5;11.870;291.857;0:04:51
68;214;3;11.156;303.013;0:05:03
69;223;2;10.274;313.287;0:05:13
70;217;3;11.125;324.412;0:05:24
71;218;4;12.109;336.521;0:05:36
72;206;1;9.798;346.319;0:05:46
73;211;2;10.078;356.397;0:05:56
74;210;9;8.846;365.243;0:06:05
75;192;9;8.203;373.446;0:06:13
76;189;4;5.389;378.835;0:06:18
77;198;6;11.605;390.44;0:06:30
78;199;4;11.756;402.196;0:06:42
79;193;2;10.214;412.41;0:06:52
80;179;11;14.400;426.81;0:07:06
81;178;1;4.070;430.88;0:07:10
82;155;4;5.033;435.913;0:07:15
83;164;1;9.514;445.427;0:07:25
84;164;2;10.200;455.627;0:07:35
85;161;4;10.092;465.719;0:07:45
86;152;3;9.082;474.801;0:07:54
87;170;5;10.332;485.133;0:08:05
88;170;1;8.726;493.859;0:08:13
89;171;1;8.921;502.78;0:08:22
90;163;2;9.623;512.403;0:08:32
91;170;3;10.836;523.239;0:08:43
92;167;3;4.479;527.718;0:08:47
93;168;1;9.408;537.126;0:08:57
94;165;1;3.984;541.11;0:09:01
95;180;8;14.025;555.135;0:09:15
96;196;5;12.558;567.693;0:09:27
97;196;2;11.735;579.428;0:09:39
98;195;1;4.547;583.975;0:09:43
99;177;2;10.889;594.864;0:09:54
100;176;2;4.582;599.446;0:09:59
