ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;1;0.807;0.807;0:00:00
2;112;1;1.017;1.824;0:00:01
3;118;1;0.805;2.629;0:00:02
4;91;2;0.648;3.277;0:00:03
5;88;1;0.691;3.968;0:00:03
6;87;8;3.285;7.253;0:00:07
7;96;1;1.202;8.455;0:00:08
8;97;4;2.614;11.069;0:00:11
9;99;2;2.130;13.199;0:00:13
10;97;2;1.353;14.552;0:00:14
11;97;4;2.622;17.174;0:00:17
12;109;4;2.948;20.122;0:00:20
13;110;1;1.829;21.951;0:00:21
14;124;1;2.162;24.113;0:00:24
15;105;3;2.093;26.206;0:00:26
16;106;2;2.736;28.942;0:00:28
17;104;4;3.446;32.388;0:00:32
18;118;1;2.194;34.582;0:00:34
19;119;1;2.225;36.807;0:00:36
20;137;1;2.673;39.48;0:00:39
21;140;1;2.945;42.425;0:00:42
22;149;4;4.405;46.83;0:00:46
23;157;1;3.347;50.177;0:00:50
24;173;1;3.557;53.734;0:00:53
25;180;1;3.771;57.505;0:00:57
26;159;9;5.795;63.3;0:01:03
27;160;3;4.704;68.004;0:01:08
28;140;1;2.545;70.549;0:01:10
29;146;1;4.217;74.766;0:01:14
30;124;6;4.471;79.237;0:01:19
31;122;2;2.499;81.736;0:01:21
32;118;1;2.074;83.81;0:01:23
33;107;1;3.603;87.413;0:01:27
34;105;2;2.020;89.433;0:01:29
35;112;1;3.865;93.298;0:01:33
36;124;1;4.137;97.435;0:01:37
37;131;2;4.762;102.197;0:01:42
38;124;6;4.365;106.562;0:01:46
39;123;2;2.300;108.862;0:01:48
40;122;5;5.194;114.056;0:01:54
41;137;1;3.591;117.647;0:01:57
42;131;3;4.587;122.234;0:02:02
43;125;1;3.703;125.937;0:02:05
44;126;3;4.460;130.397;0:02:10
45;133;2;4.617;135.014;0:02:15
46;130;1;4.502;139.516;0:02:19
47;145;2;5.040;144.556;0:02:24
48;146;5;6.850;151.406;0:02:31
49;152;3;6.165;157.571;0:02:37
50;151;1;5.330;162.901;0:02:42
51;158;6;8.009;170.91;0:02:50
52;155;3;3.811;174.721;0:02:54
53;161;2;6.205;180.926;0:03:00
54;160;1;3.072;183.998;0:03:03
55;184;2;6.637;190.635;0:03:10
56;163;5;4.912;195.547;0:03:15
57;160;3;3.826;199.373;0:03:19
58;169;3;7.328;206.701;0:03:26
59;162;1;6.902;213.603;0:03:33
60;162;1;6.635;220.238;0:03:40
61;163;2;6.780;227.018;0:03:47
62;170;1;7.141;234.159;0:03:54
63;169;2;3.887;238.046;0:03:58
64;181;2;7.291;245.337;0:04:05
65;193;1;7.373;252.71;0:04:12
66;192;7;6.514;259.224;0:04:19
67;193;8;10.795;270.019;0:04:30
68;193;1;7.936;277.955;0:04:37
69;201;10;12.102;290.057;0:04:50
70;202;4;10.197;300.254;0:05:00
71;203;1;8.878;309.132;0:05:09
72;197;1;8.632;317.764;0:05:17
73;211;4;10.291;328.055;0:05:28
74;218;13;14.702;342.757;0:05:42
75;217;11;14.167;356.924;0:05:56
76;223;3;10.369;367.293;0:06:07
77;222;11;9.990;377.283;0:06:17
78;229;1;9.578;386.861;0:06:26
79;230;1;10.981;397.842;0:06:37
80;231;2;11.659;409.501;0:06:49
81;238;1;11.071;420.572;0:07:00
82;247;1;11.809;432.381;0:07:12
83;265;5;15.029;447.41;0:07:27
84;273;2;13.666;461.076;0:07:41
85;291;4;15.384;476.46;0:07:56
86;270;6;10.398;486.858;0:08:06
87;258;9;18.162;505.02;0:08:25
88;259;1;14.342;519.362;0:08:39
89;256;2;8.260;527.622;0:08:47
90;240;5;9.412;537.034;0:08:57
91;241;1;15.178;552.212;0:09:12
92;240;5;9.703;561.915;0:09:21
93;254;9;18.879;580.794;0:09:40
94;268;1;14.897;595.691;0:09:55
95;265;9;11.966;607.657;0:10:07
96;246;1;7.096;614.753;0:10:14
97;246;11;20.129;634.882;0:10:34
98;243;16;21.628;656.51;0:10:56
99;235;5;15.030;671.54;0:11:11
100;237;13;19.276;690.816;0:11:30
101;236;6;15.538;706.354;0:11:46
102;243;12;18.486;724.84;0:12:04
103;244;10;19.121;743.961;0:12:23
104;251;1;14.563;758.524;0:12:38
105;250;2;15.107;773.631;0:12:53
106;248;11;18.882;792.513;0:13:12
107;249;10;19.011;811.524;0:13:31
108;250;9;17.856;829.38;0:13:49
109;251;3;15.160;844.54;0:14:04
110;237;5;9.119;853.659;0:14:13
111;245;15;22.765;876.424;0:14:36
112;234;14;21.846;898.27;0:14:58
113;235;5;17.894;916.164;0:15:16
114;234;3;8.214;924.378;0:15:24
115;230;4;8.155;932.533;0:15:32
116;239;3;15.246;947.779;0:15:47
117;246;1;15.118;962.897;0:16:02
118;262;15;23.517;986.414;0:16:26
119;263;12;21.705;1008.119;0:16:48
120;272;3;17.655;1025.774;0:17:05
121;282;2;17.696;1043.47;0:17:23
122;290;19;28.467;1071.937;0:17:51
123;285;14;25.019;1096.956;0:18:16
124;279;2;18.783;1115.739;0:18:35
125;288;2;19.266;1135.005;0:18:55
126;288;1;19.192;1154.197;0:19:14
127;290;1;20.394;1174.591;0:19:34
128;297;4;22.288;1196.879;0:19:56
129;305;19;31.057;1227.936;0:20:27
130;298;14;28.719;1256.655;0:20:56
131;298;2;21.332;1277.987;0:21:17
132;296;1;9.760;1287.747;0:21:27
133;294;1;9.262;1297.009;0:21:37
