ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;108;1;2.078;2.078;0:00:02
2;116;2;1.840;3.918;0:00:03
3;118;6;3.439;7.357;0:00:07
4;90;1;0.515;7.872;0:00:07
5;88;1;0.904;8.776;0:00:08
6;88;2;1.981;10.757;0:00:10
7;89;1;1.746;12.503;0:00:12
8;117;1;1.825;14.328;0:00:14
9;92;3;2.195;16.523;0:00:16
10;89;15;6.195;22.718;0:00:22
