ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;1;1.224;1.224;0:00:01
2;118;1;1.205;2.429;0:00:02
3;92;2;1.091;3.52;0:00:03
4;87;2;1.288;4.808;0:00:04
5;88;1;1.299;6.107;0:00:06
6;89;2;2.113;8.22;0:00:08
7;101;1;2.038;10.258;0:00:10
8;108;2;2.934;13.192;0:00:13
9;115;2;3.692;16.884;0:00:16
10;123;2;3.365;20.249;0:00:20
11;126;1;2.810;23.059;0:00:23
12;127;1;3.474;26.533;0:00:26
13;128;1;4.123;30.656;0:00:30
14;135;1;4.877;35.533;0:00:35
15;141;1;4.052;39.585;0:00:39
16;149;5;6.325;45.91;0:00:45
17;156;2;6.771;52.681;0:00:52
18;139;4;5.946;58.627;0:00:58
19;135;2;3.492;62.119;0:01:02
20;138;3;5.047;67.166;0:01:07
21;124;2;4.161;71.327;0:01:11
22;131;5;7.551;78.878;0:01:18
23;155;6;7.652;86.53;0:01:26
24;151;3;4.319;90.849;0:01:30
25;148;1;2.776;93.625;0:01:33
26;156;1;4.775;98.4;0:01:38
27;165;2;6.705;105.105;0:01:45
28;173;3;7.620;112.725;0:01:52
29;174;1;7.489;120.214;0:02:00
30;183;1;7.891;128.105;0:02:08
31;184;3;10.052;138.157;0:02:18
32;194;6;9.405;147.562;0:02:27
33;172;1;3.922;151.484;0:02:31
34;179;1;8.771;160.255;0:02:40
35;160;3;5.216;165.471;0:02:45
36;167;2;10.690;176.161;0:02:56
37;160;1;8.620;184.781;0:03:04
38;156;9;9.412;194.193;0:03:14
39;163;1;10.500;204.693;0:03:24
40;160;2;4.913;209.606;0:03:29
41;163;2;6.843;216.449;0:03:36
42;162;3;5.212;221.661;0:03:41
43;158;3;5.048;226.709;0:03:46
44;176;1;6.549;233.258;0:03:53
45;155;1;3.648;236.906;0:03:56
46;156;1;9.702;246.608;0:04:06
47;157;6;13.710;260.318;0:04:20
48;154;2;4.637;264.955;0:04:24
49;155;2;11.874;276.829;0:04:36
50;154;2;4.804;281.633;0:04:41
51;161;4;8.891;290.524;0:04:50
52;160;2;4.920;295.444;0:04:55
53;159;3;8.395;303.839;0:05:03
54;155;1;6.817;310.656;0:05:10
55;150;3;8.105;318.761;0:05:18
56;158;2;7.297;326.058;0:05:26
57;159;3;10.532;336.59;0:05:36
58;160;1;9.950;346.54;0:05:46
59;175;5;13.935;360.475;0:06:00
60;176;1;7.323;367.798;0:06:07
61;160;1;4.022;371.82;0:06:11
62;159;2;8.285;380.105;0:06:20
63;168;3;13.203;393.308;0:06:33
64;184;3;12.967;406.275;0:06:46
65;165;4;6.833;413.108;0:06:53
66;181;2;9.947;423.055;0:07:03
67;178;1;4.796;427.851;0:07:07
68;177;3;10.266;438.117;0:07:18
69;176;1;4.408;442.525;0:07:22
70;169;1;8.637;451.162;0:07:31
71;186;2;12.611;463.773;0:07:43
72;188;1;9.132;472.905;0:07:52
73;195;2;10.616;483.521;0:08:03
74;191;1;9.675;493.196;0:08:13
75;189;2;10.243;503.439;0:08:23
76;170;1;4.105;507.544;0:08:27
77;163;1;8.929;516.473;0:08:36
78;166;1;8.710;525.183;0:08:45
79;153;1;9.056;534.239;0:08:54
80;162;1;8.802;543.041;0:09:03
81;159;3;13.329;556.37;0:09:16
82;156;2;4.348;560.718;0:09:20
83;151;2;4.427;565.145;0:09:25
84;160;5;10.817;575.962;0:09:35
85;161;7;15.178;591.14;0:09:51
86;157;2;4.750;595.89;0:09:55
87;171;4;13.154;609.044;0:10:09
88;187;2;9.661;618.705;0:10:18
89;188;3;12.971;631.676;0:10:31
90;189;4;14.501;646.177;0:10:46
91;186;2;5.174;651.351;0:10:51
92;195;2;10.641;661.992;0:11:01
93;196;2;14.393;676.385;0:11:16
94;196;2;11.301;687.686;0:11:27
95;195;1;5.105;692.791;0:11:32
96;205;1;12.553;705.344;0:11:45
97;198;1;10.663;716.007;0:11:56
98;199;3;14.364;730.371;0:12:10
99;197;1;5.172;735.543;0:12:15
100;211;2;14.833;750.376;0:12:30
101;211;1;12.330;762.706;0:12:42
102;220;2;15.820;778.526;0:12:58
103;226;2;12.751;791.277;0:13:11
104;227;1;12.021;803.298;0:13:23
105;228;2;13.339;816.637;0:13:36
106;246;1;17.784;834.421;0:13:54
107;247;1;18.327;852.748;0:14:12
108;248;1;18.706;871.454;0:14:31
109;265;5;23.366;894.82;0:14:54
110;253;3;17.060;911.88;0:15:11
111;254;1;19.790;931.67;0:15:31
112;225;1;7.825;939.495;0:15:39
113;223;2;19.723;959.218;0:15:59
114;229;1;18.293;977.511;0:16:17
115;222;2;16.265;993.776;0:16:33
116;219;2;7.788;1001.564;0:16:41
117;220;1;14.088;1015.652;0:16:55
118;227;4;16.876;1032.528;0:17:12
119;213;2;7.955;1040.483;0:17:20
120;197;3;8.370;1048.853;0:17:28
121;204;1;20.134;1068.987;0:17:48
122;201;2;7.630;1076.617;0:17:56
123;215;3;20.926;1097.543;0:18:17
124;214;7;11.151;1108.694;0:18:28
125;214;2;20.442;1129.136;0:18:49
126;214;2;16.293;1145.429;0:19:05
127;213;1;15.540;1160.969;0:19:20
128;212;1;6.600;1167.569;0:19:27
129;221;2;16.259;1183.828;0:19:43
130;229;1;16.483;1200.311;0:20:00
131;228;3;17.381;1217.692;0:20:17
132;225;1;6.781;1224.473;0:20:24
133;226;3;21.919;1246.392;0:20:46
134;235;4;18.710;1265.102;0:21:05
135;237;5;19.646;1284.748;0:21:24
136;236;1;7.550;1292.298;0:21:32
137;244;3;18.175;1310.473;0:21:50
138;251;1;17.100;1327.573;0:22:07
139;245;1;22.237;1349.81;0:22:29
140;243;5;10.325;1360.135;0:22:40
141;252;1;23.255;1383.39;0:23:03
142;243;2;19.177;1402.567;0:23:22
143;228;2;8.402;1410.969;0:23:30
144;237;1;23.575;1434.544;0:23:54
145;232;3;24.538;1459.082;0:24:19
146;246;4;21.327;1480.409;0:24:40
147;247;2;19.913;1500.322;0:25:00
148;248;1;19.885;1520.207;0:25:20
149;263;10;33.584;1553.791;0:25:53
150;270;3;29.761;1583.552;0:26:23
151;284;4;24.983;1608.535;0:26:48
152;284;5;26.447;1634.982;0:27:14
153;267;6;13.605;1648.587;0:27:28
154;265;2;10.647;1659.234;0:27:39
155;268;1;22.229;1681.463;0:28:01
156;267;2;10.218;1691.681;0:28:11
157;268;1;28.096;1719.777;0:28:39
158;270;2;23.037;1742.814;0:29:02
159;286;1;23.576;1766.39;0:29:26
160;284;11;17.748;1784.138;0:29:44
161;294;2;24.450;1808.588;0:30:08
162;293;3;11.351;1819.939;0:30:19
163;300;6;32.901;1852.84;0:30:52
164;309;2;31.787;1884.627;0:31:24
165;323;4;30.759;1915.386;0:31:55
166;324;1;32.757;1948.143;0:32:28
167;333;4;36.556;1984.699;0:33:04
168;340;3;37.472;2022.171;0:33:42
169;338;1;28.607;2050.778;0:34:10
170;339;5;39.191;2089.969;0:34:49
171;331;4;32.111;2122.08;0:35:22
172;338;1;28.097;2150.177;0:35:50
173;344;2;34.112;2184.289;0:36:24
174;340;2;14.367;2198.656;0:36:38
175;334;1;29.162;2227.818;0:37:07
176;318;1;12.547;2240.365;0:37:20
177;325;1;28.383;2268.748;0:37:48
178;326;3;38.776;2307.524;0:38:27
179;325;4;15.591;2323.115;0:38:43
180;311;2;13.259;2336.374;0:38:56
181;304;1;28.273;2364.647;0:39:24
182;305;3;29.062;2393.709;0:39:53
183;303;3;13.430;2407.139;0:40:07
184;312;2;38.301;2445.44;0:40:45
185;330;1;30.902;2476.342;0:41:16
186;336;2;37.451;2513.793;0:41:53
187;350;1;32.071;2545.864;0:42:25
188;347;4;16.254;2562.118;0:42:42
189;348;3;41.854;2603.972;0:43:23
190;364;4;35.463;2639.435;0:43:59
191;363;1;14.717;2654.152;0:44:14
192;377;2;34.515;2688.667;0:44:48
193;391;2;42.284;2730.951;0:45:30
194;400;1;35.894;2766.845;0:46:06
195;398;4;19.059;2785.904;0:46:25
196;399;2;45.642;2831.546;0:47:11
197;406;5;40.929;2872.475;0:47:52
198;390;3;18.111;2890.586;0:48:10
199;383;5;41.303;2931.889;0:48:51
200;384;9;52.498;2984.387;0:49:44
