ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;96;1;0.915;0.915;0:00:00
2;118;1;0.787;1.702;0:00:01
3;91;3;0.884;2.586;0:00:02
4;88;2;0.861;3.447;0:00:03
5;87;4;1.972;5.419;0:00:05
6;96;1;1.233;6.652;0:00:06
7;91;1;1.538;8.19;0:00:08
8;92;1;1.480;9.67;0:00:09
9;112;1;1.867;11.537;0:00:11
10;108;1;1.173;12.71;0:00:12
11;109;2;2.168;14.878;0:00:14
12;129;2;2.635;17.513;0:00:17
13;138;1;2.363;19.876;0:00:19
14;147;2;3.173;23.049;0:00:23
15;161;1;3.197;26.246;0:00:26
16;174;1;3.746;29.992;0:00:29
17;153;1;2.541;32.533;0:00:32
18;154;3;4.616;37.149;0:00:37
19;155;2;4.530;41.679;0:00:41
20;145;2;4.659;46.338;0:00:46
21;142;6;4.995;51.333;0:00:51
22;154;4;5.333;56.666;0:00:56
23;155;1;4.568;61.234;0:01:01
24;164;4;5.856;67.09;0:01:07
25;163;2;3.669;70.759;0:01:10
26;161;1;3.118;73.877;0:01:13
27;163;5;6.674;80.551;0:01:20
28;161;1;2.660;83.211;0:01:23
29;167;2;5.201;88.412;0:01:28
30;184;5;7.078;95.49;0:01:35
31;199;1;5.779;101.269;0:01:41
32;198;4;5.543;106.812;0:01:46
33;220;8;10.166;116.978;0:01:56
34;229;1;6.982;123.96;0:02:03
35;231;1;7.454;131.414;0:02:11
36;211;1;4.245;135.659;0:02:15
37;217;1;7.093;142.752;0:02:22
38;218;1;7.479;150.231;0:02:30
39;225;3;9.264;159.495;0:02:39
40;226;6;11.785;171.28;0:02:51
41;232;3;9.423;180.703;0:03:00
42;241;3;9.734;190.437;0:03:10
43;244;3;10.665;201.102;0:03:21
44;238;1;9.160;210.262;0:03:30
45;235;5;11.806;222.068;0:03:42
46;214;1;5.062;227.13;0:03:47
47;227;3;9.839;236.969;0:03:56
48;224;1;5.479;242.448;0:04:02
49;237;1;10.489;252.937;0:04:12
50;234;1;5.920;258.857;0:04:18
