ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;94;3;1.511;1.511;0:00:01
2;108;2;1.405;2.916;0:00:02
3;116;1;1.145;4.061;0:00:04
4;90;4;2.152;6.213;0:00:06
5;87;1;0.792;7.005;0:00:07
6;88;1;1.048;8.053;0:00:08
7;110;1;1.360;9.413;0:00:09
8;111;1;1.473;10.886;0:00:10
9;118;2;2.094;12.98;0:00:12
10;119;4;3.102;16.082;0:00:16
11;133;1;2.273;18.355;0:00:18
12;134;7;4.676;23.031;0:00:23
13;133;1;1.721;24.752;0:00:24
14;134;1;2.499;27.251;0:00:27
15;148;1;2.859;30.11;0:00:30
16;149;6;5.189;35.299;0:00:35
17;148;1;2.481;37.78;0:00:37
18;170;1;3.506;41.286;0:00:41
19;171;3;4.409;45.695;0:00:45
20;181;7;6.143;51.838;0:00:51
21;182;4;5.026;56.864;0:00:56
22;204;3;5.123;61.987;0:01:01
23;183;9;6.578;68.565;0:01:08
24;179;4;4.147;72.712;0:01:12
25;188;2;4.625;77.337;0:01:17
26;189;3;5.373;82.71;0:01:22
27;203;1;4.925;87.635;0:01:27
28;205;2;5.427;93.062;0:01:33
29;218;3;6.292;99.354;0:01:39
30;197;4;5.025;104.379;0:01:44
31;206;10;9.354;113.733;0:01:53
32;213;1;6.107;119.84;0:01:59
33;211;3;5.274;125.114;0:02:05
34;187;1;3.908;129.022;0:02:09
35;180;1;5.802;134.824;0:02:14
36;196;4;7.331;142.155;0:02:22
37;218;1;6.760;148.915;0:02:28
38;217;6;6.580;155.495;0:02:35
39;224;11;12.005;167.5;0:02:47
40;225;3;8.256;175.756;0:02:55
41;222;8;10.727;186.483;0:03:06
42;219;3;5.471;191.954;0:03:11
43;235;7;10.943;202.897;0:03:22
44;242;3;9.576;212.473;0:03:32
45;244;1;8.865;221.338;0:03:41
46;243;1;5.181;226.519;0:03:46
47;251;3;10.064;236.583;0:03:56
48;231;3;9.635;246.218;0:04:06
49;247;1;9.204;255.422;0:04:15
50;226;2;5.462;260.884;0:04:20
51;227;1;8.574;269.458;0:04:29
52;210;1;8.280;277.738;0:04:37
53;210;5;9.925;287.663;0:04:47
54;211;3;8.900;296.563;0:04:56
55;218;18;15.527;312.09;0:05:12
56;197;23;13.739;325.829;0:05:25
57;211;3;9.650;335.479;0:05:35
58;219;7;11.810;347.289;0:05:47
59;215;1;4.719;352.008;0:05:52
60;221;5;10.856;362.864;0:06:02
61;209;1;4.717;367.581;0:06:07
62;223;3;10.915;378.496;0:06:18
63;231;5;11.635;390.131;0:06:30
64;207;2;5.395;395.526;0:06:35
65;213;1;9.183;404.709;0:06:44
66;214;2;9.668;414.377;0:06:54
67;230;3;10.772;425.149;0:07:05
68;231;2;11.099;436.248;0:07:16
69;230;6;7.896;444.144;0:07:24
70;239;8;14.188;458.332;0:07:38
71;253;4;12.653;470.985;0:07:50
72;231;1;5.542;476.527;0:07:56
73;191;11;9.523;486.05;0:08:06
74;188;1;4.630;490.68;0:08:10
75;189;1;9.585;500.265;0:08:20
76;190;2;10.289;510.554;0:08:30
77;189;14;10.053;520.607;0:08:40
78;190;3;11.060;531.667;0:08:51
79;186;16;10.554;542.221;0:09:02
80;184;7;6.450;548.671;0:09:08
81;186;3;11.105;559.776;0:09:19
82;183;2;10.213;569.989;0:09:29
83;184;3;10.463;580.452;0:09:40
84;204;6;12.391;592.843;0:09:52
85;206;11;14.994;607.837;0:10:07
86;207;1;11.131;618.968;0:10:18
87;205;2;5.087;624.055;0:10:24
88;207;4;12.517;636.572;0:10:36
89;208;6;13.684;650.256;0:10:50
90;206;19;12.935;663.191;0:11:03
91;185;3;5.589;668.78;0:11:08
92;199;1;12.025;680.805;0:11:20
93;198;2;5.179;685.984;0:11:25
94;186;4;12.975;698.959;0:11:38
95;184;3;12.528;711.487;0:11:51
96;185;7;14.186;725.673;0:12:05
97;202;3;13.744;739.417;0:12:19
98;201;2;5.618;745.035;0:12:25
99;210;1;12.791;757.826;0:12:37
100;216;2;13.873;771.699;0:12:51
101;223;2;14.242;785.941;0:13:05
102;224;1;14.232;800.173;0:13:20
103;224;3;16.121;816.294;0:13:36
104;208;34;29.638;845.932;0:14:05
105;210;3;15.275;861.207;0:14:21
106;216;2;15.182;876.389;0:14:36
107;228;4;16.545;892.934;0:14:52
108;231;9;19.505;912.439;0:15:12
109;229;9;19.395;931.834;0:15:31
110;226;1;6.331;938.165;0:15:38
111;213;5;17.409;955.574;0:15:55
112;220;12;20.425;975.999;0:16:15
113;219;7;9.169;985.168;0:16:25
114;227;1;15.353;1000.521;0:16:40
115;234;4;17.482;1018.003;0:16:58
116;248;11;21.606;1039.609;0:17:19
117;248;2;17.208;1056.817;0:17:36
118;263;1;18.187;1075.004;0:17:55
119;263;22;28.521;1103.525;0:18:23
