ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;94;8;3.292;3.292;0:00:03
2;118;2;1.038;4.33;0:00:04
3;91;1;0.387;4.717;0:00:04
4;88;3;1.063;5.78;0:00:05
5;87;12;4.603;10.383;0:00:10
6;88;4;2.178;12.561;0:00:12
7;91;1;1.401;13.962;0:00:13
8;87;4;2.020;15.982;0:00:15
9;94;3;2.076;18.058;0:00:18
10;101;1;1.508;19.566;0:00:19
11;102;2;2.085;21.651;0:00:21
12;116;3;2.780;24.431;0:00:24
13;117;1;2.109;26.54;0:00:26
14;124;2;2.738;29.278;0:00:29
15;138;8;5.373;34.651;0:00:34
16;150;4;4.122;38.773;0:00:38
17;158;1;3.155;41.928;0:00:41
18;159;2;3.659;45.587;0:00:45
19;173;1;3.826;49.413;0:00:49
20;195;1;3.942;53.355;0:00:53
21;211;3;5.029;58.384;0:00:58
22;218;6;6.495;64.879;0:01:04
23;224;1;4.864;69.743;0:01:09
24;225;7;7.563;77.306;0:01:17
25;206;2;4.391;81.697;0:01:21
26;230;5;7.251;88.948;0:01:28
27;227;2;4.547;93.495;0:01:33
28;223;9;9.462;102.957;0:01:42
29;232;1;6.039;108.996;0:01:48
30;233;5;8.178;117.174;0:01:57
31;247;9;10.419;127.593;0:02:07
32;254;6;9.482;137.075;0:02:17
33;256;2;7.759;144.834;0:02:24
34;257;1;7.301;152.135;0:02:32
35;236;7;7.921;160.056;0:02:40
36;216;1;4.829;164.885;0:02:44
37;213;2;5.287;170.172;0:02:50
38;228;8;10.680;180.852;0:03:00
39;230;1;8.247;189.099;0:03:09
40;231;12;13.268;202.367;0:03:22
41;228;3;9.035;211.402;0:03:31
42;230;2;8.763;220.165;0:03:40
43;238;7;11.558;231.723;0:03:51
44;235;1;5.292;237.015;0:03:57
45;232;6;7.319;244.334;0:04:04
46;231;12;9.785;254.119;0:04:14
47;232;7;11.381;265.5;0:04:25
48;233;1;8.724;274.224;0:04:34
49;231;1;5.269;279.493;0:04:39
50;228;2;5.666;285.159;0:04:45
51;235;5;10.969;296.128;0:04:56
52;234;1;9.363;305.491;0:05:05
53;235;3;10.010;315.501;0:05:15
54;236;3;10.146;325.647;0:05:25
55;250;2;10.087;335.734;0:05:35
56;249;2;5.923;341.657;0:05:41
57;229;4;6.717;348.374;0:05:48
58;229;5;11.811;360.185;0:06:00
59;209;6;7.348;367.533;0:06:07
60;216;4;11.661;379.194;0:06:19
61;213;14;11.388;390.582;0:06:30
62;193;15;16.014;406.596;0:06:46
63;191;3;5.408;412.004;0:06:52
64;207;3;10.977;422.981;0:07:02
65;184;4;5.862;428.843;0:07:08
66;183;11;8.997;437.84;0:07:17
67;186;6;12.106;449.946;0:07:29
68;201;4;12.079;462.025;0:07:42
69;200;16;12.366;474.391;0:07:54
70;198;4;6.111;480.502;0:08:00
71;183;25;21.398;501.9;0:08:21
72;184;21;19.210;521.11;0:08:41
73;183;7;7.119;528.229;0:08:48
74;184;5;12.170;540.399;0:09:00
75;191;3;11.743;552.142;0:09:12
76;190;8;14.227;566.369;0:09:26
77;189;4;5.879;572.248;0:09:32
78;183;5;12.413;584.661;0:09:44
79;192;8;14.075;598.736;0:09:58
80;207;5;13.763;612.499;0:10:12
81;214;3;13.933;626.432;0:10:26
82;213;9;9.318;635.75;0:10:35
83;219;5;14.610;650.36;0:10:50
84;226;3;14.348;664.708;0:11:04
85;213;3;7.000;671.708;0:11:11
86;212;11;10.531;682.239;0:11:22
87;210;15;20.121;702.36;0:11:42
88;208;5;7.534;709.894;0:11:49
89;222;1;13.901;723.795;0:12:03
90;221;2;6.550;730.345;0:12:10
91;216;1;13.981;744.326;0:12:24
92;214;1;5.615;749.941;0:12:29
93;213;10;9.552;759.493;0:12:39
