ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;1;1.109;1.109;0:00:01
2;112;1;1.515;2.624;0:00:02
3;91;1;1.071;3.695;0:00:03
4;92;1;1.584;5.279;0:00:05
5;89;1;0.829;6.108;0:00:06
6;88;1;0.995;7.103;0:00:07
7;87;2;1.770;8.873;0:00:08
8;88;3;3.056;11.929;0:00:11
9;104;1;2.067;13.996;0:00:13
10;105;1;1.850;15.846;0:00:15
11;127;1;2.522;18.368;0:00:18
12;107;3;2.747;21.115;0:00:21
13;115;4;4.698;25.813;0:00:25
14;112;1;2.714;28.527;0:00:28
15;121;2;2.750;31.277;0:00:31
16;122;1;2.340;33.617;0:00:33
17;99;1;1.499;35.116;0:00:35
18;93;4;4.597;39.713;0:00:39
19;95;1;2.789;42.502;0:00:42
20;102;3;3.857;46.359;0:00:46
21;111;3;4.161;50.52;0:00:50
22;110;1;1.864;52.384;0:00:52
23;104;3;4.759;57.143;0:00:57
24;111;2;3.828;60.971;0:01:00
25;109;1;1.963;62.934;0:01:02
26;104;1;3.893;66.827;0:01:06
27;110;2;4.553;71.38;0:01:11
28;108;4;3.831;75.211;0:01:15
29;107;2;2.416;77.627;0:01:17
30;108;1;3.611;81.238;0:01:21
31;123;3;5.559;86.797;0:01:26
32;112;1;4.497;91.294;0:01:31
33;119;1;4.305;95.599;0:01:35
34;120;1;4.750;100.349;0:01:40
35;119;1;2.528;102.877;0:01:42
36;116;2;5.720;108.597;0:01:48
37;115;1;2.275;110.872;0:01:50
38;136;1;5.325;116.197;0:01:56
39;132;1;2.622;118.819;0:01:58
40;114;1;2.291;121.11;0:02:01
41;115;6;8.818;129.928;0:02:09
42;112;1;4.925;134.853;0:02:14
43;113;2;5.277;140.13;0:02:20
44;128;4;6.768;146.898;0:02:26
45;127;5;5.279;152.177;0:02:32
46;129;3;7.000;159.177;0:02:39
47;130;2;6.599;165.776;0:02:45
48;131;2;7.250;173.026;0:02:53
49;120;3;7.864;180.89;0:03:00
50;135;3;8.741;189.631;0:03:09
51;142;1;6.322;195.953;0:03:15
52;149;2;8.938;204.891;0:03:24
53;158;4;10.946;215.837;0:03:35
54;157;1;7.247;223.084;0:03:43
55;158;3;10.287;233.371;0:03:53
56;167;2;11.115;244.486;0:04:04
57;168;2;8.512;252.998;0:04:12
58;165;1;3.881;256.879;0:04:16
59;164;4;10.006;266.885;0:04:26
60;162;1;3.933;270.818;0:04:30
61;141;2;4.232;275.05;0:04:35
62;137;1;3.507;278.557;0:04:38
63;136;1;3.252;281.809;0:04:41
64;143;1;10.243;292.052;0:04:52
65;150;2;11.908;303.96;0:05:03
66;152;1;8.490;312.45;0:05:12
67;148;1;3.801;316.251;0:05:16
68;147;2;10.647;326.898;0:05:26
69;140;5;9.504;336.402;0:05:36
70;141;3;7.640;344.042;0:05:44
71;143;4;8.930;352.972;0:05:52
72;127;5;9.704;362.676;0:06:02
73;135;1;7.016;369.692;0:06:09
74;136;3;11.381;381.073;0:06:21
75;145;3;8.817;389.89;0:06:29
