ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
94;194;2;10.253;640.371;0:10:40
95;209;6;14.482;654.853;0:10:54
96;210;1;11.810;666.663;0:11:06
97;210;1;11.821;678.484;0:11:18
98;209;5;6.947;685.431;0:11:25
99;203;3;11.595;697.026;0:11:37
100;204;2;12.534;709.56;0:11:49
101;205;3;12.095;721.655;0:12:01
102;206;4;12.656;734.311;0:12:14
103;220;2;13.550;747.861;0:12:27
104;244;2;13.465;761.326;0:12:41
105;223;4;6.996;768.322;0:12:48
106;224;10;18.123;786.445;0:13:06
107;225;4;16.598;803.043;0:13:23
108;245;7;17.580;820.623;0:13:40
109;244;4;7.678;828.301;0:13:48
110;245;1;16.479;844.78;0:14:04
111;245;1;15.428;860.208;0:14:20
112;243;2;6.288;866.496;0:14:26
113;250;1;17.131;883.627;0:14:43
114;248;2;6.904;890.531;0:14:50
115;249;5;18.688;909.219;0:15:09
116;248;1;15.417;924.636;0:15:24
117;254;4;16.980;941.616;0:15:41
118;263;1;16.238;957.854;0:15:57
119;264;14;24.546;982.4;0:16:22
120;271;1;19.075;1001.475;0:16:41
121;269;4;18.998;1020.473;0:17:00
122;250;2;7.619;1028.092;0:17:08
123;264;6;21.065;1049.157;0:17:29
124;255;3;18.342;1067.499;0:17:47
125;251;4;20.908;1088.407;0:18:08
126;249;14;13.966;1102.373;0:18:22
127;248;3;7.854;1110.227;0:18:30
128;229;14;13.169;1123.396;0:18:43
129;238;1;16.632;1140.028;0:19:00
130;247;10;22.071;1162.099;0:19:22
131;248;3;21.020;1183.119;0:19:43
132;233;21;29.238;1212.357;0:20:12
133;234;6;22.013;1234.37;0:20:34
134;235;1;19.622;1253.992;0:20:53
135;241;2;18.385;1272.377;0:21:12
136;240;4;8.913;1281.29;0:21:21
137;241;3;20.481;1301.771;0:21:41
138;242;7;23.977;1325.748;0:22:05
139;227;3;20.263;1346.011;0:22:26
140;228;6;22.755;1368.766;0:22:48
141;219;8;21.527;1390.293;0:23:10
142;219;7;22.822;1413.115;0:23:33
143;234;4;22.408;1435.523;0:23:55
144;235;3;22.682;1458.205;0:24:18
145;234;2;7.825;1466.03;0:24:26
146;241;5;24.108;1490.138;0:24:50
147;239;6;10.281;1500.419;0:25:00
148;240;5;23.704;1524.123;0:25:24
149;254;2;22.356;1546.479;0:25:46
150;266;8;26.446;1572.925;0:26:12
151;274;1;22.110;1595.035;0:26:35
152;273;2;25.977;1621.012;0:27:01
153;279;2;23.562;1644.574;0:27:24
154;280;14;31.302;1675.876;0:27:55
155;265;6;23.646;1699.522;0:28:19
156;264;4;22.322;1721.844;0:28:41
157;260;1;19.702;1741.546;0:29:01
158;269;1;23.284;1764.83;0:29:24
159;270;7;24.795;1789.625;0:29:49
160;271;1;25.257;1814.882;0:30:14
161;272;6;26.944;1841.826;0:30:41
162;273;1;25.745;1867.571;0:31:07
163;275;4;29.531;1897.102;0:31:37
164;276;1;23.072;1920.174;0:32:00
165;274;1;10.266;1930.44;0:32:10
166;261;1;21.931;1952.371;0:32:32
167;262;3;23.567;1975.938;0:32:55
168;249;5;11.291;1987.229;0:33:07
169;265;4;23.887;2011.116;0:33:31
170;272;3;28.193;2039.309;0:33:59
171;288;6;30.951;2070.26;0:34:30
172;282;1;23.941;2094.201;0:34:54
173;277;3;28.916;2123.117;0:35:23
174;276;4;11.372;2134.489;0:35:34
175;283;3;29.719;2164.208;0:36:04
176;292;3;26.851;2191.059;0:36:31
177;293;2;26.864;2217.923;0:36:57
178;280;1;11.048;2228.971;0:37:08
179;266;16;18.516;2247.487;0:37:27
180;263;2;10.704;2258.191;0:37:38
181;271;2;31.414;2289.605;0:38:09
182;270;4;11.745;2301.35;0:38:21
183;270;2;27.142;2328.492;0:38:48
184;277;5;33.421;2361.913;0:39:21
185;264;4;11.546;2373.459;0:39:33
186;264;2;28.224;2401.683;0:40:01
187;271;3;33.642;2435.325;0:40:35
188;278;4;30.041;2465.366;0:41:05
189;287;1;29.078;2494.444;0:41:34
190;288;1;33.970;2528.414;0:42:08
191;284;8;33.865;2562.279;0:42:42
192;279;2;30.292;2592.571;0:43:12
193;285;1;32.268;2624.839;0:43:44
194;293;2;35.885;2660.724;0:44:20
195;294;7;38.746;2699.47;0:44:59
196;295;1;31.721;2731.191;0:45:31
197;294;4;14.361;2745.552;0:45:45
198;303;1;36.008;2781.56;0:46:21
199;302;5;15.188;2796.748;0:46:36
200;300;1;12.801;2809.549;0:46:49
201;299;3;13.480;2823.029;0:47:03
202;311;4;36.852;2859.881;0:47:39
203;310;3;13.821;2873.702;0:47:53
204;311;2;33.351;2907.053;0:48:27
205;312;1;32.933;2939.986;0:48:59
206;310;2;34.550;2974.536;0:49:34
207;306;7;16.176;2990.712;0:49:50
208;322;4;36.156;3026.868;0:50:26
209;323;12;44.582;3071.45;0:51:11
210;308;6;15.670;3087.12;0:51:27
211;322;4;40.443;3127.563;0:52:07
212;320;2;13.725;3141.288;0:52:21
213;321;1;39.048;3180.336;0:53:00
214;320;1;34.238;3214.574;0:53:34
215;327;5;36.788;3251.362;0:54:11
216;325;6;16.392;3267.754;0:54:27
217;323;3;14.466;3282.22;0:54:42
218;321;2;13.183;3295.403;0:54:55
219;322;4;39.656;3335.059;0:55:35
220;321;2;13.549;3348.608;0:55:48
221;317;8;37.095;3385.703;0:56:25
222;310;6;39.171;3424.874;0:57:04
223;323;1;38.364;3463.238;0:57:43
224;324;2;38.863;3502.101;0:58:22
225;325;2;35.374;3537.475;0:58:57
226;323;1;38.319;3575.794;0:59:35
227;309;2;13.843;3589.637;0:59:49
228;310;4;36.121;3625.758;1:00:25
229;296;8;16.824;3642.582;1:00:42
230;309;1;40.280;3682.862;1:01:22
231;315;6;41.023;3723.885;1:02:03
232;322;1;36.770;3760.655;1:02:40
233;337;10;43.663;3804.318;1:03:24
234;339;1;39.074;3843.392;1:04:03
235;348;2;40.687;3884.079;1:04:44
236;344;1;40.143;3924.222;1:05:24
237;331;4;17.027;3941.249;1:05:41
238;331;1;45.436;3986.685;1:06:26
239;345;1;40.953;4027.638;1:07:07
240;351;11;51.512;4079.15;1:07:59
241;360;2;43.526;4122.676;1:08:42
242;346;7;19.849;4142.525;1:09:02
243;352;5;49.441;4191.966;1:09:51
244;353;1;47.546;4239.512;1:10:39
245;352;3;17.749;4257.261;1:10:57
246;337;1;15.804;4273.065;1:11:13
247;335;6;18.527;4291.592;1:11:31
248;337;7;50.941;4342.533;1:12:22
249;337;9;48.218;4390.751;1:13:10
250;338;4;50.497;4441.248;1:14:01
251;345;1;43.677;4484.925;1:14:44
252;346;1;48.704;4533.629;1:15:33
253;343;3;17.893;4551.522;1:15:51
254;352;1;44.591;4596.113;1:16:36
255;353;4;51.100;4647.213;1:17:27
256;354;3;46.815;4694.028;1:18:14
257;353;2;18.031;4712.059;1:18:32
258;346;1;45.652;4757.711;1:19:17
259;344;2;17.589;4775.3;1:19:35
260;352;1;46.893;4822.193;1:20:22
261;353;1;52.864;4875.057;1:21:15
262;362;2;49.766;4924.823;1:22:04
263;361;2;49.814;4974.637;1:22:54
264;359;4;50.923;5025.56;1:23:45
265;358;1;48.007;5073.567;1:24:33
266;365;6;56.049;5129.616;1:25:29
267;366;9;53.383;5182.999;1:26:22
268;375;3;51.354;5234.353;1:27:14
269;389;3;57.001;5291.354;1:28:11
270;396;3;56.822;5348.176;1:29:08
271;404;2;52.896;5401.072;1:30:01
272;418;3;54.863;5455.935;1:30:55
273;419;4;56.755;5512.69;1:31:52
274;405;3;22.504;5535.194;1:32:15
275;413;3;55.656;5590.85;1:33:10
276;399;1;20.829;5611.679;1:33:31
277;416;11;62.655;5674.334;1:34:34
278;404;1;21.495;5695.829;1:34:55
279;399;1;62.284;5758.113;1:35:58
280;400;4;64.344;5822.457;1:37:02
281;401;5;60.089;5882.546;1:38:02
282;415;1;63.365;5945.911;1:39:05
283;415;1;59.840;6005.751;1:40:05
284;423;1;63.788;6069.539;1:41:09
285;421;5;26.027;6095.566;1:41:35
286;402;8;28.093;6123.659;1:42:03
287;415;3;69.720;6193.379;1:43:13
288;417;5;65.972;6259.351;1:44:19
289;416;5;26.201;6285.552;1:44:45
290;402;1;61.375;6346.927;1:45:46
291;400;3;23.614;6370.541;1:46:10
292;394;7;63.934;6434.475;1:47:14
293;366;4;22.383;6456.858;1:47:36
294;367;4;64.558;6521.416;1:48:41
295;364;4;22.594;6544.01;1:49:04
296;363;3;59.284;6603.294;1:50:03
297;373;1;62.818;6666.112;1:51:06
298;372;1;60.734;6726.846;1:52:06
299;372;4;65.863;6792.709;1:53:12
300;359;6;22.754;6815.463;1:53:35
