ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;2;1.196;1.196;0:00:01
2;102;2;1.437;2.633;0:00:02
3;108;1;1.099;3.732;0:00:03
4;116;5;2.665;6.397;0:00:06
5;118;2;1.189;7.586;0:00:07
6;91;1;0.386;7.972;0:00:07
7;88;2;0.759;8.731;0:00:08
8;87;9;3.580;12.311;0:00:12
9;88;2;1.503;13.814;0:00:13
10;91;1;1.449;15.263;0:00:15
11;87;2;1.084;16.347;0:00:16
12;88;2;1.590;17.937;0:00:17
13;89;2;1.790;19.727;0:00:19
14;91;1;1.726;21.453;0:00:21
15;90;1;1.758;23.211;0:00:23
16;91;1;1.518;24.729;0:00:24
17;106;6;3.598;28.327;0:00:28
18;122;1;2.243;30.57;0:00:30
19;109;3;2.211;32.781;0:00:32
20;116;3;3.260;36.041;0:00:36
21;122;4;3.846;39.887;0:00:39
22;131;3;3.629;43.516;0:00:43
23;145;3;4.045;47.561;0:00:47
24;147;5;4.904;52.465;0:00:52
25;160;1;3.502;55.967;0:00:55
26;161;3;4.641;60.608;0:01:00
27;155;3;4.741;65.349;0:01:05
28;133;3;3.090;68.439;0:01:08
29;131;2;2.453;70.892;0:01:10
30;129;4;4.706;75.598;0:01:15
31;144;5;5.260;80.858;0:01:20
32;152;4;5.187;86.045;0:01:26
33;153;4;5.243;91.288;0:01:31
34;160;3;4.990;96.278;0:01:36
35;158;2;3.163;99.441;0:01:39
36;156;4;3.485;102.926;0:01:42
37;155;1;2.365;105.291;0:01:45
38;154;3;3.063;108.354;0:01:48
39;155;1;4.210;112.564;0:01:52
40;156;7;6.943;119.507;0:01:59
41;155;1;4.761;124.268;0:02:04
42;163;1;4.651;128.919;0:02:08
43;164;4;5.919;134.838;0:02:14
44;160;8;7.791;142.629;0:02:22
45;182;5;6.748;149.377;0:02:29
46;163;2;3.027;152.404;0:02:32
47;183;1;5.823;158.227;0:02:38
48;184;1;5.805;164.032;0:02:44
49;206;1;6.581;170.613;0:02:50
50;203;2;4.050;174.663;0:02:54
51;204;3;7.968;182.631;0:03:02
52;226;6;10.347;192.978;0:03:12
53;207;5;9.600;202.578;0:03:22
54;222;8;11.353;213.931;0:03:33
55;207;2;8.742;222.673;0:03:42
56;186;1;6.768;229.441;0:03:49
57;184;3;4.154;233.595;0:03:53
58;185;3;7.468;241.063;0:04:01
59;184;2;4.053;245.116;0:04:05
60;178;4;4.555;249.671;0:04:09
61;180;1;6.478;256.149;0:04:16
62;200;1;7.220;263.369;0:04:23
63;209;2;8.104;271.473;0:04:31
64;216;2;8.978;280.451;0:04:40
65;215;9;12.231;292.682;0:04:52
66;230;1;9.005;301.687;0:05:01
67;221;1;9.369;311.056;0:05:11
68;217;12;13.736;324.792;0:05:24
69;224;4;10.281;335.073;0:05:35
70;212;4;10.718;345.791;0:05:45
71;219;3;10.239;356.03;0:05:56
