ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;2;1.170;1.17;0:00:01
2;116;1;1.053;2.223;0:00:02
3;90;1;0.892;3.115;0:00:03
4;91;7;3.380;6.495;0:00:06
5;87;1;0.732;7.227;0:00:07
6;88;1;1.067;8.294;0:00:08
7;108;1;1.391;9.685;0:00:09
8;109;1;1.492;11.177;0:00:11
9;111;2;2.139;13.316;0:00:13
10;108;2;1.551;14.867;0:00:14
11;109;2;2.019;16.886;0:00:16
12;129;3;2.769;19.655;0:00:19
13;138;1;2.171;21.826;0:00:21
14;139;7;4.921;26.747;0:00:26
15;140;2;3.070;29.817;0:00:29
16;156;2;3.670;33.487;0:00:33
17;170;2;3.758;37.245;0:00:37
18;190;12;8.593;45.838;0:00:45
19;200;2;4.677;50.515;0:00:50
20;178;1;2.747;53.262;0:00:53
21;193;3;4.976;58.238;0:00:58
22;202;1;4.372;62.61;0:01:02
23;203;1;4.724;67.334;0:01:07
24;180;1;3.460;70.794;0:01:10
25;204;1;5.547;76.341;0:01:16
26;201;1;3.740;80.081;0:01:20
27;201;1;5.701;85.782;0:01:25
28;202;4;6.719;92.501;0:01:32
29;185;2;5.947;98.448;0:01:38
30;199;5;7.190;105.638;0:01:45
31;218;3;6.871;112.509;0:01:52
32;220;1;5.833;118.342;0:01:58
33;228;3;6.421;124.763;0:02:04
34;211;5;7.144;131.907;0:02:11
35;220;1;5.333;137.24;0:02:17
36;234;2;6.119;143.359;0:02:23
37;249;2;6.776;150.135;0:02:30
38;228;2;4.729;154.864;0:02:34
39;221;2;4.394;159.258;0:02:39
40;220;5;5.643;164.901;0:02:44
41;226;3;7.454;172.355;0:02:52
42;206;2;4.235;176.59;0:02:56
43;207;1;6.566;183.156;0:03:03
44;216;7;9.122;192.278;0:03:12
45;214;2;4.355;196.633;0:03:16
46;212;4;5.358;201.991;0:03:21
47;211;8;7.301;209.292;0:03:29
48;223;2;8.175;217.467;0:03:37
49;224;3;8.610;226.077;0:03:46
50;223;1;4.538;230.615;0:03:50
51;200;10;8.798;239.413;0:03:59
52;199;2;4.215;243.628;0:04:03
53;196;3;4.390;248.018;0:04:08
54;176;8;6.680;254.698;0:04:14
55;183;2;8.171;262.869;0:04:22
56;184;2;8.307;271.176;0:04:31
57;206;1;8.706;279.882;0:04:39
58;207;6;11.475;291.357;0:04:51
59;189;5;6.088;297.445;0:04:57
60;187;1;3.949;301.394;0:05:01
61;166;4;5.009;306.403;0:05:06
62;167;4;9.362;315.765;0:05:15
63;167;2;9.646;325.411;0:05:25
64;169;2;9.056;334.467;0:05:34
65;165;11;7.971;342.438;0:05:42
66;174;1;8.636;351.074;0:05:51
67;165;20;17.585;368.659;0:06:08
68;172;1;8.588;377.247;0:06:17
69;171;1;3.567;380.814;0:06:20
70;187;3;9.707;390.521;0:06:30
71;188;2;9.616;400.137;0:06:40
72;189;1;9.210;409.347;0:06:49
73;184;2;9.813;419.16;0:06:59
74;183;2;4.393;423.553;0:07:03
75;184;4;10.877;434.43;0:07:14
76;185;1;9.751;444.181;0:07:24
77;185;3;10.681;454.862;0:07:34
78;186;1;9.907;464.769;0:07:44
79;201;5;12.264;477.033;0:07:57
80;201;3;11.459;488.492;0:08:08
81;208;1;10.473;498.965;0:08:18
82;189;1;4.428;503.393;0:08:23
83;182;1;10.129;513.522;0:08:33
84;168;4;4.961;518.483;0:08:38
85;166;6;5.620;524.103;0:08:44
86;167;2;10.536;534.639;0:08:54
87;164;2;9.761;544.4;0:09:04
88;165;1;9.026;553.426;0:09:13
89;146;3;9.738;563.164;0:09:23
90;155;2;9.977;573.141;0:09:33
91;151;1;3.303;576.444;0:09:36
92;149;4;4.242;580.686;0:09:40
93;148;5;4.841;585.527;0:09:45
94;148;5;11.145;596.672;0:09:56
95;163;1;9.988;606.66;0:10:06
96;161;1;3.733;610.393;0:10:10
97;160;5;5.209;615.602;0:10:15
98;174;4;11.035;626.637;0:10:26
99;173;3;4.420;631.057;0:10:31
100;173;2;9.679;640.736;0:10:40
