ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;1;2.050;2.05;0:00:02
2;116;1;1.381;3.431;0:00:03
3;90;10;5.894;9.325;0:00:09
4;88;10;5.509;14.834;0:00:14
5;87;2;1.420;16.254;0:00:16
6;94;7;4.385;20.639;0:00:20
7;95;2;2.049;22.688;0:00:22
8;111;3;2.985;25.673;0:00:25
9;118;1;1.866;27.539;0:00:27
10;119;3;3.495;31.034;0:00:31
11;118;1;1.602;32.636;0:00:32
12;125;1;2.229;34.865;0:00:34
13;149;1;2.844;37.709;0:00:37
14;165;4;4.881;42.59;0:00:42
15;144;5;4.376;46.966;0:00:46
16;151;2;3.681;50.647;0:00:50
17;147;2;4.232;54.879;0:00:54
18;148;1;3.483;58.362;0:00:58
19;170;4;5.748;64.11;0:01:04
20;184;2;4.971;69.081;0:01:09
21;182;1;2.915;71.996;0:01:11
22;183;4;6.252;78.248;0:01:18
23;190;3;6.072;84.32;0:01:24
24;192;6;8.466;92.786;0:01:32
25;169;2;3.780;96.566;0:01:36
26;168;1;3.063;99.629;0:01:39
27;149;1;4.978;104.607;0:01:44
28;146;13;12.092;116.699;0:01:56
29;145;2;3.486;120.185;0:02:00
30;124;4;3.976;124.161;0:02:04
31;146;1;4.768;128.929;0:02:08
32;167;7;8.389;137.318;0:02:17
33;164;1;3.004;140.322;0:02:20
34;173;1;5.754;146.076;0:02:26
35;166;1;6.104;152.18;0:02:32
36;167;5;8.288;160.468;0:02:40
37;163;2;3.770;164.238;0:02:44
38;164;7;9.257;173.495;0:02:53
39;171;1;6.395;179.89;0:02:59
40;150;5;5.685;185.575;0:03:05
41;146;7;6.451;192.026;0:03:12
42;145;3;3.942;195.968;0:03:15
43;144;2;3.175;199.143;0:03:19
44;137;2;6.113;205.256;0:03:25
45;146;1;5.472;210.728;0:03:30
46;153;1;5.599;216.327;0:03:36
47;160;1;6.039;222.366;0:03:42
48;156;1;6.586;228.952;0:03:48
49;150;1;6.621;235.573;0:03:55
50;148;4;5.024;240.597;0:04:00
51;147;5;5.149;245.746;0:04:05
52;145;1;2.834;248.58;0:04:08
53;148;2;7.630;256.21;0:04:16
54;144;1;2.932;259.142;0:04:19
55;153;2;7.196;266.338;0:04:26
56;163;1;7.323;273.661;0:04:33
57;169;5;9.719;283.38;0:04:43
58;169;2;8.413;291.793;0:04:51
59;170;2;8.105;299.898;0:04:59
60;183;2;8.631;308.529;0:05:08
61;182;1;8.544;317.073;0:05:17
62;188;1;8.789;325.862;0:05:25
63;189;1;8.665;334.527;0:05:34
64;188;4;5.438;339.965;0:05:39
65;178;2;8.959;348.924;0:05:48
66;158;2;3.763;352.687;0:05:52
67;156;3;4.071;356.758;0:05:56
68;165;1;8.128;364.886;0:06:04
69;166;4;9.949;374.835;0:06:14
70;180;5;11.535;386.37;0:06:26
71;179;4;5.600;391.97;0:06:31
72;165;4;10.754;402.724;0:06:42
73;164;2;4.017;406.741;0:06:46
74;163;6;6.287;413.028;0:06:53
75;164;3;10.913;423.941;0:07:03
76;145;2;3.816;427.757;0:07:07
77;136;1;8.901;436.658;0:07:16
78;145;4;10.248;446.906;0:07:26
79;153;4;11.672;458.578;0:07:38
80;152;6;6.182;464.76;0:07:44
81;152;4;11.845;476.605;0:07:56
82;151;1;3.304;479.909;0:07:59
83;137;4;4.686;484.595;0:08:04
84;135;2;3.408;488.003;0:08:08
85;121;1;8.230;496.233;0:08:16
86;119;2;3.073;499.306;0:08:19
87;116;3;8.389;507.695;0:08:27
88;117;5;9.040;516.735;0:08:36
89;118;1;7.128;523.863;0:08:43
90;117;1;2.394;526.257;0:08:46
91;117;10;12.718;538.975;0:08:58
92;126;3;8.883;547.858;0:09:07
93;127;4;9.706;557.564;0:09:17
94;128;10;13.773;571.337;0:09:31
95;130;5;11.519;582.856;0:09:42
96;144;1;10.373;593.229;0:09:53
97;135;2;10.865;604.094;0:10:04
98;151;4;11.607;615.701;0:10:15
99;150;5;5.460;621.161;0:10:21
100;159;1;9.584;630.745;0:10:30
101;173;4;12.355;643.1;0:10:43
102;180;2;11.510;654.61;0:10:54
103;176;2;11.853;666.463;0:11:06
104;177;5;13.307;679.77;0:11:19
105;183;1;11.790;691.56;0:11:31
106;168;3;12.450;704.01;0:11:44
107;151;3;11.355;715.365;0:11:55
108;171;7;14.469;729.834;0:12:09
109;170;5;6.212;736.046;0:12:16
110;177;3;12.403;748.449;0:12:28
111;178;6;14.041;762.49;0:12:42
112;198;3;13.437;775.927;0:12:55
113;199;1;13.476;789.403;0:13:09
