ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;1;0.824;0.824;0:00:00
2;118;1;0.696;1.52;0:00:01
3;92;1;0.369;1.889;0:00:01
4;89;2;0.769;2.658;0:00:02
5;87;1;0.720;3.378;0:00:03
6;96;1;1.199;4.577;0:00:04
7;108;1;1.519;6.096;0:00:06
8;88;1;1.462;7.558;0:00:07
9;89;1;1.350;8.908;0:00:08
10;90;2;2.105;11.013;0:00:11
11;91;2;2.510;13.523;0:00:13
12;98;1;2.587;16.11;0:00:16
13;97;5;3.072;19.182;0:00:19
14;98;1;2.168;21.35;0:00:21
15;97;3;2.102;23.452;0:00:23
16;97;1;2.292;25.744;0:00:25
17;113;5;4.054;29.798;0:00:29
18;128;3;3.266;33.064;0:00:33
19;115;1;2.780;35.844;0:00:35
20;116;5;4.243;40.087;0:00:40
21;112;2;2.198;42.285;0:00:42
22;119;1;2.886;45.171;0:00:45
23;132;1;3.310;48.481;0:00:48
24;125;2;3.910;52.391;0:00:52
25;124;1;1.988;54.379;0:00:54
26;112;2;3.432;57.811;0:00:57
27;114;3;4.100;61.911;0:01:01
28;112;1;1.701;63.612;0:01:03
29;128;3;4.192;67.804;0:01:07
30;129;2;3.933;71.737;0:01:11
31;128;1;2.116;73.853;0:01:13
32;127;1;1.916;75.769;0:01:15
33;107;1;1.557;77.326;0:01:17
34;116;2;3.880;81.206;0:01:21
35;132;4;5.124;86.33;0:01:26
36;127;1;4.008;90.338;0:01:30
37;128;3;4.741;95.079;0:01:35
38;136;3;5.215;100.294;0:01:40
39;160;1;4.886;105.18;0:01:45
40;161;3;5.989;111.169;0:01:51
41;159;1;2.772;113.941;0:01:53
42;173;4;7.285;121.226;0:02:01
43;174;2;6.405;127.631;0:02:07
44;182;2;6.880;134.511;0:02:14
45;182;2;7.162;141.673;0:02:21
46;180;3;7.716;149.389;0:02:29
47;168;5;8.302;157.691;0:02:37
48;145;1;2.947;160.638;0:02:40
49;160;1;6.018;166.656;0:02:46
50;159;2;3.454;170.11;0:02:50
51;158;1;2.755;172.865;0:02:52
52;165;2;6.750;179.615;0:02:59
53;153;3;7.521;187.136;0:03:07
54;151;2;6.666;193.802;0:03:13
55;130;2;3.083;196.885;0:03:16
56;129;2;2.951;199.836;0:03:19
57;127;5;4.140;203.976;0:03:23
58;128;2;6.198;210.174;0:03:30
59;128;6;7.954;218.128;0:03:38
60;122;2;2.928;221.056;0:03:41
61;122;1;4.924;225.98;0:03:45
62;123;3;6.415;232.395;0:03:52
63;125;3;6.829;239.224;0:03:59
64;132;2;7.131;246.355;0:04:06
65;148;1;6.585;252.94;0:04:12
66;145;2;3.323;256.263;0:04:16
67;165;1;6.739;263.002;0:04:23
68;166;3;8.125;271.127;0:04:31
69;181;2;8.401;279.528;0:04:39
70;182;4;9.739;289.267;0:04:49
71;182;4;10.012;299.279;0:04:59
72;182;2;8.994;308.273;0:05:08
73;170;1;8.304;316.577;0:05:16
74;169;1;3.811;320.388;0:05:20
75;170;2;8.528;328.916;0:05:28
76;177;2;8.889;337.805;0:05:37
77;171;1;9.161;346.966;0:05:46
78;168;6;6.040;353.006;0:05:53
79;169;1;8.361;361.367;0:06:01
80;168;2;9.328;370.695;0:06:10
81;149;1;3.306;374.001;0:06:14
82;150;1;7.977;381.978;0:06:21
83;164;1;8.503;390.481;0:06:30
84;161;1;3.354;393.835;0:06:33
85;159;3;4.237;398.072;0:06:38
86;159;3;8.989;407.061;0:06:47
87;174;4;9.526;416.587;0:06:56
88;188;2;9.755;426.342;0:07:06
89;181;8;12.016;438.358;0:07:18
90;179;6;5.643;444.001;0:07:24
91;185;1;8.862;452.863;0:07:32
92;194;1;9.329;462.192;0:07:42
93;195;2;10.072;472.264;0:07:52
94;197;2;10.615;482.879;0:08:02
95;188;1;10.556;493.435;0:08:13
96;189;2;9.994;503.429;0:08:23
97;186;6;13.052;516.481;0:08:36
98;192;2;9.866;526.347;0:08:46
99;192;6;12.017;538.364;0:08:58
100;201;4;11.676;550.04;0:09:10
