ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;1;1.333;1.333;0:00:01
2;118;1;1.212;2.545;0:00:02
3;92;1;0.611;3.156;0:00:03
4;88;5;2.662;5.818;0:00:05
5;87;6;3.992;9.81;0:00:09
6;88;1;1.405;11.215;0:00:11
7;100;1;1.945;13.16;0:00:13
8;101;2;2.328;15.488;0:00:15
9;108;1;2.374;17.862;0:00:17
10;99;1;2.382;20.244;0:00:20
11;107;1;2.420;22.664;0:00:22
12;108;3;4.763;27.427;0:00:27
13;104;2;2.282;29.709;0:00:29
14;113;1;3.667;33.376;0:00:33
15;129;2;3.445;36.821;0:00:36
16;124;2;3.494;40.315;0:00:40
17;102;1;1.733;42.048;0:00:42
18;103;1;3.391;45.439;0:00:45
19;98;1;2.969;48.408;0:00:48
20;99;3;3.877;52.285;0:00:52
21;98;2;2.524;54.809;0:00:54
22;99;2;4.295;59.104;0:00:59
23;99;3;4.504;63.608;0:01:03
24;100;1;3.879;67.487;0:01:07
25;102;1;3.465;70.952;0:01:10
26;105;3;4.788;75.74;0:01:15
27;129;1;3.919;79.659;0:01:19
28;138;1;4.113;83.772;0:01:23
29;147;3;6.057;89.829;0:01:29
30;143;4;4.988;94.817;0:01:34
31;150;3;6.719;101.536;0:01:41
32;157;2;6.874;108.41;0:01:48
33;154;2;5.965;114.375;0:01:54
34;147;1;3.104;117.479;0:01:57
35;156;6;10.121;127.6;0:02:07
36;157;1;7.598;135.198;0:02:15
37;166;6;11.658;146.856;0:02:26
38;167;1;5.956;152.812;0:02:32
39;168;1;8.635;161.447;0:02:41
40;169;1;9.235;170.682;0:02:50
41;179;1;6.744;177.426;0:02:57
42;180;1;9.835;187.261;0:03:07
43;179;2;5.911;193.172;0:03:13
44;180;1;7.380;200.552;0:03:20
45;171;2;8.462;209.014;0:03:29
46;150;1;4.631;213.645;0:03:33
47;148;7;8.663;222.308;0:03:42
48;155;3;11.557;233.865;0:03:53
49;155;1;10.778;244.643;0:04:04
50;152;2;5.271;249.914;0:04:09
51;161;1;11.353;261.267;0:04:21
52;167;1;7.799;269.066;0:04:29
53;175;1;8.355;277.421;0:04:37
54;153;1;4.872;282.293;0:04:42
55;152;3;5.882;288.175;0:04:48
56;150;1;4.398;292.573;0:04:52
57;151;2;12.526;305.099;0:05:05
58;165;2;11.386;316.485;0:05:16
59;164;4;6.893;323.378;0:05:23
60;163;1;4.644;328.022;0:05:28
61;150;4;6.322;334.344;0:05:34
62;159;1;12.720;347.064;0:05:47
63;153;1;8.129;355.193;0:05:55
64;150;4;9.863;365.056;0:06:05
65;156;2;13.009;378.065;0:06:18
66;163;2;13.401;391.466;0:06:31
67;164;1;14.237;405.703;0:06:45
68;173;1;8.620;414.323;0:06:54
69;176;1;9.310;423.633;0:07:03
70;184;3;13.863;437.496;0:07:17
71;185;4;11.445;448.941;0:07:28
72;178;2;16.900;465.841;0:07:45
73;174;1;5.644;471.485;0:07:51
74;183;1;14.281;485.766;0:08:05
75;197;2;10.871;496.637;0:08:16
76;211;2;13.382;510.019;0:08:30
77;212;2;17.125;527.144;0:08:47
78;213;1;16.860;544.004;0:09:04
79;221;5;19.096;563.1;0:09:23
80;207;3;12.925;576.025;0:09:36
81;207;7;21.041;597.066;0:09:57
82;221;1;16.375;613.441;0:10:13
83;220;2;7.332;620.773;0:10:20
84;234;1;12.869;633.642;0:10:33
85;250;1;12.815;646.457;0:10:46
86;251;3;19.945;666.402;0:11:06
87;252;1;19.501;685.903;0:11:25
88;267;3;22.070;707.973;0:11:47
89;248;2;8.771;716.744;0:11:56
90;247;3;15.709;732.453;0:12:12
91;243;2;8.204;740.657;0:12:20
92;261;2;14.470;755.127;0:12:35
93;268;1;14.307;769.434;0:12:49
94;268;1;14.762;784.196;0:13:04
95;260;4;16.868;801.064;0:13:21
96;268;1;14.616;815.68;0:13:35
97;277;3;21.379;837.059;0:13:57
98;292;2;22.179;859.238;0:14:19
99;272;1;8.610;867.848;0:14:27
100;273;2;22.364;890.212;0:14:50
