ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;1;0.949;0.949;0:00:00
2;116;3;2.101;3.05;0:00:03
3;118;1;0.947;3.997;0:00:03
4;92;2;0.684;4.681;0:00:04
5;89;1;0.565;5.246;0:00:05
6;88;1;0.616;5.862;0:00:05
7;88;1;1.203;7.065;0:00:07
8;110;1;1.567;8.632;0:00:08
9;111;3;2.474;11.106;0:00:11
10;120;3;2.734;13.84;0:00:13
11;127;3;3.274;17.114;0:00:17
12;147;1;2.625;19.739;0:00:19
13;103;3;2.533;22.272;0:00:22
14;99;2;1.815;24.087;0:00:24
15;102;2;2.684;26.771;0:00:26
16;103;1;2.196;28.967;0:00:28
17;119;1;2.514;31.481;0:00:31
18;100;1;1.387;32.868;0:00:32
19;114;7;5.433;38.301;0:00:38
20;111;2;1.931;40.232;0:00:40
21;112;4;4.233;44.465;0:00:44
22;109;2;2.366;46.831;0:00:46
23;105;1;1.825;48.656;0:00:48
24;107;2;3.747;52.403;0:00:52
25;114;1;3.524;55.927;0:00:55
26;130;2;4.678;60.605;0:01:00
27;127;2;2.437;63.042;0:01:03
28;128;3;4.578;67.62;0:01:07
29;148;2;4.753;72.373;0:01:12
30;147;1;2.295;74.668;0:01:14
31;153;6;6.743;81.411;0:01:21
32;168;1;4.662;86.073;0:01:26
33;169;5;7.083;93.156;0:01:33
34;170;1;5.354;98.51;0:01:38
35;178;2;6.483;104.993;0:01:44
36;157;1;5.491;110.484;0:01:50
37;157;1;5.142;115.626;0:01:55
38;158;1;5.731;121.357;0:02:01
39;160;3;6.425;127.782;0:02:07
40;161;8;8.790;136.572;0:02:16
41;139;1;3.237;139.809;0:02:19
42;138;1;3.164;142.973;0:02:22
43;160;2;6.666;149.639;0:02:29
44;138;1;5.848;155.487;0:02:35
45;139;5;8.012;163.499;0:02:43
46;140;1;5.262;168.761;0:02:48
47;142;4;7.099;175.86;0:02:55
48;141;2;3.374;179.234;0:02:59
49;138;1;2.891;182.125;0:03:02
50;116;2;2.971;185.096;0:03:05
51;114;1;2.248;187.344;0:03:07
52;115;1;4.873;192.217;0:03:12
53;116;6;7.664;199.881;0:03:19
54;136;2;5.999;205.88;0:03:25
55;137;3;7.331;213.211;0:03:33
56;153;5;7.807;221.018;0:03:41
57;154;1;6.230;227.248;0:03:47
58;157;6;8.869;236.117;0:03:56
59;155;2;3.339;239.456;0:03:59
60;153;2;6.787;246.243;0:04:06
61;177;2;7.016;253.259;0:04:13
62;176;2;3.501;256.76;0:04:16
63;175;1;3.037;259.797;0:04:19
64;176;6;9.808;269.605;0:04:29
65;183;3;9.071;278.676;0:04:38
66;162;1;3.158;281.834;0:04:41
67;171;1;7.498;289.332;0:04:49
68;167;1;3.420;292.752;0:04:52
69;174;7;11.335;304.087;0:05:04
70;155;2;3.832;307.919;0:05:07
71;177;2;8.564;316.483;0:05:16
72;170;2;8.740;325.223;0:05:25
73;177;2;9.694;334.917;0:05:34
74;175;9;12.052;346.969;0:05:46
75;184;1;8.293;355.262;0:05:55
76;177;2;8.983;364.245;0:06:04
77;170;1;8.600;372.845;0:06:12
78;177;1;7.902;380.747;0:06:20
79;162;1;3.454;384.201;0:06:24
80;161;1;3.424;387.625;0:06:27
81;174;1;8.883;396.508;0:06:36
82;175;3;10.087;406.595;0:06:46
83;165;1;9.207;415.802;0:06:55
84;166;3;10.314;426.116;0:07:06
85;164;8;7.298;433.414;0:07:13
86;145;1;3.439;436.853;0:07:16
87;145;1;9.639;446.492;0:07:26
88;141;2;3.897;450.389;0:07:30
89;141;3;8.788;459.177;0:07:39
90;140;1;3.299;462.476;0:07:42
91;133;5;10.174;472.65;0:07:52
92;134;3;9.037;481.687;0:08:01
93;133;6;10.093;491.78;0:08:11
94;135;6;10.554;502.334;0:08:22
95;136;2;9.859;512.193;0:08:32
96;137;3;9.536;521.729;0:08:41
97;133;5;10.896;532.625;0:08:52
98;130;5;10.678;543.303;0:09:03
99;129;2;3.442;546.745;0:09:06
100;132;2;9.284;556.029;0:09:16
