ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;96;2;5.614;5.614;0:00:05
2;116;2;3.044;8.658;0:00:08
3;118;3;3.617;12.275;0:00:12
4;91;3;2.337;14.612;0:00:14
5;87;1;1.110;15.722;0:00:15
6;88;2;2.497;18.219;0:00:18
7;100;1;2.376;20.595;0:00:20
8;90;1;2.364;22.959;0:00:22
9;105;1;1.870;24.829;0:00:24
10;112;4;5.439;30.268;0:00:30
11;111;2;2.655;32.923;0:00:32
12;109;1;1.775;34.698;0:00:34
13;116;2;4.760;39.458;0:00:39
14;117;1;4.759;44.217;0:00:44
15;104;1;3.299;47.516;0:00:47
16;119;4;5.819;53.335;0:00:53
17;117;3;4.119;57.454;0:00:57
18;133;1;3.596;61.05;0:01:01
19;151;1;3.890;64.94;0:01:04
20;135;1;3.937;68.877;0:01:08
21;153;1;4.012;72.889;0:01:12
22;154;3;5.474;78.363;0:01:18
23;152;1;2.658;81.021;0:01:21
24;168;1;4.895;85.916;0:01:25
25;149;3;4.386;90.302;0:01:30
26;155;1;4.672;94.974;0:01:34
27;136;1;2.348;97.322;0:01:37
28;137;1;4.128;101.45;0:01:41
29;134;2;3.398;104.848;0:01:44
30;154;4;8.222;113.07;0:01:53
31;153;1;3.217;116.287;0:01:56
32;160;1;5.076;121.363;0:02:01
33;139;2;3.745;125.108;0:02:05
34;134;5;6.386;131.494;0:02:11
35;143;1;5.278;136.772;0:02:16
36;151;2;6.427;143.199;0:02:23
37;152;2;7.361;150.56;0:02:30
38;164;4;10.192;160.752;0:02:40
39;160;1;3.068;163.82;0:02:43
40;140;1;2.692;166.512;0:02:46
41;146;2;7.587;174.099;0:02:54
42;152;2;6.801;180.9;0:03:00
43;153;1;5.432;186.332;0:03:06
44;151;5;6.521;192.853;0:03:12
45;157;2;7.235;200.088;0:03:20
46;165;1;6.782;206.87;0:03:26
47;173;2;9.177;216.047;0:03:36
48;187;5;10.953;227.0;0:03:47
49;188;4;9.981;236.981;0:03:56
50;177;2;8.525;245.506;0:04:05
51;174;4;6.193;251.699;0:04:11
52;196;12;19.705;271.404;0:04:31
53;197;1;7.679;279.083;0:04:39
54;196;3;5.967;285.05;0:04:45
55;197;4;10.778;295.828;0:04:55
56;204;4;12.457;308.285;0:05:08
57;205;4;11.386;319.671;0:05:19
58;225;1;10.189;329.86;0:05:29
59;239;1;10.653;340.513;0:05:40
60;232;4;13.653;354.166;0:05:54
61;213;2;6.215;360.381;0:06:00
62;213;10;20.369;380.75;0:06:20
63;210;1;4.790;385.54;0:06:25
