ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;2;3.067;3.067;0:00:03
2;108;1;1.417;4.484;0:00:04
3;118;1;1.096;5.58;0:00:05
4;91;3;1.245;6.825;0:00:06
5;88;1;0.779;7.604;0:00:07
6;87;2;1.556;9.16;0:00:09
7;94;1;1.491;10.651;0:00:10
8;110;1;1.896;12.547;0:00:12
9;91;2;2.359;14.906;0:00:14
10;88;2;1.492;16.398;0:00:16
11;89;7;5.171;21.569;0:00:21
12;103;2;2.790;24.359;0:00:24
13;109;3;2.870;27.229;0:00:27
14;102;2;2.855;30.084;0:00:30
15;109;2;2.350;32.434;0:00:32
16;123;1;2.307;34.741;0:00:34
17;130;6;5.046;39.787;0:00:39
18;139;1;2.603;42.39;0:00:42
19;151;1;3.170;45.56;0:00:45
20;168;4;5.005;50.565;0:00:50
21;183;1;3.868;54.433;0:00:54
22;199;4;6.404;60.837;0:01:00
23;205;4;6.682;67.519;0:01:07
24;206;1;4.819;72.338;0:01:12
25;226;2;6.055;78.393;0:01:18
26;214;1;5.379;83.772;0:01:23
27;229;2;6.042;89.814;0:01:29
28;217;2;6.452;96.266;0:01:36
29;224;1;5.712;101.978;0:01:41
30;222;2;5.177;107.155;0:01:47
31;222;2;7.297;114.452;0:01:54
32;240;10;12.278;126.73;0:02:06
33;221;3;5.938;132.668;0:02:12
34;222;3;8.101;140.769;0:02:20
35;231;8;10.891;151.66;0:02:31
36;239;1;7.074;158.734;0:02:38
37;238;4;6.941;165.675;0:02:45
38;247;1;7.158;172.833;0:02:52
39;248;1;8.318;181.151;0:03:01
40;245;2;6.144;187.295;0:03:07
41;247;1;7.793;195.088;0:03:15
42;226;3;6.293;201.381;0:03:21
43;238;3;8.965;210.346;0:03:30
44;234;1;4.950;215.296;0:03:35
45;254;3;9.528;224.824;0:03:44
46;233;1;4.808;229.632;0:03:49
47;240;8;12.415;242.047;0:04:02
48;253;2;9.210;251.257;0:04:11
49;233;1;5.225;256.482;0:04:16
50;230;4;6.832;263.314;0:04:23
51;237;2;9.604;272.918;0:04:32
52;249;21;22.690;295.608;0:04:55
53;248;1;6.369;301.977;0:05:01
54;262;5;14.199;316.176;0:05:16
55;270;2;12.570;328.746;0:05:28
56;252;5;9.310;338.056;0:05:38
57;234;19;17.535;355.591;0:05:55
58;243;6;14.435;370.026;0:06:10
59;242;2;6.908;376.934;0:06:16
60;256;2;12.560;389.494;0:06:29
61;252;8;11.049;400.543;0:06:40
62;267;8;16.629;417.172;0:06:57
63;255;13;20.365;437.537;0:07:17
64;235;7;10.074;447.611;0:07:27
65;233;20;18.219;465.83;0:07:45
66;231;7;9.728;475.558;0:07:55
67;230;27;22.409;497.967;0:08:17
68;245;6;15.473;513.44;0:08:33
69;243;9;11.444;524.884;0:08:44
70;242;6;9.362;534.246;0:08:54
71;232;43;38.768;573.014;0:09:33
72;241;1;11.112;584.126;0:09:44
73;238;3;6.641;590.767;0:09:50
74;230;18;22.326;613.093;0:10:13
75;245;3;12.805;625.898;0:10:25
76;244;3;13.189;639.087;0:10:39
77;244;1;12.300;651.387;0:10:51
78;259;1;12.363;663.75;0:11:03
79;268;5;15.751;679.501;0:11:19
80;270;7;17.266;696.767;0:11:36
81;270;7;18.579;715.346;0:11:55
82;276;4;16.024;731.37;0:12:11
83;268;2;14.663;746.033;0:12:26
84;275;15;23.701;769.734;0:12:49
85;274;10;13.018;782.752;0:13:02
86;273;6;10.125;792.877;0:13:12
87;282;2;14.820;807.697;0:13:27
88;270;11;20.972;828.669;0:13:48
89;279;3;15.886;844.555;0:14:04
90;273;8;20.218;864.773;0:14:24
91;274;3;16.723;881.496;0:14:41
92;274;13;23.663;905.159;0:15:05
93;275;2;16.214;921.373;0:15:21
94;268;4;17.450;938.823;0:15:38
95;269;12;23.182;962.005;0:16:02
96;267;5;10.338;972.343;0:16:12
97;266;1;7.671;980.014;0:16:20
98;258;1;16.140;996.154;0:16:36
99;259;5;19.625;1015.779;0:16:55
100;257;9;12.813;1028.592;0:17:08
