ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;2;1.377;1.377;0:00:01
2;89;1;1.265;2.642;0:00:02
3;113;3;2.208;4.85;0:00:04
4;92;1;1.213;6.063;0:00:06
5;88;3;1.987;8.05;0:00:08
6;89;7;4.136;12.186;0:00:12
7;88;2;1.373;13.559;0:00:13
8;89;1;1.693;15.252;0:00:15
9;96;3;3.044;18.296;0:00:18
10;97;2;2.284;20.58;0:00:20
11;121;3;3.159;23.739;0:00:23
12;143;3;3.507;27.246;0:00:27
13;122;1;1.737;28.983;0:00:28
14;99;1;2.484;31.467;0:00:31
15;102;5;3.610;35.077;0:00:35
16;99;2;1.273;36.35;0:00:36
17;99;2;2.111;38.461;0:00:38
18;119;1;2.128;40.589;0:00:40
19;126;2;2.610;43.199;0:00:43
20;127;1;2.417;45.616;0:00:45
21;141;2;3.256;48.872;0:00:48
22;142;1;2.836;51.708;0:00:51
23;139;3;3.139;54.847;0:00:54
24;140;2;4.304;59.151;0:00:59
25;141;5;6.209;65.36;0:01:05
26;140;1;2.772;68.132;0:01:08
27;152;1;4.412;72.544;0:01:12
28;154;1;4.384;76.928;0:01:16
29;174;1;4.940;81.868;0:01:21
30;181;3;6.581;88.449;0:01:28
31;199;4;6.936;95.385;0:01:35
32;178;4;4.991;100.376;0:01:40
33;159;1;3.164;103.54;0:01:43
34;149;3;6.086;109.626;0:01:49
35;150;1;5.790;115.416;0:01:55
36;157;3;6.374;121.79;0:02:01
37;155;5;8.003;129.793;0:02:09
38;158;4;6.848;136.641;0:02:16
39;154;2;3.618;140.259;0:02:20
40;170;1;6.182;146.441;0:02:26
41;185;1;5.789;152.23;0:02:32
42;179;1;6.139;158.369;0:02:38
43;196;2;7.163;165.532;0:02:45
44;193;2;4.629;170.161;0:02:50
45;173;1;3.766;173.927;0:02:53
46;181;2;7.685;181.612;0:03:01
47;197;7;11.023;192.635;0:03:12
48;184;2;8.082;200.717;0:03:20
49;181;1;3.940;204.657;0:03:24
50;162;4;5.027;209.684;0:03:29
51;159;2;3.871;213.555;0:03:33
52;158;1;3.442;216.997;0:03:36
53;155;2;3.621;220.618;0:03:40
54;170;5;8.971;229.589;0:03:49
55;171;2;7.911;237.5;0:03:57
56;186;3;9.052;246.552;0:04:06
57;194;1;8.949;255.501;0:04:15
58;194;1;9.146;264.647;0:04:24
59;191;1;4.286;268.933;0:04:28
60;199;2;9.154;278.087;0:04:38
61;197;2;4.728;282.815;0:04:42
62;175;3;8.543;291.358;0:04:51
63;177;1;7.165;298.523;0:04:58
64;178;1;7.739;306.262;0:05:06
65;196;4;10.352;316.614;0:05:16
66;195;1;3.908;320.522;0:05:20
67;208;2;9.408;329.93;0:05:29
68;192;3;5.287;335.217;0:05:35
69;191;1;4.217;339.434;0:05:39
70;188;1;8.650;348.084;0:05:48
71;196;1;8.616;356.7;0:05:56
72;197;1;9.206;365.906;0:06:05
73;177;1;4.107;370.013;0:06:10
74;185;4;10.564;380.577;0:06:20
75;185;1;9.124;389.701;0:06:29
76;183;3;9.985;399.686;0:06:39
77;163;1;3.771;403.457;0:06:43
78;164;5;10.845;414.302;0:06:54
79;157;3;9.840;424.142;0:07:04
80;155;4;4.994;429.136;0:07:09
81;138;3;9.850;438.986;0:07:18
82;139;1;7.831;446.817;0:07:26
83;138;1;3.107;449.924;0:07:29
84;153;4;9.350;459.274;0:07:39
85;154;2;9.106;468.38;0:07:48
86;151;3;9.424;477.804;0:07:57
87;158;1;8.861;486.665;0:08:06
88;156;3;4.706;491.371;0:08:11
89;169;4;10.951;502.322;0:08:22
90;168;1;3.860;506.182;0:08:26
91;167;1;8.865;515.047;0:08:35
92;187;2;9.700;524.747;0:08:44
93;194;3;10.092;534.839;0:08:54
94;174;5;11.038;545.877;0:09:05
95;183;4;11.063;556.94;0:09:16
96;189;2;10.875;567.815;0:09:27
97;188;4;5.720;573.535;0:09:33
98;168;2;9.481;583.016;0:09:43
99;177;3;9.909;592.925;0:09:52
100;178;2;10.779;603.704;0:10:03
