ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
1;88;2;1.507;1.507;0:00:01
2;89;1;1.288;2.795;0:00:02
3;119;1;0.842;3.637;0:00:03
4;93;3;0.962;4.599;0:00:04
5;89;1;0.823;5.422;0:00:05
6;88;1;0.972;6.394;0:00:06
7;89;2;2.107;8.501;0:00:08
8;113;2;2.262;10.763;0:00:10
9;120;3;2.839;13.602;0:00:13
10;136;1;2.534;16.136;0:00:16
11;139;2;2.758;18.894;0:00:18
12;146;3;3.239;22.133;0:00:22
13;143;1;2.653;24.786;0:00:24
14;139;1;1.674;26.46;0:00:26
15;118;2;1.811;28.271;0:00:28
16;119;2;2.639;30.91;0:00:30
17;122;1;2.596;33.506;0:00:33
18;120;1;1.430;34.936;0:00:34
19;121;1;2.764;37.7;0:00:37
20;124;2;3.468;41.168;0:00:41
21;131;3;3.909;45.077;0:00:45
22;111;3;2.687;47.764;0:00:47
23;127;1;3.472;51.236;0:00:51
24;134;1;3.868;55.104;0:00:55
25;133;2;2.667;57.771;0:00:57
26;132;1;2.247;60.018;0:01:00
27;131;1;2.217;62.235;0:01:02
28;130;1;2.234;64.469;0:01:04
29;137;2;5.132;69.601;0:01:09
30;138;1;5.214;74.815;0:01:14
31;134;1;2.488;77.303;0:01:17
32;133;1;2.295;79.598;0:01:19
33;149;1;4.712;84.31;0:01:24
34;130;1;4.317;88.627;0:01:28
35;128;1;2.048;90.675;0:01:30
36;126;1;2.010;92.685;0:01:32
37;123;1;1.962;94.647;0:01:34
38;143;1;5.553;100.2;0:01:40
39;152;2;5.696;105.896;0:01:45
40;145;5;7.716;113.612;0:01:53
41;143;2;2.800;116.412;0:01:56
42;122;1;4.712;121.124;0:02:01
43;121;1;2.009;123.133;0:02:03
44;136;1;4.999;128.132;0:02:08
45;145;3;6.838;134.97;0:02:14
46;144;1;2.312;137.282;0:02:17
47;139;4;7.414;144.696;0:02:24
48;139;3;5.910;150.606;0:02:30
